https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume EUR,tradecount
1607400000,2020-12-08 04:00:00,LINK/EUR,10.78233,10.83478,10.78233,10.83000,10.81313,3116.88683856,33755.8844616048,18
1607396400,2020-12-08 03:00:00,LINK/EUR,10.79295,10.79400,10.76685,10.79095,10.77534,403.13128031,4350.169489261195,9
1607392800,2020-12-08 02:00:00,LINK/EUR,10.75965,10.75965,10.75965,10.75965,10.75965,72.42154086,779.230432114299,1
1607389200,2020-12-08 01:00:00,LINK/EUR,10.83000,10.86000,10.79748,10.81373,10.83080,817.93505478,8844.92883992613,24
1607385600,2020-12-08 00:00:00,LINK/EUR,10.78588,10.83150,10.76824,10.82159,10.80946,1451.20316503,15704.325658656999,25
1607382000,2020-12-07 23:00:00,LINK/EUR,10.79110,10.84389,10.75664,10.80000,10.80461,2234.30821729,24130.528746732,32
1607378400,2020-12-07 22:00:00,LINK/EUR,10.76193,10.79767,10.75167,10.78369,10.77006,3403.36512760,36700.834492848844,65
1607374800,2020-12-07 21:00:00,LINK/EUR,10.72341,10.77712,10.72341,10.76101,10.75914,2174.50137611,23399.83105333347,57
1607371200,2020-12-07 20:00:00,LINK/EUR,10.69756,10.75001,10.67413,10.70343,10.70810,2207.37469715,23626.480554716225,50
1607367600,2020-12-07 19:00:00,LINK/EUR,10.67364,10.72417,10.66009,10.69819,10.69350,949.44404578,10157.332796123139,51
1607364000,2020-12-07 18:00:00,LINK/EUR,10.81000,10.84110,10.63272,10.68321,10.69092,10831.57900018,115716.03309051298,136
1607360400,2020-12-07 17:00:00,LINK/EUR,10.87150,10.88326,10.81524,10.84415,10.84277,1413.99816382,15333.608188188653,33
1607356800,2020-12-07 16:00:00,LINK/EUR,10.92821,10.92821,10.86279,10.86897,10.90411,3901.17268380,42401.72886504168,45
1607353200,2020-12-07 15:00:00,LINK/EUR,10.87839,10.90187,10.83696,10.87857,10.88220,2474.93766523,26923.782636841122,24
1607349600,2020-12-07 14:00:00,LINK/EUR,10.88910,10.93582,10.83478,10.87261,10.87170,4918.88881267,53481.15969352397,58
1607346000,2020-12-07 13:00:00,LINK/EUR,10.86512,10.91368,10.86512,10.90062,10.89711,3056.32272183,33315.81258803453,31
1607342400,2020-12-07 12:00:00,LINK/EUR,10.78000,10.91131,10.76000,10.90928,10.86166,1941.87622590,21184.471473686353,47
1607338800,2020-12-07 11:00:00,LINK/EUR,10.81053,10.86918,10.78648,10.78648,10.83266,2040.53958047,22010.239373948043,67
1607335200,2020-12-07 10:00:00,LINK/EUR,10.86187,10.88000,10.81310,10.83562,10.83543,1776.16886003,19245.89082311827,71
1607331600,2020-12-07 09:00:00,LINK/EUR,10.89061,10.89061,10.86144,10.88000,10.87433,2302.21129322,25048.0588702336,38
1607328000,2020-12-07 08:00:00,LINK/EUR,10.97959,10.97959,10.86480,10.87968,10.88164,3089.79207490,33615.94904144803,62
1607324400,2020-12-07 07:00:00,LINK/EUR,10.91955,10.96414,10.91955,10.96006,10.94303,5201.51547352,57008.921680707615,45
1607320800,2020-12-07 06:00:00,LINK/EUR,10.93610,10.98227,10.90870,10.90870,10.93553,298.62109789,3257.5679705526427,11
1607317200,2020-12-07 05:00:00,LINK/EUR,10.96462,10.96462,10.95149,10.95245,10.95215,100.47839540,1100.48460169873,3
1607313600,2020-12-07 04:00:00,LINK/EUR,10.95195,10.96849,10.95195,10.96849,10.95682,286.35380070,3140.868799439943,19
1607310000,2020-12-07 03:00:00,LINK/EUR,10.92284,10.96479,10.92284,10.93404,10.96010,1020.35124999,11156.561381440659,16
1607306400,2020-12-07 02:00:00,LINK/EUR,10.96206,10.98016,10.92131,10.92902,10.94241,1725.44325043,18857.40379281448,20
1607302800,2020-12-07 01:00:00,LINK/EUR,11.00001,11.00001,10.96644,10.99252,10.99532,3092.92256596,33999.01316476662,30
1607299200,2020-12-07 00:00:00,LINK/EUR,11.15000,11.17643,11.00417,11.00924,11.04244,6082.84602809,66967.51180628955,78
1607295600,2020-12-06 23:00:00,LINK/EUR,11.00609,11.16222,11.00609,11.11212,11.08473,11407.54369659,126761.99446175169,92
1607292000,2020-12-06 22:00:00,LINK/EUR,11.07999,11.08473,10.92000,10.98971,10.98664,2505.54078001,27535.1665654837,35
1607288400,2020-12-06 21:00:00,LINK/EUR,11.00000,11.07807,10.95761,11.03445,11.03168,576.48194723,6361.161222612072,29
1607284800,2020-12-06 20:00:00,LINK/EUR,11.04469,11.05000,10.96000,11.00000,11.00984,3103.28204421,34136.10248631,38
1607281200,2020-12-06 19:00:00,LINK/EUR,10.86137,11.12000,10.86137,11.02946,10.98833,10325.31394448,113882.63713808438,101
1607277600,2020-12-06 18:00:00,LINK/EUR,10.83191,10.89187,10.81799,10.87450,10.87748,474.59806139,5161.016618585555,12
1607274000,2020-12-06 17:00:00,LINK/EUR,10.83423,10.86673,10.81902,10.81902,10.82995,844.86836258,9140.647712120272,28
1607270400,2020-12-06 16:00:00,LINK/EUR,10.84542,10.91782,10.80000,10.84025,10.83714,2137.41803739,23170.145879816944,33
1607266800,2020-12-06 15:00:00,LINK/EUR,10.86166,10.87440,10.83026,10.83026,10.85940,162.59740110,1760.9721292372863,14
1607263200,2020-12-06 14:00:00,LINK/EUR,10.64345,10.86567,10.64345,10.85828,10.72504,1105.91924894,12008.380862380223,35
1607259600,2020-12-06 13:00:00,LINK/EUR,10.67024,10.73264,10.57000,10.58736,10.69273,5036.12920860,53319.3129379633,84
1607256000,2020-12-06 12:00:00,LINK/EUR,10.77908,10.77908,10.65000,10.65288,10.72189,6153.71781961,65554.81748616698,54
1607252400,2020-12-06 11:00:00,LINK/EUR,10.75587,10.79832,10.67831,10.77707,10.78137,4780.84011574,51523.44858613809,57
1607248800,2020-12-06 10:00:00,LINK/EUR,10.75739,10.76326,10.71000,10.72491,10.73735,2664.86663761,28580.454850369864,30
1607245200,2020-12-06 09:00:00,LINK/EUR,10.81647,10.84785,10.72000,10.75513,10.80140,2401.01627958,25823.242218999247,53
1607241600,2020-12-06 08:00:00,LINK/EUR,10.89329,10.89329,10.78400,10.84460,10.81114,3088.63362603,33494.996220844936,44
1607238000,2020-12-06 07:00:00,LINK/EUR,10.83417,10.89698,10.83417,10.89698,10.86377,1381.10523249,15049.876096338878,22
1607234400,2020-12-06 06:00:00,LINK/EUR,10.87965,10.90269,10.82992,10.82992,10.86920,272.29499757,2948.9330400832946,9
1607230800,2020-12-06 05:00:00,LINK/EUR,10.88145,10.89223,10.83035,10.89223,10.88415,1357.68718773,14788.241116808338,17
1607227200,2020-12-06 04:00:00,LINK/EUR,10.85690,10.91972,10.85690,10.88967,10.89566,325.98428013,3549.8612358032574,11
1607223600,2020-12-06 03:00:00,LINK/EUR,10.96441,10.97256,10.90000,10.90000,10.94057,449.10442117,4895.238190753001,31
1607220000,2020-12-06 02:00:00,LINK/EUR,10.98659,11.00587,10.96365,10.96862,10.98390,802.92191894,8806.945418523663,13
1607216400,2020-12-06 01:00:00,LINK/EUR,11.03459,11.03459,11.00963,11.01239,11.02134,623.72253941,6868.675855773289,18
1607212800,2020-12-06 00:00:00,LINK/EUR,10.87939,11.02787,10.87939,11.02787,10.95818,522.28477908,5759.68864667296,28
1607209200,2020-12-05 23:00:00,LINK/EUR,10.82340,10.87761,10.82340,10.87761,10.84583,329.26133000,3581.5763358213003,12
1607205600,2020-12-05 22:00:00,LINK/EUR,10.82000,10.84031,10.79713,10.79713,10.81506,1315.45191378,14203.10532183145,44
1607202000,2020-12-05 21:00:00,LINK/EUR,10.85417,10.95427,10.82140,10.82140,10.88281,3873.54461346,41917.17568009605,53
1607198400,2020-12-05 20:00:00,LINK/EUR,10.95532,10.96348,10.86000,10.86000,10.90979,517.25252453,5617.362416395799,15
1607194800,2020-12-05 19:00:00,LINK/EUR,10.89823,10.94898,10.89823,10.90596,10.92818,539.59916423,5884.846901125811,19
1607191200,2020-12-05 18:00:00,LINK/EUR,10.97765,10.97766,10.89010,10.89902,10.94075,688.79220757,7507.160046149581,28
1607187600,2020-12-05 17:00:00,LINK/EUR,10.93927,10.95594,10.88807,10.95594,10.91390,673.30657031,7376.706385922142,20
1607184000,2020-12-05 16:00:00,LINK/EUR,10.93529,10.98693,10.86651,10.94467,10.93603,203.59468795,2228.2766733657268,29
1607180400,2020-12-05 15:00:00,LINK/EUR,10.99360,11.02337,10.93919,10.95267,10.98760,627.79867216,6876.071682606667,22
1607176800,2020-12-05 14:00:00,LINK/EUR,10.88610,10.99078,10.88610,10.98776,10.95461,813.74523439,8941.237336621065,25
1607173200,2020-12-05 13:00:00,LINK/EUR,10.92243,10.96489,10.82500,10.87061,10.89639,2335.06959906,25383.630934237626,39
1607169600,2020-12-05 12:00:00,LINK/EUR,10.92400,10.94700,10.89846,10.94055,10.92794,3653.78143898,39974.37852223264,41
1607166000,2020-12-05 11:00:00,LINK/EUR,11.00686,11.00686,10.88164,10.88605,10.92031,857.41356612,9333.846951460626,55
1607162400,2020-12-05 10:00:00,LINK/EUR,11.01000,11.01965,10.93001,10.96380,10.96521,12090.39601128,132556.68378847168,86
1607158800,2020-12-05 09:00:00,LINK/EUR,10.94852,11.03366,10.91943,11.00000,10.96876,3021.21115231,33233.32267541,43
1607155200,2020-12-05 08:00:00,LINK/EUR,10.88868,11.00065,10.88868,10.96826,10.96409,1707.15607510,18724.531692276327,44
1607151600,2020-12-05 07:00:00,LINK/EUR,10.83393,10.89579,10.81405,10.89323,10.83514,743.21279444,8095.987908777643,25
1607148000,2020-12-05 06:00:00,LINK/EUR,10.84591,10.94674,10.79611,10.83910,10.85606,2191.98003967,23759.0908479871,46
1607144400,2020-12-05 05:00:00,LINK/EUR,10.69539,10.84000,10.68030,10.82361,10.78830,2000.10446265,21648.350662983168,42
1607140800,2020-12-05 04:00:00,LINK/EUR,10.69490,10.76557,10.69131,10.72083,10.70218,3008.02650443,32248.540789488274,27
1607137200,2020-12-05 03:00:00,LINK/EUR,10.70000,10.75350,10.67020,10.69547,10.70136,1217.27689034,13019.348462324759,17
1607133600,2020-12-05 02:00:00,LINK/EUR,10.58417,10.74822,10.58329,10.72336,10.67450,2697.71866161,28928.608387162207,32
1607130000,2020-12-05 01:00:00,LINK/EUR,10.68468,10.68468,10.63213,10.63264,10.64846,1972.30430955,20970.80169389371,25
1607126400,2020-12-05 00:00:00,LINK/EUR,10.46094,10.65881,10.33372,10.64317,10.46834,8676.07332567,92340.92333757118,144
1607122800,2020-12-04 23:00:00,LINK/EUR,10.41478,10.63553,10.38946,10.48000,10.56861,7926.49294948,83069.6461105504,110
1607119200,2020-12-04 22:00:00,LINK/EUR,10.67000,10.68166,10.34347,10.39187,10.53749,19143.51571610,198936.9266646681,292
1607115600,2020-12-04 21:00:00,LINK/EUR,10.91594,10.91594,10.63200,10.67000,10.76307,4176.87071732,44567.2105538044,126
1607112000,2020-12-04 20:00:00,LINK/EUR,10.99000,10.99000,10.87389,10.90696,10.93514,1576.43234107,17194.084486756845,52
1607108400,2020-12-04 19:00:00,LINK/EUR,10.91088,10.99434,10.90477,10.99148,10.94519,826.62720902,9085.85643539915,25
1607104800,2020-12-04 18:00:00,LINK/EUR,10.86892,10.91785,10.84825,10.91785,10.88792,5163.70030516,56376.50537669111,45
1607101200,2020-12-04 17:00:00,LINK/EUR,10.86955,10.90308,10.84045,10.86260,10.86360,2053.45961895,22305.91045680627,67
1607097600,2020-12-04 16:00:00,LINK/EUR,10.93000,10.93000,10.71632,10.84039,10.82812,15212.57848287,164910.2836599191,231
1607094000,2020-12-04 15:00:00,LINK/EUR,11.04839,11.04929,10.97826,10.98799,11.01499,726.23778908,7979.893564033149,37
1607090400,2020-12-04 14:00:00,LINK/EUR,10.98938,11.08886,10.93087,11.05022,11.04074,2703.94014969,29879.13352090743,55
1607086800,2020-12-04 13:00:00,LINK/EUR,11.07814,11.07814,10.98000,10.99443,11.02738,18362.25576441,201882.53564390226,114
1607083200,2020-12-04 12:00:00,LINK/EUR,10.96681,11.08346,10.87389,11.08346,10.99573,14166.25589235,157011.13053262554,483
1607079600,2020-12-04 11:00:00,LINK/EUR,11.05128,11.12075,10.96834,10.96912,11.07374,5162.50997553,56628.19142278563,102
1607076000,2020-12-04 10:00:00,LINK/EUR,11.31262,11.31262,10.89000,11.04126,11.06678,26419.59341243,291705.59996092686,388
1607072400,2020-12-04 09:00:00,LINK/EUR,11.36310,11.37260,11.28976,11.31815,11.31972,2622.73068977,29684.459356420324,58
1607068800,2020-12-04 08:00:00,LINK/EUR,11.27815,11.40882,11.27815,11.37633,11.33257,1802.61812539,20507.178658418015,37
1607065200,2020-12-04 07:00:00,LINK/EUR,11.31715,11.34969,11.25266,11.26439,11.32435,2775.82703641,31267.99831066644,43
1607061600,2020-12-04 06:00:00,LINK/EUR,11.27980,11.35979,11.27980,11.33796,11.35061,2704.72107519,30666.019361661216,27
1607058000,2020-12-04 05:00:00,LINK/EUR,11.28215,11.32420,11.27438,11.27800,11.29123,1751.67118474,19755.34762149772,19
1607054400,2020-12-04 04:00:00,LINK/EUR,11.15656,11.29348,11.14735,11.27916,11.23334,16217.54718595,182920.3095178798,78
1607050800,2020-12-04 03:00:00,LINK/EUR,11.29380,11.30123,11.14037,11.18902,11.19190,32230.60195577,360628.8498951496,129
1607047200,2020-12-04 02:00:00,LINK/EUR,11.40609,11.43417,11.23960,11.24184,11.35984,12900.64541592,145026.9916625061,106
1607043600,2020-12-04 01:00:00,LINK/EUR,11.47118,11.49753,11.41085,11.41085,11.43601,4977.23645531,56794.49860607411,51
1607040000,2020-12-04 00:00:00,LINK/EUR,11.51310,11.55475,11.47716,11.55407,11.51604,708.42428996,8185.183835898137,17
1607036400,2020-12-03 23:00:00,LINK/EUR,11.53646,11.54315,11.49525,11.52039,11.50667,1489.22422324,17156.443849171865,26
1607032800,2020-12-03 22:00:00,LINK/EUR,11.51254,11.55145,11.49697,11.52622,11.51955,5947.20255346,68548.76501574172,65
1607029200,2020-12-03 21:00:00,LINK/EUR,11.46500,11.53670,11.46262,11.50596,11.49494,1733.83223487,19949.404341124828,49
1607025600,2020-12-03 20:00:00,LINK/EUR,11.49246,11.55709,11.47336,11.47336,11.51105,814.86553209,9349.245601260121,23
1607022000,2020-12-03 19:00:00,LINK/EUR,11.49962,11.51503,11.45443,11.50316,11.49611,5021.27746088,57760.55803689638,69
1607018400,2020-12-03 18:00:00,LINK/EUR,11.49985,11.53218,11.49705,11.49800,11.51189,1994.56299458,22933.485311680837,31
1607014800,2020-12-03 17:00:00,LINK/EUR,11.53741,11.53741,11.45914,11.48528,11.50026,939.60479854,10791.624200575492,25
1607011200,2020-12-03 16:00:00,LINK/EUR,11.61666,11.70000,11.41081,11.52711,11.61736,11134.63566476,128350.17011761165,161
1607007600,2020-12-03 15:00:00,LINK/EUR,11.46995,11.60000,11.42688,11.60000,11.48735,7296.20554147,84635.98428105199,80
1607004000,2020-12-03 14:00:00,LINK/EUR,11.48422,11.56000,11.46374,11.46982,11.50087,2557.98149252,29339.587282535744,44
1607000400,2020-12-03 13:00:00,LINK/EUR,11.49890,11.54074,11.43722,11.46053,11.48489,19476.55535438,223211.64693553266,121
1606996800,2020-12-03 12:00:00,LINK/EUR,11.55521,11.55522,11.44999,11.48931,11.48254,8203.57680922,94253.43706993943,64
1606993200,2020-12-03 11:00:00,LINK/EUR,11.60865,11.61498,11.53464,11.55000,11.56601,277.60654018,3206.3555390790007,26
1606989600,2020-12-03 10:00:00,LINK/EUR,11.51979,11.64675,11.51979,11.59703,11.61420,9365.41421797,108610.98964822463,109
1606986000,2020-12-03 09:00:00,LINK/EUR,11.53308,11.56402,11.40002,11.55052,11.47048,5610.49214119,64804.10168665793,67
1606982400,2020-12-03 08:00:00,LINK/EUR,11.50484,11.58745,11.45500,11.53122,11.52295,1716.81634388,19796.986960875933,32
1606978800,2020-12-03 07:00:00,LINK/EUR,11.35840,11.53186,11.30411,11.52901,11.37742,1296.92506039,14952.261990486913,57
1606975200,2020-12-03 06:00:00,LINK/EUR,11.35230,11.43748,11.35229,11.42733,11.41956,3002.02995596,34305.18697664038,35
1606971600,2020-12-03 05:00:00,LINK/EUR,11.44999,11.54679,11.36411,11.38916,11.49791,1306.37502356,14878.514163328611,26
1606968000,2020-12-03 04:00:00,LINK/EUR,11.57307,11.61666,11.45914,11.45914,11.54423,161.87784808,1854.9809240474513,15
1606964400,2020-12-03 03:00:00,LINK/EUR,11.49556,11.52020,11.49556,11.50779,11.51346,282.42936944,3250.137873347938,6
1606960800,2020-12-03 02:00:00,LINK/EUR,11.47576,11.47576,11.42956,11.46749,11.47220,373.15372017,4279.136554512273,5
1606957200,2020-12-03 01:00:00,LINK/EUR,11.51180,11.51180,11.38239,11.40961,11.42236,478.95689396,5464.711366894956,21
1606953600,2020-12-03 00:00:00,LINK/EUR,11.54283,11.61378,11.49516,11.54200,11.54315,6661.97946354,76892.56696817868,51
1606950000,2020-12-02 23:00:00,LINK/EUR,11.59725,11.67430,11.55614,11.55614,11.62743,1751.61950509,20241.960227550753,28
1606946400,2020-12-02 22:00:00,LINK/EUR,11.55789,11.67231,11.50933,11.58397,11.58447,4640.44323231,53754.755189782074,70
1606942800,2020-12-02 21:00:00,LINK/EUR,11.64709,11.66308,11.55585,11.58995,11.60604,3908.01621518,45293.71253312544,72
1606939200,2020-12-02 20:00:00,LINK/EUR,11.55000,11.66803,11.47360,11.63707,11.55105,8318.70458954,96805.34761779825,132
1606935600,2020-12-02 19:00:00,LINK/EUR,11.57115,11.58021,11.46216,11.53113,11.51282,3423.64688231,39478.517274011305,52
1606932000,2020-12-02 18:00:00,LINK/EUR,11.34799,11.55458,11.34799,11.48191,11.48635,8502.23474399,97621.89412936622,106
1606928400,2020-12-02 17:00:00,LINK/EUR,11.21000,11.37437,11.21000,11.37437,11.32343,2673.69810449,30411.63150876792,66
1606924800,2020-12-02 16:00:00,LINK/EUR,11.25617,11.31330,11.15261,11.20611,11.23777,5069.54392090,56809.8668274367,63
1606921200,2020-12-02 15:00:00,LINK/EUR,11.27632,11.35682,11.20000,11.31556,11.25118,3839.16371269,43442.28734076645,62
1606917600,2020-12-02 14:00:00,LINK/EUR,11.42161,11.43428,11.30000,11.34391,11.36277,1245.30198271,14126.593614683794,33
1606914000,2020-12-02 13:00:00,LINK/EUR,11.39507,11.45000,11.39507,11.40522,11.42644,2860.23437026,32621.602244376758,51
1606910400,2020-12-02 12:00:00,LINK/EUR,11.49042,11.49527,11.27632,11.38854,11.39832,6478.14246491,73776.58458732614,150
1606906800,2020-12-02 11:00:00,LINK/EUR,11.35613,11.54014,11.31094,11.49241,11.45305,5795.23964129,66601.2700059576,119
1606903200,2020-12-02 10:00:00,LINK/EUR,11.32570,11.37101,11.29635,11.35613,11.32939,2542.52778835,28873.276093115084,74
1606899600,2020-12-02 09:00:00,LINK/EUR,11.39772,11.48621,11.30616,11.35054,11.38429,4348.92398553,49362.63565471769,135
1606896000,2020-12-02 08:00:00,LINK/EUR,11.30138,11.48619,11.28687,11.39704,11.40613,9650.43055590,109986.34306281454,110
1606892400,2020-12-02 07:00:00,LINK/EUR,11.21776,11.32927,11.18789,11.32927,11.23641,5947.52796278,67381.15012288457,71
1606888800,2020-12-02 06:00:00,LINK/EUR,11.14868,11.25696,11.14196,11.22465,11.21143,3322.41657012,37292.96315379746,49
1606885200,2020-12-02 05:00:00,LINK/EUR,11.00739,11.14709,10.92951,11.13391,11.09014,1604.90227501,17868.83748875659,38
1606881600,2020-12-02 04:00:00,LINK/EUR,10.94969,11.04495,10.89805,10.99206,10.96146,3515.62464592,38643.9570454314,77
1606878000,2020-12-02 03:00:00,LINK/EUR,11.08339,11.11368,10.91489,10.99202,11.06502,3358.58235825,36917.60445353117,47
1606874400,2020-12-02 02:00:00,LINK/EUR,11.15522,11.15522,11.03908,11.03908,11.11671,1136.91328277,12550.476681560653,26
1606870800,2020-12-02 01:00:00,LINK/EUR,11.23169,11.26613,11.20131,11.25193,11.22739,1504.76813383,16931.54570808579,25
1606867200,2020-12-02 00:00:00,LINK/EUR,11.06959,11.22971,10.84400,11.22971,11.06058,15354.09593095,172422.04461674852,437
1606863600,2020-12-01 23:00:00,LINK/EUR,11.20001,11.20001,11.05000,11.09910,11.15365,17894.20020419,198609.51748632523,143
1606860000,2020-12-01 22:00:00,LINK/EUR,11.39386,11.47107,11.19730,11.19730,11.30321,1940.77381770,21731.42666893221,65
1606856400,2020-12-01 21:00:00,LINK/EUR,11.35813,11.50564,11.34436,11.38239,11.43564,1300.61893638,14804.151975262346,50
1606852800,2020-12-01 20:00:00,LINK/EUR,11.42601,11.43068,11.35550,11.38214,11.39821,3694.99866907,42056.99215116841,48
1606849200,2020-12-01 19:00:00,LINK/EUR,11.25834,11.47000,11.25834,11.46783,11.41804,7143.61198976,81921.72788452942,124
1606845600,2020-12-01 18:00:00,LINK/EUR,11.41048,11.42546,11.20000,11.22241,11.29705,7281.33651547,81714.14372457568,92
1606842000,2020-12-01 17:00:00,LINK/EUR,11.47000,11.47000,11.24243,11.43370,11.35141,9284.70505250,106158.53215876925,152
1606838400,2020-12-01 16:00:00,LINK/EUR,11.62232,11.65044,11.32591,11.43192,11.48287,10533.81508243,120421.73131713315,156
1606834800,2020-12-01 15:00:00,LINK/EUR,11.76048,11.84000,11.55773,11.61640,11.70732,8827.97692413,102549.31114146374,160
1606831200,2020-12-01 14:00:00,LINK/EUR,11.42233,11.81000,11.35283,11.74900,11.60074,14999.08080143,176224.2003360011,200
1606827600,2020-12-01 13:00:00,LINK/EUR,11.18354,11.47389,10.95065,11.41858,11.16616,27761.59615769,316998.0066542759,447
1606824000,2020-12-01 12:00:00,LINK/EUR,11.97806,12.03411,11.10000,11.18003,11.43903,89089.70894757,996025.6187251011,1251
1606820400,2020-12-01 11:00:00,LINK/EUR,12.25000,12.40998,11.93231,11.94536,12.14387,33884.26231029,404759.71163084585,484
1606816800,2020-12-01 10:00:00,LINK/EUR,12.10000,12.25000,12.10000,12.25000,12.17342,18499.37492276,226617.34280380997,224
1606813200,2020-12-01 09:00:00,LINK/EUR,12.11991,12.16855,12.06193,12.09684,12.11906,2760.57485269,33394.232301014505,69
1606809600,2020-12-01 08:00:00,LINK/EUR,12.20000,12.20000,12.05932,12.08471,12.13891,17644.77741911,213232.01812449278,136
1606806000,2020-12-01 07:00:00,LINK/EUR,11.88195,12.17198,11.88195,12.15859,12.06743,13521.79938467,164406.0147804548,177
1606802400,2020-12-01 06:00:00,LINK/EUR,11.92330,11.96203,11.85000,11.85848,11.89279,731.88820836,8679.081681072894,28
1606798800,2020-12-01 05:00:00,LINK/EUR,11.82827,11.95492,11.79626,11.92285,11.89656,2200.68425480,26238.42826734218,31
1606795200,2020-12-01 04:00:00,LINK/EUR,11.81619,11.96794,11.81619,11.82689,11.85541,439.83656190,5201.8986355694915,29
1606791600,2020-12-01 03:00:00,LINK/EUR,11.94378,11.96853,11.82722,11.85071,11.87412,115.53625317,1369.1866308042506,12
1606788000,2020-12-01 02:00:00,LINK/EUR,11.88837,11.95000,11.85026,11.94738,11.88394,829.93456631,9915.543638840769,27
1606784400,2020-12-01 01:00:00,LINK/EUR,11.76650,11.87353,11.74423,11.87353,11.79452,178.68727676,2121.648741228163,12
1606780800,2020-12-01 00:00:00,LINK/EUR,11.90567,12.00000,11.74000,11.77330,11.91749,8793.18622828,103524.81942140892,366
1606777200,2020-11-30 23:00:00,LINK/EUR,11.83928,11.95479,11.80444,11.88585,11.90903,3957.67725770,47040.358233433544,87
1606773600,2020-11-30 22:00:00,LINK/EUR,11.80000,11.87577,11.74002,11.83942,11.83503,9998.86232503,118380.7305882067,109
1606770000,2020-11-30 21:00:00,LINK/EUR,11.75877,11.84359,11.73251,11.81241,11.77416,8771.68976664,103614.795916356,114
1606766400,2020-11-30 20:00:00,LINK/EUR,11.71425,11.83183,11.70215,11.75932,11.75812,3400.16331515,39983.6084751097,77
1606762800,2020-11-30 19:00:00,LINK/EUR,11.73409,11.83857,11.72609,11.73881,11.75861,11387.14368369,133671.516145537,89
1606759200,2020-11-30 18:00:00,LINK/EUR,11.84016,11.87489,11.72827,11.74501,11.80313,21171.45278973,248658.92472990675,161
1606755600,2020-11-30 17:00:00,LINK/EUR,11.74521,11.90000,11.66132,11.84081,11.76041,31752.33015680,375973.30844393896,426
1606752000,2020-11-30 16:00:00,LINK/EUR,11.62272,12.00000,11.62272,11.72421,11.82307,25281.61024444,296406.90764396585,492
1606748400,2020-11-30 15:00:00,LINK/EUR,11.79348,11.84880,11.51302,11.56846,11.68262,26145.27034389,302460.5141624777,436
1606744800,2020-11-30 14:00:00,LINK/EUR,11.84108,11.99998,11.73827,11.77580,11.85031,19955.70777788,234994.42365075933,260
1606741200,2020-11-30 13:00:00,LINK/EUR,11.64116,11.88800,11.50895,11.83014,11.71835,28551.32493614,337766.1711800273,257
1606737600,2020-11-30 12:00:00,LINK/EUR,11.59751,11.69000,11.59751,11.64010,11.62217,5031.05755478,58562.013043394676,121
1606734000,2020-11-30 11:00:00,LINK/EUR,11.46224,11.65000,11.46224,11.60487,11.58361,13781.21784787,159929.24156621113,121
1606730400,2020-11-30 10:00:00,LINK/EUR,11.54236,11.57307,11.46127,11.46283,11.51421,8512.88999474,97581.81081840552,78
1606726800,2020-11-30 09:00:00,LINK/EUR,11.49291,11.52992,11.37504,11.52112,11.41265,12344.37950377,142221.0775884746,100
1606723200,2020-11-30 08:00:00,LINK/EUR,11.74283,11.74283,11.40950,11.49741,11.52502,18541.78231422,213182.47339733617,231
1606719600,2020-11-30 07:00:00,LINK/EUR,11.77988,11.80875,11.67996,11.72325,11.73885,12292.02887267,144102.52748152858,142
1606716000,2020-11-30 06:00:00,LINK/EUR,11.69000,11.80063,11.63628,11.79437,11.72211,8126.14869796,95842.80441875849,153
1606712400,2020-11-30 05:00:00,LINK/EUR,11.69486,11.78968,11.69000,11.69538,11.74859,1083.30139127,12669.621425431333,32
1606708800,2020-11-30 04:00:00,LINK/EUR,11.72510,11.72510,11.65422,11.67962,11.69538,4516.15724552,52747.000487920304,41
1606705200,2020-11-30 03:00:00,LINK/EUR,11.67867,11.80878,11.67349,11.76873,11.77726,5480.50605209,64498.59599041314,56
1606701600,2020-11-30 02:00:00,LINK/EUR,11.69955,11.76249,11.61894,11.64913,11.74490,6017.75982794,70101.6665444507,48
1606698000,2020-11-30 01:00:00,LINK/EUR,11.84767,11.84767,11.56051,11.76105,11.73518,10704.72889686,125898.8517924153,118
1606694400,2020-11-30 00:00:00,LINK/EUR,11.22000,11.85000,11.22000,11.85000,11.57434,38989.89388684,462030.242559054,446
1606690800,2020-11-29 23:00:00,LINK/EUR,11.03490,11.20245,11.02979,11.17989,11.10398,7313.46741102,81763.7611737884,74
1606687200,2020-11-29 22:00:00,LINK/EUR,11.10989,11.10990,10.97072,10.99846,11.02023,2747.49735397,30218.239747744883,57
1606683600,2020-11-29 21:00:00,LINK/EUR,11.07323,11.22000,11.07323,11.12000,11.13626,5731.58980665,63735.278649948,134
1606680000,2020-11-29 20:00:00,LINK/EUR,10.90000,11.10361,10.88096,11.04428,10.98987,3767.37220200,41607.91346310456,83
1606676400,2020-11-29 19:00:00,LINK/EUR,10.99936,11.02379,10.88500,10.89670,10.91651,15922.04714552,173497.7711305878,113
1606672800,2020-11-29 18:00:00,LINK/EUR,11.00715,11.02303,10.93263,11.00578,10.96738,2331.26292303,25657.366853025113,57
1606669200,2020-11-29 17:00:00,LINK/EUR,10.89539,11.04127,10.89539,11.01701,10.97752,7241.58402637,79780.60363435856,92
1606665600,2020-11-29 16:00:00,LINK/EUR,11.02500,11.02500,10.81989,10.91321,10.89406,10095.13679198,110170.34778960404,137
