https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume BTC,Volume EUR,tradecount
1594850400.0,2020-07-15 10-PM,BTC/EUR,8089.9,8092.9,8063.6,8071.6,8071.6,76.51,617855.33,NULL
1594846800.0,2020-07-15 09-PM,BTC/EUR,8081.8,8095,8068.8,8089.9,8089.9,126.76,1023767.89,NULL
1594843200.0,2020-07-15 08-PM,BTC/EUR,8053.1,8081.9,8053,8081.8,8081.8,115.98,936303.79,NULL
1594839600.0,2020-07-15 07-PM,BTC/EUR,8063.9,8065.4,8052.6,8053.1,8053.1,140.61,1133017.81,NULL
1594836000.0,2020-07-15 06-PM,BTC/EUR,8076.1,8088,8050,8063.9,8063.9,310.32,2506535.16,NULL
1594832400.0,2020-07-15 05-PM,BTC/EUR,8082.3,8095.1,8076,8076.1,8076.1,166.18,1343972.33,NULL
1594828800.0,2020-07-15 04-PM,BTC/EUR,8073.7,8087.1,8066.5,8082.3,8082.3,169.49,1369038.44,NULL
1594825200.0,2020-07-15 03-PM,BTC/EUR,8107.4,8110,8073.7,8073.7,8073.7,277.08,2239904.35,NULL
1594821600.0,2020-07-15 02-PM,BTC/EUR,8081,8107.4,8080.8,8107.4,8107.4,268.4,2171729.56,NULL
1594818000.0,2020-07-15 01-PM,BTC/EUR,8092.2,8093.6,8075.8,8081,8081,318.52,2574205.17,NULL
1594814400.0,2020-07-15 12-PM,BTC/EUR,8072.5,8094.5,8069,8092.2,8092.2,366.72,2965244.25,NULL
1594810800.0,2020-07-15 11-AM,BTC/EUR,8095.2,8100,8070.7,8072.5,8072.5,277.4,2244039.64,NULL
1594807200.0,2020-07-15 10-AM,BTC/EUR,8089.6,8106.5,8086,8095.2,8095.2,298.09,2414218.31,NULL
1594803600.0,2020-07-15 09-AM,BTC/EUR,8079.6,8095.5,8050,8089.6,8089.6,584.0,4715403.66,NULL
1594800000.0,2020-07-15 08-AM,BTC/EUR,8088.8,8088.9,8060,8079.6,8079.6,212.98,1719904.68,NULL
1594796400.0,2020-07-15 07-AM,BTC/EUR,8109.2,8109.2,8088.8,8088.8,8088.8,208.44,1688292.74,NULL
1594792800.0,2020-07-15 06-AM,BTC/EUR,8121.6,8121.8,8105,8109.2,8109.2,136.63,1108592.77,NULL
1594789200.0,2020-07-15 05-AM,BTC/EUR,8118.8,8121.9,8116.4,8121.6,8121.6,58.68,476469.42,NULL
1594785600.0,2020-07-15 04-AM,BTC/EUR,8110.6,8121,8104,8118.8,8118.8,28.81,233625.11,NULL
1594782000.0,2020-07-15 03-AM,BTC/EUR,8113.7,8122.5,8110.6,8110.6,8110.6,11.79,95657.02,NULL
1594778400.0,2020-07-15 02-AM,BTC/EUR,8114.8,8116.9,8110.3,8113.7,8113.7,14.71,119408.96,NULL
1594774800.0,2020-07-15 01-AM,BTC/EUR,8124.6,8124.6,8108.8,8114.8,8114.8,15.97,129614.58,NULL
1594771200.0,2020-07-15 12-AM,BTC/EUR,8122.1,8128.8,8118.8,8124.6,8124.6,35.5,288419.56,NULL
1594767600.0,2020-07-14 11-PM,BTC/EUR,8116,8129.1,8115.3,8122.1,8122.1,24.05,195392.02,NULL
1594764000.0,2020-07-14 10-PM,BTC/EUR,8108.6,8129.1,8108.6,8116,8116,79.37,644425.27,NULL
1594760400.0,2020-07-14 09-PM,BTC/EUR,8140.4,8146.3,8094,8108.6,8108.6,369.66,2997863.15,NULL
1594756800.0,2020-07-14 08-PM,BTC/EUR,8146.9,8149.5,8135.3,8140.4,8140.4,89.17,726067.27,NULL
1594753200.0,2020-07-14 07-PM,BTC/EUR,8126.6,8146.9,8122.4,8146.9,8146.9,147.69,1200995.32,NULL
1594749600.0,2020-07-14 06-PM,BTC/EUR,8125.8,8132.3,8115.9,8126.6,8126.6,175.0,1421755.6,NULL
1594746000.0,2020-07-14 05-PM,BTC/EUR,8107.5,8139.9,8104.9,8125.8,8125.8,177.06,1438136.34,NULL
1594742400.0,2020-07-14 04-PM,BTC/EUR,8102.5,8119.6,8089.9,8107.5,8107.5,214.0,1734658.98,NULL
1594738800.0,2020-07-14 03-PM,BTC/EUR,8098.7,8115.6,8094.2,8102.5,8102.5,175.92,1425473.46,NULL
1594735200.0,2020-07-14 02-PM,BTC/EUR,8092.5,8106.9,8085,8098.7,8098.7,237.81,1925238.03,NULL
1594731600.0,2020-07-14 01-PM,BTC/EUR,8115.4,8124.2,8088.1,8092.5,8092.5,269.83,2189512.15,NULL
1594728000.0,2020-07-14 12-PM,BTC/EUR,8130,8136.7,8115,8115.4,8115.4,236.93,1925011.05,NULL
1594724400.0,2020-07-14 11-AM,BTC/EUR,8091.3,8130,8034.1,8130,8130,402.68,3258993.18,NULL
1594720800.0,2020-07-14 10-AM,BTC/EUR,8114.3,8115.7,8088.5,8091.3,8091.3,273.26,2213830.44,NULL
1594717200.0,2020-07-14 09-AM,BTC/EUR,8122.8,8125.9,8103.8,8114.3,8114.3,283.98,2305191.29,NULL
1594713600.0,2020-07-14 08-AM,BTC/EUR,8116.2,8139.4,8116.2,8122.8,8122.8,337.27,2741432.58,NULL
1594710000.0,2020-07-14 07-AM,BTC/EUR,8119.2,8125.7,8110.1,8116.2,8116.2,215.31,1748191.09,NULL
1594706400.0,2020-07-14 06-AM,BTC/EUR,8111.8,8123.7,8111.8,8119.2,8119.2,144.28,1171398.56,NULL
1594702800.0,2020-07-14 05-AM,BTC/EUR,8114.5,8118,8103.8,8111.8,8111.8,69.01,559829.1,NULL
1594699200.0,2020-07-14 04-AM,BTC/EUR,8134.4,8134.4,8080,8114.5,8114.5,190.28,1542894.93,NULL
1594695600.0,2020-07-14 03-AM,BTC/EUR,8139.8,8143.9,8134.4,8134.4,8134.4,14.18,115445.03,NULL
1594692000.0,2020-07-14 02-AM,BTC/EUR,8148.2,8155.6,8137.6,8139.8,8139.8,29.48,240206.19,NULL
1594688400.0,2020-07-14 01-AM,BTC/EUR,8132.3,8151.4,8130,8148.2,8148.2,36.26,295244.66,NULL
1594684800.0,2020-07-14 12-AM,BTC/EUR,8152,8152.4,8132.3,8132.3,8132.3,40.73,331646.45,NULL
1594681200.0,2020-07-13 11-PM,BTC/EUR,8151.6,8156.6,8141.5,8152,8152,22.31,181818.12,NULL
1594677600.0,2020-07-13 10-PM,BTC/EUR,8157.4,8157.5,8136.6,8151.6,8151.6,54.39,443160.79,NULL
1594674000.0,2020-07-13 09-PM,BTC/EUR,8164.5,8170,8157,8157.4,8157.4,45.82,374065.41,NULL
1594670400.0,2020-07-13 08-PM,BTC/EUR,8147.3,8170,8134.5,8164.5,8164.5,150.74,1229197.72,NULL
1594666800.0,2020-07-13 07-PM,BTC/EUR,8179.3,8179.9,8125,8147.3,8147.3,328.24,2673984.89,NULL
1594663200.0,2020-07-13 06-PM,BTC/EUR,8200,8200,8170.6,8179.3,8179.3,172.49,1411023.73,NULL
1594659600.0,2020-07-13 05-PM,BTC/EUR,8198.2,8207.6,8195.9,8200,8200,254.89,2090494.24,NULL
1594656000.0,2020-07-13 04-PM,BTC/EUR,8190.3,8201.9,8179.5,8198.2,8198.2,259.57,2125797.58,NULL
1594652400.0,2020-07-13 03-PM,BTC/EUR,8204.9,8208.6,8184,8190.3,8190.3,279.49,2291594.55,NULL
1594648800.0,2020-07-13 02-PM,BTC/EUR,8230.2,8230.2,8204.9,8204.9,8204.9,256.63,2109263.45,NULL
1594645200.0,2020-07-13 01-PM,BTC/EUR,8242,8249.2,8213,8230.2,8230.2,269.73,2219785.31,NULL
1594641600.0,2020-07-13 12-PM,BTC/EUR,8229.8,8249.9,8208.5,8242,8242,441.31,3632239.4,NULL
1594638000.0,2020-07-13 11-AM,BTC/EUR,8213.8,8230.3,8213.8,8229.8,8229.8,381.49,3137662.0,NULL
1594634400.0,2020-07-13 10-AM,BTC/EUR,8207.7,8224.8,8198.9,8213.8,8213.8,209.26,1717973.13,NULL
1594630800.0,2020-07-13 09-AM,BTC/EUR,8219.1,8227,8198.9,8207.7,8207.7,222.22,1825487.51,NULL
1594627200.0,2020-07-13 08-AM,BTC/EUR,8201.3,8225.7,8201.3,8219.1,8219.1,215.87,1773699.87,NULL
1594623600.0,2020-07-13 07-AM,BTC/EUR,8187.5,8207.2,8187.5,8201.3,8201.3,153.35,1257143.62,NULL
1594620000.0,2020-07-13 06-AM,BTC/EUR,8208.9,8218.5,8178.8,8187.5,8187.5,170.46,1399188.44,NULL
1594616400.0,2020-07-13 05-AM,BTC/EUR,8204.5,8214.6,8204,8208.9,8208.9,50.42,413869.56,NULL
1594612800.0,2020-07-13 04-AM,BTC/EUR,8204.8,8213.2,8204,8204.5,8204.5,55.92,458939.62,NULL
1594609200.0,2020-07-13 03-AM,BTC/EUR,8208.2,8215.7,8200.5,8204.8,8204.8,46.0,377638.97,NULL
1594605600.0,2020-07-13 02-AM,BTC/EUR,8213.2,8217.7,8206.4,8208.2,8208.2,49.93,409985.53,NULL
1594602000.0,2020-07-13 01-AM,BTC/EUR,8209.5,8231,8207.1,8213.2,8213.2,31.2,256355.4,NULL
1594598400.0,2020-07-13 12-AM,BTC/EUR,8235.2,8255,8207,8209.5,8209.5,44.4,365323.52,NULL
1594594800.0,2020-07-12 11-PM,BTC/EUR,8226.1,8242.5,8210.2,8235.2,8235.2,46.48,382296.99,NULL
1594591200.0,2020-07-12 10-PM,BTC/EUR,8212.2,8255,8210.6,8226.1,8226.1,179.2,1474327.49,NULL
1594587600.0,2020-07-12 09-PM,BTC/EUR,8186.9,8212.2,8182.7,8212.2,8212.2,70.13,574598.18,NULL
1594584000.0,2020-07-12 08-PM,BTC/EUR,8178.9,8188.4,8174.6,8186.9,8186.9,53.72,439499.41,NULL
1594580400.0,2020-07-12 07-PM,BTC/EUR,8170.3,8181,8135.5,8178.9,8178.9,162.93,1328885.0,NULL
1594576800.0,2020-07-12 06-PM,BTC/EUR,8172.6,8178.6,8167,8170.3,8170.3,56.21,459333.73,NULL
1594573200.0,2020-07-12 05-PM,BTC/EUR,8175.4,8175.4,8165,8172.6,8172.6,48.43,395624.88,NULL
1594569600.0,2020-07-12 04-PM,BTC/EUR,8174.9,8178.3,8169,8175.4,8175.4,39.73,324750.49,NULL
1594566000.0,2020-07-12 03-PM,BTC/EUR,8178.2,8178.2,8165,8174.9,8174.9,54.54,445659.38,NULL
1594562400.0,2020-07-12 02-PM,BTC/EUR,8172.1,8181.1,8162.1,8178.2,8178.2,73.6,601416.14,NULL
1594558800.0,2020-07-12 01-PM,BTC/EUR,8213.1,8279.7,8155,8172.1,8172.1,303.47,2491646.07,NULL
1594555200.0,2020-07-12 12-PM,BTC/EUR,8195.6,8213.1,8194.6,8213.1,8213.1,38.52,316151.85,NULL
1594551600.0,2020-07-12 11-AM,BTC/EUR,8210.1,8210.1,8194.5,8195.6,8195.6,51.24,420338.03,NULL
1594548000.0,2020-07-12 10-AM,BTC/EUR,8210.9,8212.6,8204.9,8210.1,8210.1,45.38,372562.25,NULL
1594544400.0,2020-07-12 09-AM,BTC/EUR,8206.3,8211,8200,8210.9,8210.9,29.72,243840.63,NULL
1594540800.0,2020-07-12 08-AM,BTC/EUR,8206.3,8216.6,8202.2,8206.3,8206.3,30.14,247434.02,NULL
1594537200.0,2020-07-12 07-AM,BTC/EUR,8206.9,8213.9,8194.5,8206.3,8206.3,35.37,290282.07,NULL
1594533600.0,2020-07-12 06-AM,BTC/EUR,8215,8215,8202.2,8206.9,8206.9,18.44,151362.78,NULL
1594530000.0,2020-07-12 05-AM,BTC/EUR,8220,8226.6,8207.9,8215,8215,41.58,341558.55,NULL
1594526400.0,2020-07-12 04-AM,BTC/EUR,8226.7,8236,8220,8220,8220,10.13,83345.87,NULL
1594522800.0,2020-07-12 03-AM,BTC/EUR,8222.1,8235.7,8222.1,8226.7,8226.7,11.94,98325.21,NULL
1594519200.0,2020-07-12 02-AM,BTC/EUR,8224,8228,8215.1,8222.1,8222.1,9.151,75236.52,NULL
1594515600.0,2020-07-12 01-AM,BTC/EUR,8205.1,8230.5,8205,8224,8224,40.28,331040.84,NULL
1594512000.0,2020-07-12 12-AM,BTC/EUR,8188.7,8210,8188.7,8205.1,8205.1,14.35,117775.42,NULL
1594508400.0,2020-07-11 11-PM,BTC/EUR,8179,8200,8179,8188.7,8188.7,19.03,155885.96,NULL
1594504800.0,2020-07-11 10-PM,BTC/EUR,8181.9,8195.6,8177.5,8179,8179,25.68,210136.66,NULL
1594501200.0,2020-07-11 09-PM,BTC/EUR,8173.5,8181.9,8168.1,8181.9,8181.9,30.54,249662.72,NULL
1594497600.0,2020-07-11 08-PM,BTC/EUR,8166.9,8174,8165.4,8173.5,8173.5,27.34,223371.3,NULL
1594494000.0,2020-07-11 07-PM,BTC/EUR,8188.3,8188.5,8165.4,8166.9,8166.9,138.35,1131368.87,NULL
1594490400.0,2020-07-11 06-PM,BTC/EUR,8178.5,8191.7,8176.6,8188.3,8188.3,55.2,451781.49,NULL
1594486800.0,2020-07-11 05-PM,BTC/EUR,8181.6,8185.3,8176.6,8178.5,8178.5,43.16,353068.52,NULL
1594483200.0,2020-07-11 04-PM,BTC/EUR,8187.6,8200,8176.6,8181.6,8181.6,50.26,411445.28,NULL
1594479600.0,2020-07-11 03-PM,BTC/EUR,8194.1,8194.6,8185.1,8187.6,8187.6,41.11,336665.96,NULL
1594476000.0,2020-07-11 02-PM,BTC/EUR,8182.6,8195,8176.6,8194.1,8194.1,51.26,419387.64,NULL
1594472400.0,2020-07-11 01-PM,BTC/EUR,8167.1,8186,8161.5,8182.6,8182.6,76.33,623589.78,NULL
1594468800.0,2020-07-11 12-PM,BTC/EUR,8159.7,8175.9,8156.2,8167.1,8167.1,53.49,437178.84,NULL
1594465200.0,2020-07-11 11-AM,BTC/EUR,8169.4,8175,8157,8159.7,8159.7,54.41,444380.6,NULL
1594461600.0,2020-07-11 10-AM,BTC/EUR,8164.5,8183.9,8157.8,8169.4,8169.4,47.78,390566.63,NULL
1594458000.0,2020-07-11 09-AM,BTC/EUR,8214.5,8214.6,8134.5,8164.5,8164.5,161.03,1315071.0,NULL
1594454400.0,2020-07-11 08-AM,BTC/EUR,8215.9,8216.8,8212.6,8214.5,8214.5,33.08,271675.25,NULL
1594450800.0,2020-07-11 07-AM,BTC/EUR,8208,8221.1,8197.4,8215.9,8215.9,79.84,655257.03,NULL
1594447200.0,2020-07-11 06-AM,BTC/EUR,8207.2,8211.9,8204,8208,8208,20.98,172245.35,NULL
1594443600.0,2020-07-11 05-AM,BTC/EUR,8200.6,8213,8200.5,8207.2,8207.2,20.03,164430.66,NULL
1594440000.0,2020-07-11 04-AM,BTC/EUR,8210,8213.1,8199.1,8200.6,8200.6,15.77,129422.84,NULL
1594436400.0,2020-07-11 03-AM,BTC/EUR,8217.8,8227.1,8206.2,8210,8210,19.34,158970.32,NULL
1594432800.0,2020-07-11 02-AM,BTC/EUR,8223.7,8229,8213,8217.8,8217.8,9.831,80792.89,NULL
1594429200.0,2020-07-11 01-AM,BTC/EUR,8231,8231,8208.6,8223.7,8223.7,169.03,1388966.0,NULL
1594425600.0,2020-07-11 12-AM,BTC/EUR,8228.6,8238.8,8216.8,8231,8231,52.13,428923.59,NULL
1594422000.0,2020-07-10 11-PM,BTC/EUR,8183.4,8244,8180.6,8228.6,8228.6,136.72,1123954.74,NULL
1594418400.0,2020-07-10 10-PM,BTC/EUR,8172.7,8194.8,8169,8183.4,8183.4,23.26,190394.05,NULL
1594414800.0,2020-07-10 09-PM,BTC/EUR,8185.2,8186.8,8165.3,8172.7,8172.7,126.02,1030009.67,NULL
1594411200.0,2020-07-10 08-PM,BTC/EUR,8189.7,8199.9,8181.6,8185.2,8185.2,59.84,490251.23,NULL
1594407600.0,2020-07-10 07-PM,BTC/EUR,8170.8,8189.9,8170.8,8189.7,8189.7,50.59,413934.76,NULL
1594404000.0,2020-07-10 06-PM,BTC/EUR,8170.8,8176.4,8160.1,8170.8,8170.8,56.62,462481.63,NULL
1594400400.0,2020-07-10 05-PM,BTC/EUR,8178.7,8179.9,8161.5,8170.8,8170.8,135.02,1103180.34,NULL
1594396800.0,2020-07-10 04-PM,BTC/EUR,8175,8184.6,8173,8178.7,8178.7,236.23,1931389.61,NULL
1594393200.0,2020-07-10 03-PM,BTC/EUR,8134.8,8180,8133.9,8175,8175,320.48,2616000.06,NULL
1594389600.0,2020-07-10 02-PM,BTC/EUR,8130,8137.9,8099.5,8134.8,8134.8,492.22,3996251.87,NULL
1594386000.0,2020-07-10 01-PM,BTC/EUR,8151.5,8155,8124.1,8130,8130,353.47,2877144.66,NULL
1594382400.0,2020-07-10 12-PM,BTC/EUR,8140.3,8162.1,8126.9,8151.5,8151.5,340.17,2770515.54,NULL
1594378800.0,2020-07-10 11-AM,BTC/EUR,8160,8170,8140,8140.3,8140.3,491.84,4011970.21,NULL
1594375200.0,2020-07-10 10-AM,BTC/EUR,8161.3,8170,8140.6,8160,8160,396.37,3233482.55,NULL
1594371600.0,2020-07-10 09-AM,BTC/EUR,8149,8169.1,8144.2,8161.3,8161.3,357.08,2911701.51,NULL
1594368000.0,2020-07-10 08-AM,BTC/EUR,8135.3,8161.5,8135.3,8149,8149,206.26,1681257.2,NULL
1594364400.0,2020-07-10 07-AM,BTC/EUR,8140.1,8153.1,8128.1,8135.3,8135.3,345.91,2817043.14,NULL
1594360800.0,2020-07-10 06-AM,BTC/EUR,8140.4,8155.2,8132.6,8140.1,8140.1,201.86,1644677.49,NULL
1594357200.0,2020-07-10 05-AM,BTC/EUR,8128.3,8143.3,8115,8140.4,8140.4,126.6,1029123.76,NULL
1594353600.0,2020-07-10 04-AM,BTC/EUR,8196.2,8198.7,8122.5,8128.3,8128.3,142.93,1166502.89,NULL
1594350000.0,2020-07-10 03-AM,BTC/EUR,8194.7,8199.9,8190.2,8196.2,8196.2,54.87,449638.69,NULL
1594346400.0,2020-07-10 02-AM,BTC/EUR,8194,8196.7,8180.1,8194.7,8194.7,19.51,159767.64,NULL
1594342800.0,2020-07-10 01-AM,BTC/EUR,8191.7,8197,8190.4,8194,8194,10.17,83334.7,NULL
1594339200.0,2020-07-10 12-AM,BTC/EUR,8197,8202,8187,8191.7,8191.7,58.53,479553.41,NULL
1594335600.0,2020-07-09 11-PM,BTC/EUR,8202.9,8203,8187.6,8197,8197,36.04,295244.47,NULL
1594332000.0,2020-07-09 10-PM,BTC/EUR,8216.4,8216.5,8178.9,8202.9,8202.9,145.64,1194134.41,NULL
1594328400.0,2020-07-09 09-PM,BTC/EUR,8203.6,8220,8203.6,8216.4,8216.4,133.0,1092217.41,NULL
1594324800.0,2020-07-09 08-PM,BTC/EUR,8183.8,8213.7,8175,8203.6,8203.6,157.06,1287259.13,NULL
1594321200.0,2020-07-09 07-PM,BTC/EUR,8188.3,8190.6,8162.6,8183.8,8183.8,124.53,1018245.76,NULL
1594317600.0,2020-07-09 06-PM,BTC/EUR,8174.1,8193.6,8171.2,8188.3,8188.3,194.01,1587216.39,NULL
1594314000.0,2020-07-09 05-PM,BTC/EUR,8184.2,8195,8167.1,8174.1,8174.1,107.71,881586.45,NULL
1594310400.0,2020-07-09 04-PM,BTC/EUR,8177,8186.6,8161.2,8184.2,8184.2,247.69,2025175.41,NULL
1594306800.0,2020-07-09 03-PM,BTC/EUR,8253.5,8253.5,8139,8177,8177,1169.94,9577742.09,NULL
1594303200.0,2020-07-09 02-PM,BTC/EUR,8311.1,8312.9,8235,8253.5,8253.5,638.31,5286482.71,NULL
1594299600.0,2020-07-09 01-PM,BTC/EUR,8330,8333.1,8300,8311.1,8311.1,449.81,3739827.49,NULL
1594296000.0,2020-07-09 12-PM,BTC/EUR,8308.9,8330.4,8308.2,8330,8330,484.37,4029666.46,NULL
1594292400.0,2020-07-09 11-AM,BTC/EUR,8291.5,8319.1,8286.3,8308.9,8308.9,369.29,3067606.61,NULL
1594288800.0,2020-07-09 10-AM,BTC/EUR,8297.9,8301.3,8277.7,8291.5,8291.5,494.74,4101832.28,NULL
1594285200.0,2020-07-09 09-AM,BTC/EUR,8309.4,8310.9,8297,8297.9,8297.9,231.52,1922395.74,NULL
1594281600.0,2020-07-09 08-AM,BTC/EUR,8309,8310.5,8301.2,8309.4,8309.4,188.48,1565730.55,NULL
1594278000.0,2020-07-09 07-AM,BTC/EUR,8302.6,8317.2,8298,8309,8309,127.32,1057428.28,NULL
1594274400.0,2020-07-09 06-AM,BTC/EUR,8273.4,8307.1,8272.3,8302.6,8302.6,105.54,875377.85,NULL
1594270800.0,2020-07-09 05-AM,BTC/EUR,8272.3,8287.5,8270,8273.4,8273.4,79.24,656040.64,NULL
1594267200.0,2020-07-09 04-AM,BTC/EUR,8277,8287,8266,8272.3,8272.3,30.9,255741.0,NULL
1594263600.0,2020-07-09 03-AM,BTC/EUR,8282.2,8284.5,8273.6,8277,8277,18.92,156675.36,NULL
1594260000.0,2020-07-09 02-AM,BTC/EUR,8295,8305.2,8267.1,8282.2,8282.2,66.17,548436.0,NULL
1594256400.0,2020-07-09 01-AM,BTC/EUR,8319.1,8319.1,8295,8295,8295,139.87,1162523.66,NULL
1594252800.0,2020-07-09 12-AM,BTC/EUR,8339.8,8339.9,8310,8319.1,8319.1,125.39,1043355.02,NULL
1594249200.0,2020-07-08 11-PM,BTC/EUR,8355.8,8355.8,8333.3,8339.8,8339.8,208.46,1738931.65,NULL
1594245600.0,2020-07-08 10-PM,BTC/EUR,8336.8,8369.9,8334.9,8355.8,8355.8,164.3,1372545.22,NULL
1594242000.0,2020-07-08 09-PM,BTC/EUR,8334,8342.1,8324.6,8336.8,8336.8,69.26,577111.61,NULL
1594238400.0,2020-07-08 08-PM,BTC/EUR,8342.3,8347.9,8323.4,8334,8334,172.36,1437195.66,NULL
1594234800.0,2020-07-08 07-PM,BTC/EUR,8312,8347.4,8311.9,8342.3,8342.3,115.74,964452.03,NULL
1594231200.0,2020-07-08 06-PM,BTC/EUR,8319,8320,8309.1,8312,8312,113.79,946411.57,NULL
1594227600.0,2020-07-08 05-PM,BTC/EUR,8318.3,8320,8315.4,8319,8319,148.95,1239096.65,NULL
1594224000.0,2020-07-08 04-PM,BTC/EUR,8325.8,8330.1,8283.6,8318.3,8318.3,336.05,2792624.19,NULL
1594220400.0,2020-07-08 03-PM,BTC/EUR,8339,8348.9,8313.5,8325.8,8325.8,359.56,2998909.38,NULL
1594216800.0,2020-07-08 02-PM,BTC/EUR,8341.1,8365,8315.4,8339,8339,845.79,7048543.07,NULL
1594213200.0,2020-07-08 01-PM,BTC/EUR,8244.6,8356.2,8241,8341.1,8341.1,628.64,5215551.39,NULL
1594209600.0,2020-07-08 12-PM,BTC/EUR,8263.5,8280,8241,8244.6,8244.6,255.59,2110148.5,NULL
1594206000.0,2020-07-08 11-AM,BTC/EUR,8254.3,8263.5,8245.1,8263.5,8263.5,205.82,1698864.32,NULL
1594202400.0,2020-07-08 10-AM,BTC/EUR,8246.2,8257.7,8246.1,8254.3,8254.3,195.35,1612221.45,NULL
1594198800.0,2020-07-08 09-AM,BTC/EUR,8242.3,8247.8,8237.4,8246.2,8246.2,217.02,1788835.13,NULL
1594195200.0,2020-07-08 08-AM,BTC/EUR,8235.6,8249.9,8221.1,8242.3,8242.3,170.5,1404731.1,NULL
1594191600.0,2020-07-08 07-AM,BTC/EUR,8226.1,8240.8,8221.1,8235.6,8235.6,184.32,1517703.07,NULL
1594188000.0,2020-07-08 06-AM,BTC/EUR,8231.1,8242,8216.9,8226.1,8226.1,103.19,849182.44,NULL
1594184400.0,2020-07-08 05-AM,BTC/EUR,8216.2,8232.9,8213,8231.1,8231.1,75.71,622572.63,NULL
1594180800.0,2020-07-08 04-AM,BTC/EUR,8253.3,8258.9,8212,8216.2,8216.2,162.29,1335602.31,NULL
1594177200.0,2020-07-08 03-AM,BTC/EUR,8260.8,8271,8199.7,8253.3,8253.3,642.3,5289822.03,NULL
1594173600.0,2020-07-08 02-AM,BTC/EUR,8241.7,8269,8241.6,8260.8,8260.8,89.5,738896.56,NULL
1594170000.0,2020-07-08 01-AM,BTC/EUR,8214.5,8241.7,8214.3,8241.7,8241.7,23.09,190085.83,NULL
1594166400.0,2020-07-08 12-AM,BTC/EUR,8222.9,8229.6,8200.4,8214.5,8214.5,28.88,237163.79,NULL
1594162800.0,2020-07-07 11-PM,BTC/EUR,8214.3,8230.1,8211.4,8222.9,8222.9,28.85,237239.78,NULL
1594159200.0,2020-07-07 10-PM,BTC/EUR,8211.8,8221.6,8205.1,8214.3,8214.3,53.58,440077.35,NULL
1594155600.0,2020-07-07 09-PM,BTC/EUR,8217.4,8223.8,8201.8,8211.8,8211.8,46.31,380225.44,NULL
1594152000.0,2020-07-07 08-PM,BTC/EUR,8202.4,8217.4,8188,8217.4,8217.4,73.35,601344.1,NULL
1594148400.0,2020-07-07 07-PM,BTC/EUR,8226.2,8226.4,8200.4,8202.4,8202.4,140.26,1152021.5,NULL
1594144800.0,2020-07-07 06-PM,BTC/EUR,8226.5,8230,8218.2,8226.2,8226.2,52.6,432513.79,NULL
1594141200.0,2020-07-07 05-PM,BTC/EUR,8218.5,8229.2,8216,8226.5,8226.5,128.9,1059735.88,NULL
1594137600.0,2020-07-07 04-PM,BTC/EUR,8225,8228.2,8216,8218.5,8218.5,165.08,1357253.46,NULL
1594134000.0,2020-07-07 03-PM,BTC/EUR,8220.8,8225,8205.4,8225,8225,258.33,2122959.08,NULL
1594130400.0,2020-07-07 02-PM,BTC/EUR,8222.8,8240,8215.9,8220.8,8220.8,143.55,1181067.61,NULL
1594126800.0,2020-07-07 01-PM,BTC/EUR,8221.5,8222.8,8190,8222.8,8222.8,267.87,2198834.93,NULL
1594123200.0,2020-07-07 12-PM,BTC/EUR,8228.1,8240,8214.5,8221.5,8221.5,135.85,1117702.08,NULL
1594119600.0,2020-07-07 11-AM,BTC/EUR,8219.4,8228.2,8206.5,8228.1,8228.1,209.09,1718343.9,NULL
1594116000.0,2020-07-07 10-AM,BTC/EUR,8199,8219.9,8197,8219.4,8219.4,163.67,1343797.34,NULL
1594112400.0,2020-07-07 09-AM,BTC/EUR,8237.7,8239.3,8197,8199,8199,240.57,1978102.26,NULL
1594108800.0,2020-07-07 08-AM,BTC/EUR,8219.8,8239.5,8205.1,8237.7,8237.7,241.09,1983387.69,NULL
1594105200.0,2020-07-07 07-AM,BTC/EUR,8221.5,8221.5,8197.8,8219.8,8219.8,113.1,928524.26,NULL
1594101600.0,2020-07-07 06-AM,BTC/EUR,8218.2,8221.7,8190.9,8221.5,8221.5,189.51,1554993.03,NULL
1594098000.0,2020-07-07 05-AM,BTC/EUR,8205.5,8218.9,8200,8218.2,8218.2,168.14,1380587.13,NULL
1594094400.0,2020-07-07 04-AM,BTC/EUR,8223.1,8224.1,8205.3,8205.5,8205.5,25.63,210512.38,NULL
1594090800.0,2020-07-07 03-AM,BTC/EUR,8203.5,8231.4,8203.5,8223.1,8223.1,10.34,85024.4,NULL
1594087200.0,2020-07-07 02-AM,BTC/EUR,8229.1,8229.1,8187.7,8203.5,8203.5,28.13,230815.78,NULL
1594083600.0,2020-07-07 01-AM,BTC/EUR,8242.2,8243.4,8225,8229.1,8229.1,26.56,218590.0,NULL
1594080000.0,2020-07-07 12-AM,BTC/EUR,8259.5,8280.8,8240.9,8242.2,8242.2,48.91,404183.32,NULL
1594076400.0,2020-07-06 11-PM,BTC/EUR,8210.8,8278,8209.1,8259.5,8259.5,148.78,1227578.5,NULL
1594072800.0,2020-07-06 10-PM,BTC/EUR,8206.1,8214,8198,8210.8,8210.8,59.14,485150.84,NULL
1594069200.0,2020-07-06 09-PM,BTC/EUR,8199.9,8220,8198.5,8206.1,8206.1,78.34,642855.96,NULL
1594065600.0,2020-07-06 08-PM,BTC/EUR,8218,8218,8187.9,8199.9,8199.9,95.45,782724.19,NULL
