https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume EUR,tradecount
1573171200,2019-11-08 00:00:00,ETH/EUR,168.89,170.00,164.17,166.90,166.59,27294.64091148,4555475.568126013,6513
1573084800,2019-11-07 00:00:00,ETH/EUR,172.92,173.73,166.87,168.83,168.88,28150.56316271,4752659.57876033,5794
1572998400,2019-11-06 00:00:00,ETH/EUR,170.38,175.46,169.90,172.82,172.72,27726.08398169,4791621.833715666,7755
1572912000,2019-11-05 00:00:00,ETH/EUR,167.26,173.87,164.00,170.31,169.22,27094.68337775,4614495.526064603,6605
1572825600,2019-11-04 00:00:00,ETH/EUR,162.95,170.00,161.69,167.15,166.48,21058.35120107,3519903.4032588503,5747
1572739200,2019-11-03 00:00:00,ETH/EUR,164.04,165.76,160.45,162.99,162.63,10776.79580179,1756509.9477337522,2894
1572652800,2019-11-02 00:00:00,ETH/EUR,164.41,166.70,163.14,164.03,164.42,8943.28400281,1466966.8749809242,2567
1572566400,2019-11-01 00:00:00,ETH/EUR,163.74,165.60,159.13,164.35,162.69,18979.43851913,3119270.7206190154,4879
1572480000,2019-10-31 00:00:00,ETH/EUR,164.50,166.32,159.30,163.74,163.16,36244.07628011,5934605.050105211,5899
1572393600,2019-10-30 00:00:00,ETH/EUR,171.92,173.14,162.24,164.48,166.13,41115.08804108,6762609.680996838,6459
1572307200,2019-10-29 00:00:00,ETH/EUR,163.97,173.99,163.86,172.06,169.25,53103.72803899,9137027.446388619,7627
1572220800,2019-10-28 00:00:00,ETH/EUR,165.88,171.38,162.91,163.93,165.65,25275.65097428,4143437.4642137205,5756
1572134400,2019-10-27 00:00:00,ETH/EUR,162.03,170.13,159.38,165.91,166.09,41141.84164099,6825842.946656651,6812
1572048000,2019-10-26 00:00:00,ETH/EUR,163.97,178.80,156.57,162.17,166.32,72237.91250240,11714822.270514207,14868
1571961600,2019-10-25 00:00:00,ETH/EUR,144.83,169.32,144.83,163.85,160.32,73069.55893297,11972447.231167134,9860
1571875200,2019-10-24 00:00:00,ETH/EUR,146.02,147.80,142.76,144.89,145.18,27746.22779211,4020150.9447988174,4310
1571788800,2019-10-23 00:00:00,ETH/EUR,153.76,154.00,137.12,146.09,145.24,77954.76735670,11388411.963140303,11350
1571702400,2019-10-22 00:00:00,ETH/EUR,156.47,157.24,153.09,154.09,155.55,16845.34691227,2595699.5057116845,3091
1571616000,2019-10-21 00:00:00,ETH/EUR,157.36,159.70,154.07,156.50,156.66,22746.96385163,3559899.842780095,3434
1571529600,2019-10-20 00:00:00,ETH/EUR,154.18,158.20,151.99,157.43,155.72,45832.16598043,7215357.890299095,3497
1571443200,2019-10-19 00:00:00,ETH/EUR,155.08,156.93,152.54,154.31,154.99,40359.62223621,6227893.307269566,4261
1571356800,2019-10-18 00:00:00,ETH/EUR,159.57,159.66,151.67,154.92,154.88,25534.72323862,3955839.32412701,4403
1571270400,2019-10-17 00:00:00,ETH/EUR,157.76,161.98,156.11,159.59,158.99,40282.28130446,6428649.273378771,4853
1571184000,2019-10-16 00:00:00,ETH/EUR,163.76,164.37,155.34,157.98,159.35,29735.10671881,4697552.159437603,4817
1571097600,2019-10-15 00:00:00,ETH/EUR,169.72,170.96,161.00,163.80,165.44,41795.75439085,6846144.56922123,5360
1571011200,2019-10-14 00:00:00,ETH/EUR,164.33,171.04,163.83,169.57,167.34,20344.12828005,3449753.832448079,3950
1570924800,2019-10-13 00:00:00,ETH/EUR,163.11,167.57,162.25,164.61,165.37,17004.76459857,2799154.300570608,3284
1570838400,2019-10-12 00:00:00,ETH/EUR,163.95,167.49,161.00,163.25,164.70,11743.37949370,1917106.7023465252,3105
1570752000,2019-10-11 00:00:00,ETH/EUR,174.31,179.34,162.60,163.72,168.38,40456.95137101,6623612.078461757,11871
1570665600,2019-10-10 00:00:00,ETH/EUR,175.76,177.26,170.02,174.15,174.14,39570.08213942,6891129.804579994,5520
1570579200,2019-10-09 00:00:00,ETH/EUR,165.07,178.20,163.75,175.76,171.70,41671.42116952,7324168.984754834,7264
1570492800,2019-10-08 00:00:00,ETH/EUR,164.40,170.60,161.90,165.34,165.26,42020.38824207,6947650.991943855,4637
1570406400,2019-10-07 00:00:00,ETH/EUR,155.18,166.28,153.91,164.44,161.23,39789.57721172,6542998.076695237,5774
1570320000,2019-10-06 00:00:00,ETH/EUR,161.24,161.55,152.90,155.23,156.11,68445.19967860,10624748.346109077,5768
1570233600,2019-10-05 00:00:00,ETH/EUR,160.33,161.42,156.97,161.20,159.24,19926.38083662,3212132.5908631436,2706
1570147200,2019-10-04 00:00:00,ETH/EUR,159.75,163.78,155.52,160.36,159.77,14840.95299599,2379895.2224369566,3377
1570060800,2019-10-03 00:00:00,ETH/EUR,165.23,165.50,154.43,159.55,159.12,25483.90987586,4065957.8206934636,5717
1569974400,2019-10-02 00:00:00,ETH/EUR,161.51,165.78,159.68,165.17,161.87,19786.38633677,3268117.4312443007,3947
1569888000,2019-10-01 00:00:00,ETH/EUR,166.27,170.63,159.03,161.31,164.68,36412.90137394,5873765.120630262,6914
1569801600,2019-09-30 00:00:00,ETH/EUR,155.78,166.78,151.14,166.32,160.55,57176.91673404,9509664.791205533,7519
1569715200,2019-09-29 00:00:00,ETH/EUR,159.15,159.81,150.47,155.12,153.83,31071.92959254,4819877.718394805,4843
1569628800,2019-09-28 00:00:00,ETH/EUR,159.31,160.88,154.30,159.18,157.91,20928.30658743,3331367.842587108,4580
1569542400,2019-09-27 00:00:00,ETH/EUR,152.06,162.30,147.04,159.11,154.14,38597.80631741,6141296.963163106,6560
1569456000,2019-09-26 00:00:00,ETH/EUR,155.64,156.74,139.75,151.93,149.50,94857.10114546,14411639.377029737,10965
1569369600,2019-09-25 00:00:00,ETH/EUR,151.62,159.33,148.00,155.66,153.69,62461.01410130,9722681.455008358,10477
1569283200,2019-09-24 00:00:00,ETH/EUR,182.45,184.58,141.00,151.37,160.92,175864.77444941,26620650.908407193,24974
1569196800,2019-09-23 00:00:00,ETH/EUR,191.73,192.30,180.63,182.83,186.60,42182.02154898,7712138.999800014,7630
1569110400,2019-09-22 00:00:00,ETH/EUR,195.25,195.37,187.03,191.96,190.88,32530.65540151,6244584.61087386,4693
1569024000,2019-09-21 00:00:00,ETH/EUR,197.88,200.84,193.63,195.27,196.14,45038.49832089,8794667.56712019,5300
1568937600,2019-09-20 00:00:00,ETH/EUR,199.83,200.93,193.12,197.89,196.53,29613.02105843,5860120.737252712,6128
1568851200,2019-09-19 00:00:00,ETH/EUR,190.62,203.00,183.69,199.83,193.21,72362.89434711,14460277.177382993,11917
1568764800,2019-09-18 00:00:00,ETH/EUR,187.99,196.70,187.90,190.62,193.04,36030.16653846,6868070.345561245,7455
1568678400,2019-09-17 00:00:00,ETH/EUR,179.80,194.47,178.36,187.64,186.30,50841.44071026,9539887.934873186,10435
1568592000,2019-09-16 00:00:00,ETH/EUR,171.12,181.53,171.00,179.74,175.44,31661.77674610,5690887.752344014,6897
1568505600,2019-09-15 00:00:00,ETH/EUR,170.37,172.13,168.52,171.04,170.80,16066.52965783,2748019.232675243,2547
1568419200,2019-09-14 00:00:00,ETH/EUR,163.82,170.99,162.71,170.45,167.79,23310.37126392,3973252.7819351633,4030
1568332800,2019-09-13 00:00:00,ETH/EUR,163.95,164.38,160.80,163.69,162.21,12288.19887356,2011455.2736130364,3695
1568246400,2019-09-12 00:00:00,ETH/EUR,161.99,165.10,160.61,163.71,162.38,18000.40280901,2946845.9438630273,4232
1568160000,2019-09-11 00:00:00,ETH/EUR,162.79,164.72,158.64,162.03,162.08,25755.64402863,4173187.0019589188,4423
1568073600,2019-09-10 00:00:00,ETH/EUR,163.81,167.10,160.24,162.74,163.34,17396.10981366,2831042.9110750286,3636
1567987200,2019-09-09 00:00:00,ETH/EUR,164.77,168.65,159.73,163.95,163.60,26944.56487178,4417561.410728331,4939
1567900800,2019-09-08 00:00:00,ETH/EUR,161.51,167.15,160.26,164.85,164.01,32145.59800951,5299201.831867723,4851
1567814400,2019-09-07 00:00:00,ETH/EUR,153.47,163.90,152.75,161.51,158.58,21936.99208917,3543043.592321846,4199
1567728000,2019-09-06 00:00:00,ETH/EUR,157.71,161.84,150.00,153.52,155.27,37656.39025992,5781009.032702919,5879
1567641600,2019-09-05 00:00:00,ETH/EUR,158.50,159.39,154.30,157.86,156.45,22986.75957040,3628689.8657833445,4296
1567555200,2019-09-04 00:00:00,ETH/EUR,163.14,164.29,157.28,158.75,161.03,22429.15726119,3560628.7152139125,4830
1567468800,2019-09-03 00:00:00,ETH/EUR,163.01,166.93,159.09,163.04,163.39,27738.28291667,4522449.646733876,5868
1567382400,2019-09-02 00:00:00,ETH/EUR,156.04,165.32,155.45,163.01,159.90,25429.08795416,4145195.6274076216,5496
1567296000,2019-09-01 00:00:00,ETH/EUR,156.57,158.05,152.96,155.78,155.83,12657.39544325,1971769.0621494849,3109
1567209600,2019-08-31 00:00:00,ETH/EUR,153.31,159.10,151.29,156.70,154.25,12700.60221946,1990184.3677893816,3594
1567123200,2019-08-30 00:00:00,ETH/EUR,152.95,154.80,150.30,153.25,153.32,15425.31955247,2363930.2214160278,4108
1567036800,2019-08-29 00:00:00,ETH/EUR,156.19,156.51,148.02,152.69,152.39,35587.33626708,5433830.374620445,6727
1566950400,2019-08-28 00:00:00,ETH/EUR,168.79,169.80,150.00,156.30,159.77,55740.66470853,8712265.893943239,10112
1566864000,2019-08-27 00:00:00,ETH/EUR,169.63,170.41,166.27,168.93,168.21,25615.34756440,4327200.664054092,3360
1566777600,2019-08-26 00:00:00,ETH/EUR,167.56,174.15,167.29,169.65,170.35,21169.07515949,3591333.6008074787,5801
1566691200,2019-08-25 00:00:00,ETH/EUR,171.46,172.94,164.44,167.48,168.29,13436.65261658,2250370.5802248186,3922
1566604800,2019-08-24 00:00:00,ETH/EUR,174.39,174.57,167.13,171.34,169.65,20059.16235618,3436936.878107881,2985
1566518400,2019-08-23 00:00:00,ETH/EUR,172.00,177.64,170.15,174.53,173.95,24994.56205807,4362300.915994957,4329
1566432000,2019-08-22 00:00:00,ETH/EUR,169.17,176.13,165.03,172.16,170.80,27987.24785173,4818284.590153837,5392
1566345600,2019-08-21 00:00:00,ETH/EUR,177.25,177.67,162.12,169.08,168.16,33720.99895109,5701546.502650297,5688
1566259200,2019-08-20 00:00:00,ETH/EUR,182.69,183.09,175.46,177.22,178.73,28403.42035208,5033654.154795618,4189
1566172800,2019-08-19 00:00:00,ETH/EUR,175.41,183.75,170.81,183.00,179.36,37695.61475786,6898297.50068838,5374
1566086400,2019-08-18 00:00:00,ETH/EUR,167.54,178.40,165.45,175.69,173.95,31494.73569350,5533310.113991015,4256
1566000000,2019-08-17 00:00:00,ETH/EUR,167.11,168.50,164.44,167.44,166.42,9375.80588370,1569884.937166728,2743
1565913600,2019-08-16 00:00:00,ETH/EUR,169.39,169.60,160.92,167.21,165.76,42799.03010327,7156425.823567777,6779
1565827200,2019-08-15 00:00:00,ETH/EUR,167.63,170.70,155.79,169.57,164.25,69906.24668100,11854002.249697171,11011
1565740800,2019-08-14 00:00:00,ETH/EUR,186.67,187.32,162.99,167.60,173.59,64751.64681082,10852376.005493432,10817
1565654400,2019-08-13 00:00:00,ETH/EUR,188.69,188.69,181.21,186.66,185.11,25011.61436195,4668667.936801587,4953
1565568000,2019-08-12 00:00:00,ETH/EUR,193.09,193.24,187.68,188.32,189.49,16648.54840443,3135254.6355222575,3635
1565481600,2019-08-11 00:00:00,ETH/EUR,184.15,193.64,183.83,193.02,188.94,17011.75713624,3283609.362437045,3416
1565395200,2019-08-10 00:00:00,ETH/EUR,187.75,191.47,178.71,184.08,184.22,25389.49170588,4673697.633218391,4933
1565308800,2019-08-09 00:00:00,ETH/EUR,197.59,197.91,184.49,187.72,189.39,28383.27739412,5328108.832424207,6874
1565222400,2019-08-08 00:00:00,ETH/EUR,201.61,202.23,191.91,197.50,197.90,26951.13901677,5322849.955812075,5806
1565136000,2019-08-07 00:00:00,ETH/EUR,201.59,206.25,196.54,201.53,201.49,33249.69167300,6700810.362859691,5732
1565049600,2019-08-06 00:00:00,ETH/EUR,207.11,213.89,198.55,201.60,205.30,42607.87364265,8589747.32635824,8656
1564963200,2019-08-05 00:00:00,ETH/EUR,200.30,211.89,200.30,207.03,207.12,44167.28827697,9143953.6919811,9342
1564876800,2019-08-04 00:00:00,ETH/EUR,199.60,201.00,195.32,200.49,198.32,8081.34581158,1620229.0217636744,2771
1564790400,2019-08-03 00:00:00,ETH/EUR,196.16,201.94,195.03,199.60,200.02,16969.74398629,3387160.8996634837,4207
1564704000,2019-08-02 00:00:00,ETH/EUR,196.20,201.00,193.26,196.01,196.81,23309.59213113,4568913.153622791,5516
1564617600,2019-08-01 00:00:00,ETH/EUR,197.38,197.98,190.81,196.20,194.04,25490.44781347,5001225.861002814,4792
1564531200,2019-07-31 00:00:00,ETH/EUR,188.12,197.64,187.88,197.48,193.48,31616.37934821,6243602.59368451,5876
1564444800,2019-07-30 00:00:00,ETH/EUR,188.90,192.66,183.44,188.15,188.05,25803.44540474,4854918.252901831,5155
1564358400,2019-07-29 00:00:00,ETH/EUR,190.27,193.37,185.27,188.80,188.62,23160.96858633,4372790.869099104,5151
1564272000,2019-07-28 00:00:00,ETH/EUR,186.29,192.00,178.11,190.10,185.56,31673.48569694,6021129.630988293,6496
1564185600,2019-07-27 00:00:00,ETH/EUR,196.93,201.12,182.18,186.27,188.33,50998.28092278,9499449.787486231,8180
1564099200,2019-07-26 00:00:00,ETH/EUR,196.72,198.36,191.22,196.98,195.05,21475.44892218,4230233.9286910165,4380
1564012800,2019-07-25 00:00:00,ETH/EUR,194.37,202.80,193.69,196.86,198.62,34967.52719906,6883707.404406953,7092
1563926400,2019-07-24 00:00:00,ETH/EUR,190.53,195.91,181.00,194.58,188.01,42434.88787118,8256980.481974205,8242
1563840000,2019-07-23 00:00:00,ETH/EUR,193.82,196.52,186.77,190.28,190.80,35226.31086206,6702862.430832777,6281
1563753600,2019-07-22 00:00:00,ETH/EUR,201.71,203.51,188.88,193.90,194.51,33894.48400927,6572140.449397454,7227
1563667200,2019-07-21 00:00:00,ETH/EUR,204.19,205.07,193.77,201.02,199.08,28893.19243085,5808109.542449467,5752
1563580800,2019-07-20 00:00:00,ETH/EUR,197.52,210.45,196.62,204.32,203.87,41651.81189248,8510298.205871513,7087
1563494400,2019-07-19 00:00:00,ETH/EUR,201.12,201.49,190.21,197.44,195.62,39039.22754350,7707905.0861886395,7432
1563408000,2019-07-18 00:00:00,ETH/EUR,188.76,204.52,184.20,201.12,194.95,70580.96868860,14195244.422651231,13289
1563321600,2019-07-17 00:00:00,ETH/EUR,177.52,196.48,172.28,188.54,184.93,83256.70890783,15697219.897482269,16183
1563235200,2019-07-16 00:00:00,ETH/EUR,203.00,208.87,170.02,177.04,186.00,122614.38186824,21707650.165953208,21098
1563148800,2019-07-15 00:00:00,ETH/EUR,210.00,211.60,188.55,202.96,200.34,67861.73291781,13773217.31299872,16037
1563062400,2019-07-14 00:00:00,ETH/EUR,239.60,240.00,204.61,211.25,214.38,87566.83839467,18498494.61087404,12943
1562976000,2019-07-13 00:00:00,ETH/EUR,244.65,244.84,232.60,239.51,237.69,17546.96729814,4202674.137577511,4799
1562889600,2019-07-12 00:00:00,ETH/EUR,238.64,248.50,236.92,244.75,243.31,23526.92142048,5758214.0176624805,5860
1562803200,2019-07-11 00:00:00,ETH/EUR,256.54,256.54,233.11,239.06,241.26,77701.19051996,18575246.605701637,15309
1562716800,2019-07-10 00:00:00,ETH/EUR,275.06,280.56,252.14,256.56,262.59,78746.77780883,20203273.314633425,13618
1562630400,2019-07-09 00:00:00,ETH/EUR,279.70,284.09,270.91,275.06,278.60,43454.28866876,11952536.641229125,9195
1562544000,2019-07-08 00:00:00,ETH/EUR,273.00,281.00,269.39,279.91,276.24,75076.70862973,21014721.512547724,9808
1562457600,2019-07-07 00:00:00,ETH/EUR,256.31,276.79,253.33,272.81,269.24,35879.51221386,9788289.727063145,7857
1562371200,2019-07-06 00:00:00,ETH/EUR,256.96,265.22,254.33,256.32,259.87,20826.70277060,5338300.454160192,4747
1562284800,2019-07-05 00:00:00,ETH/EUR,251.10,263.10,249.05,256.68,257.27,29619.07449383,7602624.041076285,7244
1562198400,2019-07-04 00:00:00,ETH/EUR,267.55,268.84,248.67,251.23,260.49,29010.63203491,7288341.086130438,7912
1562112000,2019-07-03 00:00:00,ETH/EUR,258.00,268.61,257.06,267.71,261.66,42177.59986384,11291365.259548604,8795
1562025600,2019-07-02 00:00:00,ETH/EUR,260.36,262.27,240.15,257.73,250.22,68526.98254957,17661459.21250068,13180
1561939200,2019-07-01 00:00:00,ETH/EUR,255.85,265.66,246.69,260.21,255.24,63587.24965298,16546038.232201925,12584
1561852800,2019-06-30 00:00:00,ETH/EUR,278.74,284.13,252.27,255.15,265.22,59256.47568277,15119289.770458765,12600
1561766400,2019-06-29 00:00:00,ETH/EUR,272.07,284.65,256.37,279.01,268.10,62502.35390214,17438781.76223608,11304
1561680000,2019-06-28 00:00:00,ETH/EUR,258.10,275.00,255.00,272.52,266.64,72702.64909737,19812925.93201527,13446
1561593600,2019-06-27 00:00:00,ETH/EUR,287.39,293.05,241.66,258.25,262.35,194732.70067371,50289719.94898561,37175
1561507200,2019-06-26 00:00:00,ETH/EUR,278.79,314.50,260.83,287.39,293.35,217306.75545838,62451788.451183826,47182
1561420800,2019-06-25 00:00:00,ETH/EUR,272.98,279.00,269.00,278.69,273.60,82540.47494121,23003204.961365815,12015
1561334400,2019-06-24 00:00:00,ETH/EUR,268.50,274.63,258.70,272.81,270.06,56733.87019142,15477567.12692129,9978
1561248000,2019-06-23 00:00:00,ETH/EUR,270.95,279.00,267.02,268.80,272.60,53527.97529120,14388319.758274559,12970
1561161600,2019-06-22 00:00:00,ETH/EUR,259.98,277.00,250.53,270.93,268.72,104103.47860606,28204755.458739836,21140
1561075200,2019-06-21 00:00:00,ETH/EUR,241.04,260.79,241.04,259.99,254.17,96912.41857776,25196259.706031825,18732
1560988800,2019-06-20 00:00:00,ETH/EUR,239.30,243.49,235.95,240.99,239.31,32419.28173863,7812722.706192444,6848
1560902400,2019-06-19 00:00:00,ETH/EUR,236.17,241.35,235.14,239.29,238.73,24014.96697428,5746541.447275461,5564
1560816000,2019-06-18 00:00:00,ETH/EUR,244.17,244.30,233.40,236.16,238.21,39035.49973495,9218623.61740579,8646
1560729600,2019-06-17 00:00:00,ETH/EUR,239.19,245.49,238.33,244.06,242.31,46098.13001275,11250709.610911764,8859
1560643200,2019-06-16 00:00:00,ETH/EUR,239.91,248.62,234.51,239.43,241.73,66067.51216562,15818544.437814398,14223
1560556800,2019-06-15 00:00:00,ETH/EUR,235.38,244.00,233.24,239.95,237.77,39939.87856378,9583573.86137901,9057
1560470400,2019-06-14 00:00:00,ETH/EUR,226.70,237.15,224.02,235.45,229.77,50003.85954860,11773408.73071787,8305
1560384000,2019-06-13 00:00:00,ETH/EUR,232.89,234.29,226.00,226.59,230.84,53250.44571882,12066018.495427424,9444
1560297600,2019-06-12 00:00:00,ETH/EUR,216.81,233.36,215.00,232.89,223.45,70191.13852307,16346814.25063777,10508
1560211200,2019-06-11 00:00:00,ETH/EUR,218.81,219.99,210.20,216.55,215.14,44026.92490972,9534030.589199867,6915
1560124800,2019-06-10 00:00:00,ETH/EUR,205.19,219.20,201.47,219.01,213.64,51160.16388817,11204587.49314811,8631
1560038400,2019-06-09 00:00:00,ETH/EUR,216.37,217.00,200.60,205.33,207.46,46548.89014999,9557883.614497447,11493
1559952000,2019-06-08 00:00:00,ETH/EUR,220.44,221.43,213.53,216.53,217.32,29378.95499846,6361425.1258165445,7148
1559865600,2019-06-07 00:00:00,ETH/EUR,221.20,225.00,217.05,220.60,220.79,45550.85477020,10048518.56230612,8875
1559779200,2019-06-06 00:00:00,ETH/EUR,219.20,222.50,209.00,221.19,215.77,34961.92819121,7733228.896613739,7950
1559692800,2019-06-05 00:00:00,ETH/EUR,214.30,221.99,211.25,219.06,216.66,55577.39993851,12174785.230530001,10029
1559606400,2019-06-04 00:00:00,ETH/EUR,222.14,223.41,207.21,214.12,215.92,112100.88491968,24003041.479001883,18658
1559520000,2019-06-03 00:00:00,ETH/EUR,241.33,241.49,220.54,222.24,232.36,72308.62536653,16069868.901457628,12234
1559433600,2019-06-02 00:00:00,ETH/EUR,236.97,245.29,236.95,241.76,241.30,17531.87590697,4238506.319269067,3713
1559347200,2019-06-01 00:00:00,ETH/EUR,240.50,246.50,233.96,237.20,239.93,25580.30098173,6067647.392866356,4679
1559260800,2019-05-31 00:00:00,ETH/EUR,228.74,240.43,220.77,239.60,231.55,33910.03864736,8124845.259907456,7138
1559174400,2019-05-30 00:00:00,ETH/EUR,242.30,258.62,212.42,228.78,241.92,85644.65626245,19593784.45972331,16863
1559088000,2019-05-29 00:00:00,ETH/EUR,242.52,246.67,233.10,242.36,240.93,33007.96620316,7999810.688997858,7140
1559001600,2019-05-28 00:00:00,ETH/EUR,242.80,247.50,237.38,242.96,242.37,29185.25289219,7090849.042686483,5854
1558915200,2019-05-27 00:00:00,ETH/EUR,240.48,249.95,236.49,242.44,241.22,45384.28593894,11002966.283036612,9764
1558828800,2019-05-26 00:00:00,ETH/EUR,225.24,244.05,220.16,239.97,235.24,55990.18509834,13435964.718048649,10221
1558742400,2019-05-25 00:00:00,ETH/EUR,223.00,231.43,221.69,225.64,227.17,26279.56143717,5929720.242683038,4840
1558656000,2019-05-24 00:00:00,ETH/EUR,219.96,228.72,216.87,222.84,224.56,26258.77429793,5851505.264550721,6233
1558569600,2019-05-23 00:00:00,ETH/EUR,217.87,222.48,208.10,219.87,214.94,39186.86609697,8616016.248740794,7480
1558483200,2019-05-22 00:00:00,ETH/EUR,228.27,234.23,216.00,219.25,225.85,43145.70730659,9459696.326969856,8450
1558396800,2019-05-21 00:00:00,ETH/EUR,226.62,237.00,222.20,228.65,229.83,42324.69445016,9677541.386029085,7810
1558310400,2019-05-20 00:00:00,ETH/EUR,233.86,234.06,214.16,226.98,223.77,47510.30765071,10783889.630558155,8864
1558224000,2019-05-19 00:00:00,ETH/EUR,210.20,237.15,209.19,234.81,228.73,57801.96845890,13572480.21383431,10128
1558137600,2019-05-18 00:00:00,ETH/EUR,219.46,223.22,208.35,210.36,214.44,30252.01257341,6363813.364942528,6613
1558051200,2019-05-17 00:00:00,ETH/EUR,235.58,242.00,200.36,219.01,212.76,122845.42184435,26904375.838131092,18718
1557964800,2019-05-16 00:00:00,ETH/EUR,222.33,250.54,217.22,237.33,233.91,172276.00926793,40886265.27955783,33968
1557878400,2019-05-15 00:00:00,ETH/EUR,193.80,223.39,193.80,222.23,209.97,124569.78070076,27683142.365129896,18717
1557792000,2019-05-14 00:00:00,ETH/EUR,173.90,196.90,172.74,193.54,185.44,91840.28357513,17774768.48313066,14976
1557705600,2019-05-13 00:00:00,ETH/EUR,166.89,183.50,165.05,173.90,176.73,86633.07755119,15065492.186151942,12518
1557619200,2019-05-12 00:00:00,ETH/EUR,169.37,181.10,162.20,167.21,170.58,65478.09209415,10948591.779062822,16225
1557532800,2019-05-11 00:00:00,ETH/EUR,153.70,181.52,153.69,169.32,168.51,89270.32456095,15115251.354660053,15561
1557446400,2019-05-10 00:00:00,ETH/EUR,151.80,156.92,149.00,153.43,153.78,31786.45425792,4876995.676792665,6625
1557360000,2019-05-09 00:00:00,ETH/EUR,151.13,154.51,147.63,151.66,150.80,22273.56935183,3378009.5278985375,4352
1557273600,2019-05-08 00:00:00,ETH/EUR,148.71,153.30,146.22,151.43,149.50,24015.88693814,3636725.7590425406,3829
1557187200,2019-05-07 00:00:00,ETH/EUR,152.64,161.37,147.54,148.81,155.00,35675.70672351,5308901.917525522,7359
1557100800,2019-05-06 00:00:00,ETH/EUR,144.17,157.00,141.03,152.50,149.09,50309.90491766,7672260.49994315,7268
1557014400,2019-05-05 00:00:00,ETH/EUR,144.45,146.36,140.44,144.50,143.99,10635.60702379,1536845.214937655,2608
1556928000,2019-05-04 00:00:00,ETH/EUR,147.01,149.98,141.44,144.45,144.62,21403.46684603,3091730.7859090334,3663
1556841600,2019-05-03 00:00:00,ETH/EUR,141.93,151.63,141.16,147.00,147.84,36278.02644413,5332869.88728711,5901
1556755200,2019-05-02 00:00:00,ETH/EUR,141.54,143.60,139.18,142.27,141.54,19188.53588291,2729953.000061606,3612
1556668800,2019-05-01 00:00:00,ETH/EUR,143.06,145.12,139.71,141.34,142.27,14380.88940035,2032594.9078454692,2511
1556582400,2019-04-30 00:00:00,ETH/EUR,136.59,144.02,136.42,142.83,140.11,20826.82451697,2974695.345758825,3748
1556496000,2019-04-29 00:00:00,ETH/EUR,137.60,138.73,133.77,136.19,136.44,20973.92011513,2856438.180479555,3349
1556409600,2019-04-28 00:00:00,ETH/EUR,140.50,140.83,136.93,137.69,139.05,10513.69457189,1447630.6056035343,2381
1556323200,2019-04-27 00:00:00,ETH/EUR,137.51,142.49,136.93,140.25,139.52,12863.07246338,1804045.912989045,2633
1556236800,2019-04-26 00:00:00,ETH/EUR,136.75,140.22,133.31,137.40,136.45,39826.31581841,5472135.793449535,6335
1556150400,2019-04-25 00:00:00,ETH/EUR,148.79,149.68,131.26,136.81,140.56,53818.84592636,7362956.3111853115,7121
1556064000,2019-04-24 00:00:00,ETH/EUR,152.00,152.62,143.70,148.94,147.56,45296.52382943,6746464.259155304,6434
1555977600,2019-04-23 00:00:00,ETH/EUR,152.35,157.30,150.68,152.46,154.80,27704.70098634,4223858.712377397,5308
1555891200,2019-04-22 00:00:00,ETH/EUR,151.46,154.52,149.80,152.38,152.46,15885.06941944,2420566.878134267,3614
1555804800,2019-04-21 00:00:00,ETH/EUR,154.51,155.48,148.30,151.80,151.34,13170.91863158,1999345.448273844,2844
1555718400,2019-04-20 00:00:00,ETH/EUR,154.61,158.19,152.10,154.51,155.32,19070.66754371,2946608.8421786316,3545
1555632000,2019-04-19 00:00:00,ETH/EUR,155.11,155.24,150.52,154.65,153.50,13840.31363418,2140404.503525937,2977
1555545600,2019-04-18 00:00:00,ETH/EUR,147.42,156.79,147.42,155.16,153.84,23665.34138156,3671914.3687628494,6187
1555459200,2019-04-17 00:00:00,ETH/EUR,147.37,149.04,145.52,147.60,147.25,9325.13510734,1376389.941843384,2574
1555372800,2019-04-16 00:00:00,ETH/EUR,141.71,148.88,141.21,147.70,145.21,26414.16615678,3901372.3413564055,4236
1555286400,2019-04-15 00:00:00,ETH/EUR,148.91,149.94,138.40,141.99,143.96,32584.63978969,4626693.003738084,6414
1555200000,2019-04-14 00:00:00,ETH/EUR,145.60,149.87,143.31,148.65,146.54,14684.99179386,2182924.030157289,3379
1555113600,2019-04-13 00:00:00,ETH/EUR,145.40,147.21,144.17,145.77,145.50,7427.39094813,1082690.7785089102,1829
1555027200,2019-04-12 00:00:00,ETH/EUR,146.83,148.46,142.50,145.84,145.92,20840.62943531,3039397.3968456103,3389
1554940800,2019-04-11 00:00:00,ETH/EUR,157.83,157.83,142.25,147.10,148.19,60425.93174723,8888654.560017534,8243
1554854400,2019-04-10 00:00:00,ETH/EUR,156.43,165.28,150.50,157.50,158.94,42867.14203127,6751574.869925025,6700
1554768000,2019-04-09 00:00:00,ETH/EUR,160.38,160.72,155.25,156.38,157.54,23304.75606004,3644397.752669055,4262
1554681600,2019-04-08 00:00:00,ETH/EUR,155.98,166.80,154.99,160.49,160.49,80417.88335820,12906266.100157518,10300
1554595200,2019-04-07 00:00:00,ETH/EUR,147.71,157.98,146.58,156.07,153.05,30995.08265381,4837402.549780127,4847
1554508800,2019-04-06 00:00:00,ETH/EUR,147.93,154.50,141.30,147.72,147.91,34229.47684123,5056378.318986496,5520
