https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume EUR,tradecount
1591920000,2020-06-12 00:00:00,LINK/EUR,3.51262,3.71127,3.43036,3.62877,3.63062,100945.74458784,366308.88958801614,560
1591833600,2020-06-11 00:00:00,LINK/EUR,3.89052,3.91149,3.45000,3.52000,3.60556,199535.24174207,702364.0509320864,1354
1591747200,2020-06-10 00:00:00,LINK/EUR,3.91350,3.91350,3.80891,3.89057,3.86283,80032.05853850,311370.3259881319,505
1591660800,2020-06-09 00:00:00,LINK/EUR,3.95190,3.97215,3.85000,3.92290,3.91958,71747.17734353,281457.0020009338,479
1591574400,2020-06-08 00:00:00,LINK/EUR,3.83858,3.95000,3.82708,3.95000,3.88135,91032.01660239,359576.46557944047,546
1591488000,2020-06-07 00:00:00,LINK/EUR,3.85491,3.90375,3.74751,3.84705,3.79678,74412.76446983,286269.6255536595,425
1591401600,2020-06-06 00:00:00,LINK/EUR,3.85457,3.89481,3.82301,3.87395,3.86338,26419.60855115,102348.24254672753,205
1591315200,2020-06-05 00:00:00,LINK/EUR,3.90493,3.94919,3.84152,3.88000,3.90248,46687.29210733,181146.6933764404,429
1591228800,2020-06-04 00:00:00,LINK/EUR,3.99566,4.02334,3.83000,3.90867,3.92003,91536.43834774,357785.7304766609,684
1591142400,2020-06-03 00:00:00,LINK/EUR,3.94148,4.03514,3.85763,3.99668,3.95125,74951.19242158,299555.9317274803,557
1591056000,2020-06-02 00:00:00,LINK/EUR,3.91552,4.13241,3.70000,3.93902,3.93409,272750.02627829,1074367.80851071,1699
1590969600,2020-06-01 00:00:00,LINK/EUR,3.70967,4.02992,3.70967,3.90902,3.93589,217722.03390109,851079.7849600388,1170
1590883200,2020-05-31 00:00:00,LINK/EUR,3.74770,3.85000,3.64159,3.72912,3.76200,115635.22148255,431217.6171350068,707
1590796800,2020-05-30 00:00:00,LINK/EUR,3.58592,3.74704,3.55778,3.74704,3.68021,134722.17667635,504809.38489335054,576
1590710400,2020-05-29 00:00:00,LINK/EUR,3.65592,3.71000,3.55778,3.58233,3.62261,82805.61000695,296637.0208961972,419
1590624000,2020-05-28 00:00:00,LINK/EUR,3.49041,3.65528,3.48681,3.63930,3.57079,66403.12735224,241660.90137300704,491
1590537600,2020-05-27 00:00:00,LINK/EUR,3.50397,3.56529,3.48713,3.50000,3.53451,110075.05754358,385262.70140253,441
1590451200,2020-05-26 00:00:00,LINK/EUR,3.55000,3.55876,3.44252,3.51211,3.49253,66298.72523726,232848.41589303323,377
1590364800,2020-05-25 00:00:00,LINK/EUR,3.47353,3.59018,3.47353,3.54732,3.54472,57175.56024257,202820.0083596734,365
1590278400,2020-05-24 00:00:00,LINK/EUR,3.61306,3.69159,3.46702,3.46702,3.58368,129563.58926718,449199.55526109843,563
1590192000,2020-05-23 00:00:00,LINK/EUR,3.75499,3.76027,3.59860,3.62048,3.65330,115297.50797474,417432.3216723867,486
1590105600,2020-05-22 00:00:00,LINK/EUR,3.49305,3.80684,3.48000,3.72283,3.70703,127859.76735752,476000.1777115962,782
1590019200,2020-05-21 00:00:00,LINK/EUR,3.71415,3.80704,3.41547,3.49177,3.57987,281759.83302071,983840.5321467244,1037
1589932800,2020-05-20 00:00:00,LINK/EUR,3.61301,3.77648,3.55182,3.70515,3.69330,268805.60647967,995965.0928481492,1316
1589846400,2020-05-19 00:00:00,LINK/EUR,3.55600,3.61051,3.46200,3.60602,3.53333,84178.54629118,303549.5214969209,426
1589760000,2020-05-18 00:00:00,LINK/EUR,3.48963,3.64000,3.48963,3.55416,3.58270,136630.45517151,485606.49855237396,696
1589673600,2020-05-17 00:00:00,LINK/EUR,3.47331,3.54541,3.46142,3.48520,3.50264,36860.14874525,128464.99040694529,336
1589587200,2020-05-16 00:00:00,LINK/EUR,3.37603,3.50201,3.34500,3.47781,3.44888,56550.59453974,196672.22319625315,310
1589500800,2020-05-15 00:00:00,LINK/EUR,3.51172,3.53693,3.35567,3.39369,3.45013,60178.67803213,204227.77785085927,422
1589414400,2020-05-14 00:00:00,LINK/EUR,3.51300,3.57378,3.43189,3.52652,3.52091,108914.11105012,384087.7909004692,585
1589328000,2020-05-13 00:00:00,LINK/EUR,3.39012,3.52690,3.36700,3.48506,3.44706,91482.13057392,318820.7139779456,496
1589241600,2020-05-12 00:00:00,LINK/EUR,3.31100,3.49998,3.29280,3.41770,3.43846,133713.74187122,456993.4555932686,549
1589155200,2020-05-11 00:00:00,LINK/EUR,3.49569,3.53161,3.08000,3.33290,3.32784,239919.02604495,799626.1219052139,1143
1589068800,2020-05-10 00:00:00,LINK/EUR,3.70602,3.70602,3.25000,3.48678,3.46502,321521.68926807,1121075.395706121,2099
1588982400,2020-05-09 00:00:00,LINK/EUR,3.50522,3.88000,3.49200,3.71175,3.73524,273955.21777023,1016853.2795586513,1526
1588896000,2020-05-08 00:00:00,LINK/EUR,3.48652,3.55821,3.42280,3.50863,3.49561,232895.60119776,817144.4932304966,801
1588809600,2020-05-07 00:00:00,LINK/EUR,3.32500,3.55350,3.31970,3.47346,3.43448,137156.24825155,476406.7420518288,807
1588723200,2020-05-06 00:00:00,LINK/EUR,3.39696,3.48840,3.31540,3.33314,3.42774,107890.80462574,359615.15653023904,528
1588636800,2020-05-05 00:00:00,LINK/EUR,3.46014,3.49501,3.38000,3.40061,3.41321,93722.90470619,318715.0469729168,454
1588550400,2020-05-04 00:00:00,LINK/EUR,3.38967,3.51199,3.20232,3.43821,3.31935,197961.46924785,680633.1031826504,1038
1588464000,2020-05-03 00:00:00,LINK/EUR,3.49604,3.51290,3.33205,3.38382,3.40284,93367.62923573,315939.2511604479,452
1588377600,2020-05-02 00:00:00,LINK/EUR,3.41780,3.51380,3.40500,3.48000,3.47542,53012.22412457,184482.53995350358,325
1588291200,2020-05-01 00:00:00,LINK/EUR,3.40538,3.57278,3.40538,3.41782,3.50258,76814.02424699,262536.50835184735,472
1588204800,2020-04-30 00:00:00,LINK/EUR,3.58074,3.65900,3.31413,3.39792,3.49725,231163.27905281,785474.3291591242,1461
1588118400,2020-04-29 00:00:00,LINK/EUR,3.37442,3.67910,3.36289,3.57601,3.49558,413857.15722071,1479957.3327928314,2143
1588032000,2020-04-28 00:00:00,LINK/EUR,3.36299,3.45293,3.29580,3.38770,3.36340,205851.76539033,697364.025612821,874
1587945600,2020-04-27 00:00:00,LINK/EUR,3.44727,3.45998,3.21651,3.36883,3.32115,308461.57398149,1039154.6042760629,1303
1587859200,2020-04-26 00:00:00,LINK/EUR,3.50044,3.52776,3.38001,3.44026,3.46834,300464.04553766,1033674.4373013902,926
1587772800,2020-04-25 00:00:00,LINK/EUR,3.48393,3.59883,3.46148,3.51070,3.53594,138251.50471044,485359.5575869417,676
1587686400,2020-04-24 00:00:00,LINK/EUR,3.47395,3.60568,3.47056,3.49385,3.53771,165344.39621900,577688.5187297531,783
1587600000,2020-04-23 00:00:00,LINK/EUR,3.40000,3.60045,3.33000,3.47407,3.48399,213460.44305961,741576.5214200993,1249
1587513600,2020-04-22 00:00:00,LINK/EUR,3.19953,3.40900,3.17386,3.40000,3.34397,188619.47543609,641306.216482706,779
1587427200,2020-04-21 00:00:00,LINK/EUR,3.16177,3.30662,3.15599,3.18845,3.21143,187132.90630746,596663.9151160208,744
1587340800,2020-04-20 00:00:00,LINK/EUR,3.30000,3.48848,3.11149,3.17645,3.29712,383092.06358164,1216872.7853639005,1621
1587254400,2020-04-19 00:00:00,LINK/EUR,3.49275,3.50291,3.24500,3.32152,3.36696,199581.36800171,662913.5054450398,1172
1587168000,2020-04-18 00:00:00,LINK/EUR,3.18544,3.52101,3.18543,3.48284,3.36288,209092.76102620,728236.6318124904,1235
1587081600,2020-04-17 00:00:00,LINK/EUR,3.22120,3.24884,3.11790,3.18845,3.18625,127687.33659768,407124.6883748728,722
1586995200,2020-04-16 00:00:00,LINK/EUR,2.86000,3.27530,2.74899,3.20000,3.06507,303331.21316251,970659.8821200321,1642
1586908800,2020-04-15 00:00:00,LINK/EUR,2.94811,3.02063,2.86073,2.87121,2.93730,129649.54021132,372251.0563501441,740
1586822400,2020-04-14 00:00:00,LINK/EUR,3.11370,3.15000,2.92549,2.95024,3.04018,247618.63510241,730534.4020245341,939
1586736000,2020-04-13 00:00:00,LINK/EUR,3.12155,3.17871,2.95003,3.09961,3.08407,461690.19063147,1431059.5317832108,1560
1586649600,2020-04-12 00:00:00,LINK/EUR,3.03019,3.35150,2.90962,3.14215,3.14986,453618.50763422,1425337.3937628644,2034
1586563200,2020-04-11 00:00:00,LINK/EUR,2.96000,3.15487,2.80869,3.02465,2.98041,292415.22704407,884453.7164788464,1146
1586476800,2020-04-10 00:00:00,LINK/EUR,3.02000,3.05015,2.69705,2.93311,2.85638,456951.63539683,1340289.411298796,2153
1586390400,2020-04-09 00:00:00,LINK/EUR,2.90713,3.19000,2.87980,3.04425,3.07476,560875.16435067,1707444.219074527,2313
1586304000,2020-04-08 00:00:00,LINK/EUR,2.50965,3.01764,2.49582,2.90260,2.77566,243098.28339577,705617.077384562,1325
1586217600,2020-04-07 00:00:00,LINK/EUR,2.37000,2.66741,2.37000,2.48985,2.52427,302974.54108294,754361.1611153582,1474
1586131200,2020-04-06 00:00:00,LINK/EUR,2.11901,2.37000,2.11757,2.37000,2.24216,247328.59219600,586168.7635045201,880
1586044800,2020-04-05 00:00:00,LINK/EUR,2.14856,2.14856,2.07467,2.09653,2.10489,53605.86647819,112386.30724751968,215
1585958400,2020-04-04 00:00:00,LINK/EUR,2.13267,2.17500,2.09428,2.14409,2.12917,52462.32118108,112483.9382211418,267
1585872000,2020-04-03 00:00:00,LINK/EUR,2.12481,2.20895,2.10265,2.14330,2.15638,102651.67409985,220013.3330982085,409
1585785600,2020-04-02 00:00:00,LINK/EUR,2.09999,2.25000,2.06431,2.13488,2.13891,212426.97607030,453506.10267296206,827
1585699200,2020-04-01 00:00:00,LINK/EUR,2.06044,2.10000,1.96609,2.07819,2.03055,137859.89385839,286499.05281756754,455
1585612800,2020-03-31 00:00:00,LINK/EUR,1.93040,2.09000,1.92737,2.04202,1.99513,98854.27693264,201862.41058198953,399
1585526400,2020-03-30 00:00:00,LINK/EUR,1.80427,1.99620,1.80427,1.94200,1.92905,147667.43907334,286770.1666804263,496
1585440000,2020-03-29 00:00:00,LINK/EUR,1.93434,1.93771,1.80155,1.81206,1.85534,81788.58411639,148205.82173394566,326
1585353600,2020-03-28 00:00:00,LINK/EUR,1.91000,1.93978,1.83771,1.93204,1.88931,230862.62215808,446035.8205142969,644
1585267200,2020-03-27 00:00:00,LINK/EUR,2.10913,2.14372,1.90000,1.93197,2.04389,157563.15940219,304407.29707024904,519
1585180800,2020-03-26 00:00:00,LINK/EUR,2.09492,2.10000,2.02868,2.10000,2.05955,82035.72813120,172275.02907552,336
1585094400,2020-03-25 00:00:00,LINK/EUR,2.13390,2.17399,2.04000,2.07919,2.09889,237864.27024610,494565.0120529887,626
1585008000,2020-03-24 00:00:00,LINK/EUR,2.11074,2.24998,2.05000,2.14912,2.14824,287748.93377890,618406.9885629095,976
1584921600,2020-03-23 00:00:00,LINK/EUR,1.85604,2.14000,1.81556,2.10232,1.97469,238949.01220766,502347.2873444078,945
1584835200,2020-03-22 00:00:00,LINK/EUR,2.12791,2.18441,1.82196,1.87608,1.99072,227093.89370556,426046.312103127,879
1584748800,2020-03-21 00:00:00,LINK/EUR,2.10800,2.21000,1.98792,2.13808,2.09388,183636.82831826,392630.2298907053,631
1584662400,2020-03-20 00:00:00,LINK/EUR,2.12698,2.49589,1.85634,2.10531,2.21663,666198.23980752,1402553.8162491696,2726
1584576000,2020-03-19 00:00:00,LINK/EUR,1.79599,2.23166,1.75200,2.11088,2.01078,565588.46046952,1193889.3694359001,2054
1584489600,2020-03-18 00:00:00,LINK/EUR,1.71320,1.80000,1.62674,1.77941,1.71649,248913.76128017,442919.6359595473,718
1584403200,2020-03-17 00:00:00,LINK/EUR,1.60925,1.89138,1.59215,1.72104,1.77691,333945.70822236,574733.9216790104,1251
1584316800,2020-03-16 00:00:00,LINK/EUR,1.86977,1.86977,1.40000,1.59400,1.56942,931154.67677470,1484260.554778872,2648
1584230400,2020-03-15 00:00:00,LINK/EUR,1.92673,2.19546,1.82223,1.88034,1.95881,371727.60057183,698974.2764592348,1112
1584144000,2020-03-14 00:00:00,LINK/EUR,2.20016,2.26000,1.87073,1.94748,2.06779,156104.95791362,304011.28343761666,744
1584057600,2020-03-13 00:00:00,LINK/EUR,1.81579,2.50000,1.30000,2.19666,2.00409,945614.40441634,2077193.3376051977,4165
1583971200,2020-03-12 00:00:00,LINK/EUR,3.37803,3.37803,1.68000,1.83000,2.32230,1016277.40369011,1859787.6487529012,5435
1583884800,2020-03-11 00:00:00,LINK/EUR,3.60455,3.62670,3.13916,3.39634,3.35421,183124.11710965,621951.7639041886,894
1583798400,2020-03-10 00:00:00,LINK/EUR,3.62221,3.70000,3.45000,3.63954,3.61305,129868.63370952,472662.08713114646,684
1583712000,2020-03-09 00:00:00,LINK/EUR,3.58077,3.84121,3.11850,3.62595,3.50530,436787.70891504,1583770.3931404892,1972
1583625600,2020-03-08 00:00:00,LINK/EUR,3.83013,3.97998,3.43092,3.55000,3.72999,274572.65064199,974732.9097790645,1700
1583539200,2020-03-07 00:00:00,LINK/EUR,4.15121,4.15758,3.83000,3.86052,3.98634,85292.01351953,329271.52403241594,612
1583452800,2020-03-06 00:00:00,LINK/EUR,4.18672,4.20816,4.05000,4.17150,4.11681,73628.98086402,307143.29367425945,551
1583366400,2020-03-05 00:00:00,LINK/EUR,4.20312,4.38990,4.13759,4.20965,4.27136,279649.63171610,1177227.0721536803,1072
1583280000,2020-03-04 00:00:00,LINK/EUR,4.12567,4.49156,4.07798,4.17318,4.25735,354881.15715040,1480982.9473969063,1731
1583193600,2020-03-03 00:00:00,LINK/EUR,3.77576,4.18766,3.72502,4.10000,3.93044,260475.39948990,1067949.13790859,1236
1583107200,2020-03-02 00:00:00,LINK/EUR,3.49023,3.89465,3.45744,3.80035,3.77273,187104.01778557,711060.7539913909,953
1583020800,2020-03-01 00:00:00,LINK/EUR,3.68000,3.83013,3.41000,3.49936,3.57543,145079.36306640,507684.9199400375,868
1582934400,2020-02-29 00:00:00,LINK/EUR,3.77576,3.96193,3.68826,3.69751,3.85419,118438.37042901,437927.05904496874,829
1582848000,2020-02-28 00:00:00,LINK/EUR,3.61724,3.83653,3.41567,3.78095,3.60561,240721.60196886,910156.3409641611,1203
1582761600,2020-02-27 00:00:00,LINK/EUR,3.27000,3.76880,3.15000,3.59151,3.53919,254533.64431862,914160.1289067669,1103
1582675200,2020-02-26 00:00:00,LINK/EUR,3.21000,3.54979,3.04698,3.32637,3.26859,266812.19729244,887516.0887076536,1388
1582588800,2020-02-25 00:00:00,LINK/EUR,3.62907,3.64129,3.21000,3.21000,3.35592,200462.29104457,643483.9542530697,976
1582502400,2020-02-24 00:00:00,LINK/EUR,3.92544,3.95659,3.48002,3.62365,3.66921,122779.51426123,444909.98685270606,860
1582416000,2020-02-23 00:00:00,LINK/EUR,3.80980,4.04778,3.76678,3.93500,3.95503,60233.40825329,237018.46147669616,389
1582329600,2020-02-22 00:00:00,LINK/EUR,3.99093,3.99777,3.75000,3.77392,3.83374,80365.40813438,303292.6210664994,437
1582243200,2020-02-21 00:00:00,LINK/EUR,3.92255,4.19915,3.87999,3.95659,4.02522,63430.01769312,250966.57370442164,494
1582156800,2020-02-20 00:00:00,LINK/EUR,4.04997,4.14000,3.78929,3.93754,3.96679,135254.46616087,532569.870687072,882
1582070400,2020-02-19 00:00:00,LINK/EUR,4.23975,4.57834,3.88881,4.06049,4.31967,248444.57250049,1008806.7021925146,1508
1581984000,2020-02-18 00:00:00,LINK/EUR,3.93870,4.30967,3.84802,4.20283,4.14788,148133.17882816,622578.5679743555,1015
1581897600,2020-02-17 00:00:00,LINK/EUR,4.14261,4.20345,3.55838,3.97870,3.82189,166447.10635439,662243.1020522115,1475
1581811200,2020-02-16 00:00:00,LINK/EUR,3.97333,4.49798,3.72491,4.13127,4.16529,259587.96891256,1072427.9883293917,2017
1581724800,2020-02-15 00:00:00,LINK/EUR,4.09573,4.28633,3.71000,3.97049,4.02698,228245.64788542,906247.0624725813,1640
1581638400,2020-02-14 00:00:00,LINK/EUR,3.58212,4.16000,3.50000,4.08697,3.88194,178739.26213288,730502.0021592166,1125
1581552000,2020-02-13 00:00:00,LINK/EUR,3.69285,3.92167,3.40718,3.57326,3.65628,131592.50809030,470214.24545874534,1033
1581465600,2020-02-12 00:00:00,LINK/EUR,3.69194,3.86850,3.54137,3.67645,3.70840,164101.95212854,603312.6219029708,1300
1581379200,2020-02-11 00:00:00,LINK/EUR,3.10769,3.72127,3.06793,3.68581,3.42800,198469.66572123,731521.4786119668,1214
1581292800,2020-02-10 00:00:00,LINK/EUR,3.17309,3.18330,3.00000,3.10959,3.06084,78148.24687181,243009.00699011164,585
1581206400,2020-02-09 00:00:00,LINK/EUR,3.13040,3.20000,2.95501,3.20000,3.07765,73742.75918298,235976.829385536,628
1581120000,2020-02-08 00:00:00,LINK/EUR,3.05000,3.17888,2.83386,3.13885,3.02539,142940.27002797,448668.0665772936,657
1581033600,2020-02-07 00:00:00,LINK/EUR,2.65468,3.15682,2.65468,3.03000,2.98305,151440.65310564,458865.1789100892,1054
1580947200,2020-02-06 00:00:00,LINK/EUR,2.58863,2.67000,2.55000,2.63676,2.63177,24197.07182378,63801.87110207016,262
1580860800,2020-02-05 00:00:00,LINK/EUR,2.47014,2.65226,2.47000,2.58611,2.58814,60598.78850006,156715.13292789017,421
1580774400,2020-02-04 00:00:00,LINK/EUR,2.53259,2.53259,2.42300,2.48471,2.46696,38494.04786265,95646.54566480507,329
1580688000,2020-02-03 00:00:00,LINK/EUR,2.55750,2.56818,2.48000,2.50717,2.51614,27230.48962749,68271.4666793541,251
1580601600,2020-02-02 00:00:00,LINK/EUR,2.55317,2.60248,2.46797,2.53998,2.55952,20182.78925613,51263.88105478507,201
1580515200,2020-02-01 00:00:00,LINK/EUR,2.56927,2.58800,2.45955,2.52258,2.49259,28950.58651354,73030.17052732574,147
1580428800,2020-01-31 00:00:00,LINK/EUR,2.62308,2.64035,2.49039,2.55632,2.57574,102604.08203216,262288.8669804513,407
1580342400,2020-01-30 00:00:00,LINK/EUR,2.49738,2.67686,2.46060,2.61243,2.60753,63365.64147169,165538.3027498871,441
1580256000,2020-01-29 00:00:00,LINK/EUR,2.40956,2.55120,2.40003,2.52378,2.49788,109205.28455861,275610.1130633287,463
1580169600,2020-01-28 00:00:00,LINK/EUR,2.37072,2.42050,2.35317,2.39916,2.38545,23441.24260815,56239.291615769165,210
1580083200,2020-01-27 00:00:00,LINK/EUR,2.35000,2.41900,2.32396,2.35834,2.39029,45989.21363011,108458.20207243363,286
1579996800,2020-01-26 00:00:00,LINK/EUR,2.21000,2.33484,2.20800,2.31804,2.29009,22707.68926303,52637.33201927406,127
1579910400,2020-01-25 00:00:00,LINK/EUR,2.25049,2.26350,2.20100,2.22120,2.22442,30705.56514796,68203.20130664876,101
1579824000,2020-01-24 00:00:00,LINK/EUR,2.22216,2.30998,2.14010,2.26380,2.25734,107906.29311514,244278.2663540539,417
1579737600,2020-01-23 00:00:00,LINK/EUR,2.36500,2.36500,2.18350,2.20225,2.25219,78441.43254550,172747.64482332737,545
1579651200,2020-01-22 00:00:00,LINK/EUR,2.40309,2.43123,2.36500,2.36827,2.39041,12651.92941363,29963.184872417518,143
1579564800,2020-01-21 00:00:00,LINK/EUR,2.42449,2.47380,2.32107,2.39000,2.42726,41918.45954704,100185.11831742561,268
1579478400,2020-01-20 00:00:00,LINK/EUR,2.37353,2.48000,2.29000,2.44405,2.40356,37941.91203352,92731.93010552455,260
1579392000,2020-01-19 00:00:00,LINK/EUR,2.48129,2.55612,2.28623,2.34963,2.41572,51455.37575988,120901.09454668684,293
1579305600,2020-01-18 00:00:00,LINK/EUR,2.42059,2.50499,2.32214,2.48132,2.40241,107096.62502979,265740.99761891854,285
1579219200,2020-01-17 00:00:00,LINK/EUR,2.23802,2.56000,2.21463,2.46847,2.44174,103115.42918073,254537.3434697566,675
1579132800,2020-01-16 00:00:00,LINK/EUR,2.15550,2.24000,2.07501,2.23488,2.16350,76320.49756543,170567.1535990282,504
1579046400,2020-01-15 00:00:00,LINK/EUR,2.13017,2.28531,2.10005,2.15565,2.19739,71388.19105973,153887.954057907,425
1578960000,2020-01-14 00:00:00,LINK/EUR,1.98415,2.20307,1.96722,2.13887,2.09821,90291.07649700,193120.87478713837,632
1578873600,2020-01-13 00:00:00,LINK/EUR,1.98065,1.98320,1.93502,1.97669,1.95776,42939.48299801,84878.04664733638,199
1578787200,2020-01-12 00:00:00,LINK/EUR,2.01861,2.07251,1.98734,1.99834,2.03362,10707.42975892,21397.08518444019,139
1578700800,2020-01-11 00:00:00,LINK/EUR,2.01030,2.11170,2.01030,2.04800,2.06093,62276.38976099,127542.04623050752,224
1578614400,2020-01-10 00:00:00,LINK/EUR,1.97527,2.02000,1.95000,2.01146,1.98787,102987.31470233,207154.8640311487,454
1578528000,2020-01-09 00:00:00,LINK/EUR,1.97320,2.01408,1.89743,1.95000,1.94872,57928.01184373,112959.62309527349,319
1578441600,2020-01-08 00:00:00,LINK/EUR,1.89360,2.25000,1.89359,1.96500,2.02200,230742.30946628,453408.63810124027,1078
1578355200,2020-01-07 00:00:00,LINK/EUR,1.72820,1.91000,1.70907,1.89201,1.81909,100479.25150710,190107.74864394826,754
1578268800,2020-01-06 00:00:00,LINK/EUR,1.61735,1.72820,1.61735,1.72820,1.68650,18053.56611903,31200.17296690765,205
1578182400,2020-01-05 00:00:00,LINK/EUR,1.63162,1.65168,1.60389,1.60389,1.63097,32275.03352269,51765.60351670726,204
1578096000,2020-01-04 00:00:00,LINK/EUR,1.62000,1.66120,1.60100,1.63602,1.63156,17701.28643716,28959.658636922504,122
1578009600,2020-01-03 00:00:00,LINK/EUR,1.54783,1.64213,1.52509,1.62137,1.60905,18945.13657597,30717.076090180475,197
1577923200,2020-01-02 00:00:00,LINK/EUR,1.60664,1.61342,1.53292,1.55334,1.56337,12174.52809927,18911.181477720063,142
1577836800,2020-01-01 00:00:00,LINK/EUR,1.57520,1.65000,1.57520,1.60389,1.61553,7973.37451915,12788.415657519494,106
1577750400,2019-12-31 00:00:00,LINK/EUR,1.62546,1.62546,1.55775,1.57356,1.58805,13067.81209080,20562.98639359925,160
1577664000,2019-12-30 00:00:00,LINK/EUR,1.68927,1.68992,1.61475,1.63230,1.64921,20099.52652896,32808.45715322141,197
1577577600,2019-12-29 00:00:00,LINK/EUR,1.67700,1.70907,1.64921,1.69200,1.65987,16967.26647827,28708.614881232843,97
1577491200,2019-12-28 00:00:00,LINK/EUR,1.67854,1.69627,1.66501,1.67705,1.67574,29069.58547614,48751.148322760586,112
1577404800,2019-12-27 00:00:00,LINK/EUR,1.68081,1.71229,1.66388,1.67975,1.68057,11626.69409414,19529.939404631667,93
1577318400,2019-12-26 00:00:00,LINK/EUR,1.61102,1.75000,1.59708,1.66445,1.67562,36850.37169751,61335.60117192053,103
1577232000,2019-12-25 00:00:00,LINK/EUR,1.64765,1.64804,1.58803,1.60106,1.61481,25862.61018374,41407.59066077876,96
1577145600,2019-12-24 00:00:00,LINK/EUR,1.67500,1.74681,1.64034,1.67378,1.66038,31462.50845344,52661.31739919881,139
1577059200,2019-12-23 00:00:00,LINK/EUR,1.74499,1.77100,1.67025,1.67354,1.74544,33163.55342968,55500.53320670667,278
1576972800,2019-12-22 00:00:00,LINK/EUR,1.70967,1.76114,1.69005,1.74350,1.73309,22232.26286673,38761.95030814376,175
1576886400,2019-12-21 00:00:00,LINK/EUR,1.71964,1.74941,1.68763,1.68763,1.71365,11531.97260464,19461.7029267686,98
1576800000,2019-12-20 00:00:00,LINK/EUR,1.62091,1.74167,1.60278,1.74166,1.67970,56737.40609745,98817.27070368477,412
1576713600,2019-12-19 00:00:00,LINK/EUR,1.70650,1.70650,1.50000,1.62091,1.61806,58124.44510588,94214.49431657195,264
1576627200,2019-12-18 00:00:00,LINK/EUR,1.57312,1.70000,1.46353,1.69547,1.61447,83462.39089208,141507.9798857949,469
1576540800,2019-12-17 00:00:00,LINK/EUR,1.77400,1.77479,1.51823,1.57795,1.60214,66177.86938980,104425.36900363491,496
1576454400,2019-12-16 00:00:00,LINK/EUR,1.85167,1.86321,1.75143,1.77000,1.80115,21982.68964563,38909.3606727651,189
1576368000,2019-12-15 00:00:00,LINK/EUR,1.78605,1.93000,1.77400,1.85776,1.88019,21426.47824445,39805.254223409436,150
1576281600,2019-12-14 00:00:00,LINK/EUR,1.86100,1.86735,1.78000,1.81207,1.80865,30995.41744388,56165.866087531635,209
1576195200,2019-12-13 00:00:00,LINK/EUR,1.88429,1.90111,1.85000,1.86587,1.87307,16866.46611084,31470.63312223303,146
1576108800,2019-12-12 00:00:00,LINK/EUR,1.95899,1.96133,1.82000,1.89000,1.87976,30266.26043370,57203.232219692996,253
1576022400,2019-12-11 00:00:00,LINK/EUR,2.05000,2.05500,1.92153,1.95335,1.96386,70233.02365707,137189.6767605377,303
1575936000,2019-12-10 00:00:00,LINK/EUR,1.89395,2.05726,1.88086,2.04288,1.98119,114416.36205758,233738.897720189,659
1575849600,2019-12-09 00:00:00,LINK/EUR,1.86337,1.89663,1.81579,1.89000,1.87197,27255.83028695,51513.5192423355,172
1575763200,2019-12-08 00:00:00,LINK/EUR,1.85000,1.88656,1.82000,1.85468,1.85085,15342.73981132,28455.87267325898,127
1575676800,2019-12-07 00:00:00,LINK/EUR,1.89836,1.90742,1.83206,1.85000,1.86889,20187.60602058,37347.071138073,157
1575590400,2019-12-06 00:00:00,LINK/EUR,1.82000,1.90972,1.77671,1.89315,1.87424,38325.93777237,72556.74909376228,177
1575504000,2019-12-05 00:00:00,LINK/EUR,1.83201,1.87000,1.77094,1.82389,1.81786,45705.83178675,83362.40953753547,313
1575417600,2019-12-04 00:00:00,LINK/EUR,1.91398,1.95685,1.81000,1.84130,1.85853,77326.42241639,142381.14159529892,337
1575331200,2019-12-03 00:00:00,LINK/EUR,1.89164,1.99999,1.86193,1.92593,1.95359,41776.31781199,80458.2637636459,219
1575244800,2019-12-02 00:00:00,LINK/EUR,1.95725,1.96039,1.86000,1.89164,1.90165,30442.69557833,57586.620663792164,247
1575158400,2019-12-01 00:00:00,LINK/EUR,2.04209,2.04209,1.94269,1.98167,1.97755,10003.74944360,19824.13015989881,131
1575072000,2019-11-30 00:00:00,LINK/EUR,2.12500,2.12990,2.00000,2.03849,2.06853,46180.22823482,94137.93345439823,212
1574985600,2019-11-29 00:00:00,LINK/EUR,2.07342,2.15000,2.07342,2.11484,2.11789,30628.67972033,64774.757019742705,208
1574899200,2019-11-28 00:00:00,LINK/EUR,2.01840,2.11417,1.98000,2.05927,2.05755,40397.99870613,83190.38679557233,325
1574812800,2019-11-27 00:00:00,LINK/EUR,2.04635,2.08599,1.91013,2.01848,2.02413,90712.31865524,183101.0009592288,677
1574726400,2019-11-26 00:00:00,LINK/EUR,2.06821,2.14981,1.95774,2.06007,2.02378,61241.89178048,126162.58400021344,336
1574640000,2019-11-25 00:00:00,LINK/EUR,2.00000,2.18220,1.85000,2.05984,2.00602,68588.02675376,141280.361028465,611
1574553600,2019-11-24 00:00:00,LINK/EUR,2.21785,2.21785,2.01500,2.01500,2.09460,41744.77608845,84115.72381822676,259
1574467200,2019-11-23 00:00:00,LINK/EUR,2.11199,2.24566,2.06322,2.19000,2.15614,36573.82599885,80096.6789374815,195
1574380800,2019-11-22 00:00:00,LINK/EUR,2.30000,2.33000,1.93642,2.13820,2.10716,152229.65083016,325497.4394050481,947
