https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume EUR,tradecount
1605790800,2020-11-19 13:00:00,ETH/EUR,401.26,403.23,401.11,403.23,402.56,1210.74285154,488207.8400264742,521
1605787200,2020-11-19 12:00:00,ETH/EUR,400.48,402.07,399.29,400.94,401.03,1260.56183941,505409.6638930454,503
1605783600,2020-11-19 11:00:00,ETH/EUR,397.58,400.51,397.12,400.14,398.79,1494.99947138,598209.0884779932,630
1605780000,2020-11-19 10:00:00,ETH/EUR,395.00,398.52,394.00,397.58,395.42,1493.83410108,593918.5619073864,494
1605776400,2020-11-19 09:00:00,ETH/EUR,397.24,398.50,394.00,395.05,395.87,1504.42746716,594324.070901558,552
1605772800,2020-11-19 08:00:00,ETH/EUR,399.17,400.47,395.00,397.64,397.56,2706.19550422,1076091.5802980408,654
1605769200,2020-11-19 07:00:00,ETH/EUR,399.87,400.50,398.24,399.24,399.33,627.04354931,250340.8666265244,264
1605765600,2020-11-19 06:00:00,ETH/EUR,402.96,403.00,399.03,399.91,399.96,1356.51623529,542484.407654824,256
1605762000,2020-11-19 05:00:00,ETH/EUR,403.09,403.09,401.00,402.77,401.89,180.85582213,72843.2994793001,113
1605758400,2020-11-19 04:00:00,ETH/EUR,404.50,404.50,401.69,403.00,402.67,250.90433661,101114.44765383001,115
1605754800,2020-11-19 03:00:00,ETH/EUR,404.75,405.89,403.80,404.50,404.69,269.85665228,109157.01584726,105
1605751200,2020-11-19 02:00:00,ETH/EUR,405.81,407.16,404.24,404.67,405.69,2832.98329584,1146423.350327573,368
1605747600,2020-11-19 01:00:00,ETH/EUR,404.62,405.80,403.51,405.80,404.92,515.42244244,209158.42714215204,152
1605744000,2020-11-19 00:00:00,ETH/EUR,404.00,405.29,400.67,404.39,402.80,800.05360815,323533.67859977845,283
1605740400,2020-11-18 23:00:00,ETH/EUR,405.00,405.20,402.65,404.18,404.41,1158.20862676,468124.7627638568,274
1605736800,2020-11-18 22:00:00,ETH/EUR,399.89,405.00,398.84,404.77,402.38,1782.16047989,721365.0974450753,656
1605733200,2020-11-18 21:00:00,ETH/EUR,398.00,400.00,397.61,399.84,398.83,943.14706130,377107.920990192,357
1605729600,2020-11-18 20:00:00,ETH/EUR,398.65,399.04,395.82,398.22,397.62,4359.63580608,1736094.1706971778,728
1605726000,2020-11-18 19:00:00,ETH/EUR,399.18,400.99,397.02,398.63,399.10,1906.28096921,759900.7827561822,551
1605722400,2020-11-18 18:00:00,ETH/EUR,400.88,401.09,399.00,399.18,399.71,1644.85498486,656593.2128564148,510
1605718800,2020-11-18 17:00:00,ETH/EUR,399.30,401.89,398.29,401.10,400.78,1244.72294376,499258.372742136,533
1605715200,2020-11-18 16:00:00,ETH/EUR,399.98,401.33,396.05,399.48,399.68,5037.71308098,2012465.6215898904,925
1605711600,2020-11-18 15:00:00,ETH/EUR,397.09,400.26,391.08,399.99,395.47,6056.22254266,2422428.4548385735,1694
1605708000,2020-11-18 14:00:00,ETH/EUR,400.99,402.53,397.00,397.38,399.49,3702.85877821,1471442.0212850897,934
1605704400,2020-11-18 13:00:00,ETH/EUR,402.56,403.89,400.35,400.99,402.18,1751.89089260,702490.729023674,612
1605700800,2020-11-18 12:00:00,ETH/EUR,405.00,405.36,402.31,402.69,404.31,1388.85252074,559277.0215767906,497
1605697200,2020-11-18 11:00:00,ETH/EUR,405.83,405.83,401.66,404.97,403.63,1412.12054479,571866.4570236063,615
1605693600,2020-11-18 10:00:00,ETH/EUR,401.12,406.00,400.07,405.67,402.31,4944.68583137,2005910.701211868,906
1605690000,2020-11-18 09:00:00,ETH/EUR,404.50,404.50,398.76,401.74,401.74,6587.49121229,2646458.7196253845,1203
1605686400,2020-11-18 08:00:00,ETH/EUR,402.12,405.87,401.60,404.40,404.11,5162.97181331,2087905.8013025636,1102
1605682800,2020-11-18 07:00:00,ETH/EUR,397.95,402.17,395.49,402.10,398.78,4453.19828427,1790631.030104967,909
1605679200,2020-11-18 06:00:00,ETH/EUR,395.23,401.44,391.01,398.00,398.05,7677.56649045,3055671.4631991,1520
1605675600,2020-11-18 05:00:00,ETH/EUR,413.80,414.54,385.62,395.25,397.70,23458.98858690,9272165.238972224,4716
1605672000,2020-11-18 04:00:00,ETH/EUR,410.00,415.00,409.99,414.01,411.88,5556.10959843,2300284.9348460045,1132
1605668400,2020-11-18 03:00:00,ETH/EUR,408.34,410.00,406.13,410.00,409.02,976.10962353,400204.9456473,271
1605664800,2020-11-18 02:00:00,ETH/EUR,409.94,409.94,407.38,408.11,408.26,995.45146876,406253.6989156436,274
1605661200,2020-11-18 01:00:00,ETH/EUR,409.68,409.94,407.17,409.94,408.36,662.11901687,271429.0697756878,236
1605657600,2020-11-18 00:00:00,ETH/EUR,406.26,410.90,405.79,409.68,409.40,10139.07140096,4153774.771545293,1456
1605654000,2020-11-17 23:00:00,ETH/EUR,405.18,406.82,403.62,406.56,405.14,1907.98600659,775710.7908392304,375
1605650400,2020-11-17 22:00:00,ETH/EUR,405.00,405.35,401.51,404.81,403.25,1153.53194719,466961.2675419839,547
1605646800,2020-11-17 21:00:00,ETH/EUR,406.54,406.55,403.11,405.01,404.52,3315.63263917,1342864.3751902417,882
1605643200,2020-11-17 20:00:00,ETH/EUR,407.02,408.00,404.96,406.54,406.70,2377.28014541,966459.4703149814,840
1605639600,2020-11-17 19:00:00,ETH/EUR,402.69,408.47,401.25,406.76,406.03,6988.68933456,2842719.2737256256,1427
1605636000,2020-11-17 18:00:00,ETH/EUR,404.99,405.00,401.44,402.61,403.35,4603.57122179,1853443.809604872,1098
1605632400,2020-11-17 17:00:00,ETH/EUR,405.93,407.87,400.47,404.69,404.54,7175.65567660,2903916.095763254,1734
1605628800,2020-11-17 16:00:00,ETH/EUR,399.03,407.60,398.48,406.24,403.73,16407.84425599,6665522.650553377,2982
1605625200,2020-11-17 15:00:00,ETH/EUR,397.03,399.80,394.31,399.03,397.06,4100.08378975,1636056.4346239422,1083
1605621600,2020-11-17 14:00:00,ETH/EUR,394.10,397.42,393.13,397.04,396.27,1379.58424741,547750.1295916664,486
1605618000,2020-11-17 13:00:00,ETH/EUR,397.11,397.68,393.88,394.43,395.68,3571.20400528,1408589.9958025904,773
1605614400,2020-11-17 12:00:00,ETH/EUR,393.50,398.52,392.30,397.01,395.95,4916.39708065,1951858.8049888564,1173
1605610800,2020-11-17 11:00:00,ETH/EUR,392.25,393.70,391.91,393.46,392.99,774.05408561,304559.3205241106,354
1605607200,2020-11-17 10:00:00,ETH/EUR,390.48,392.45,390.30,392.24,391.52,962.59007350,377566.33042964,335
1605603600,2020-11-17 09:00:00,ETH/EUR,392.36,393.31,389.73,390.42,390.91,1867.95922233,729288.6395820787,476
1605600000,2020-11-17 08:00:00,ETH/EUR,393.82,394.50,392.31,392.33,393.46,936.91172809,367578.5782815497,354
1605596400,2020-11-17 07:00:00,ETH/EUR,391.40,393.98,391.39,393.72,392.83,1540.67229718,606593.4968457096,394
1605592800,2020-11-17 06:00:00,ETH/EUR,391.24,392.72,391.11,391.43,391.63,613.48303594,240135.6647579942,194
1605589200,2020-11-17 05:00:00,ETH/EUR,392.38,393.05,390.88,390.88,392.19,653.29954653,255361.7267476464,140
1605585600,2020-11-17 04:00:00,ETH/EUR,389.58,392.93,389.36,392.67,391.52,506.11090775,198734.5701461925,140
1605582000,2020-11-17 03:00:00,ETH/EUR,391.33,391.83,389.35,389.76,390.29,435.04927825,169564.80669072,123
1605578400,2020-11-17 02:00:00,ETH/EUR,392.30,393.46,390.73,391.27,392.13,868.37047383,339767.3152954641,177
1605574800,2020-11-17 01:00:00,ETH/EUR,394.60,395.01,392.50,392.50,394.19,1467.48704334,575988.66451095,304
1605571200,2020-11-17 00:00:00,ETH/EUR,388.44,394.60,388.28,394.59,392.19,1375.64458680,542815.597505412,545
1605567600,2020-11-16 23:00:00,ETH/EUR,389.15,391.80,388.65,388.65,389.89,1548.92155237,601988.3613286004,344
1605564000,2020-11-16 22:00:00,ETH/EUR,387.39,389.38,386.63,389.15,387.95,1287.82108055,501155.5734960325,339
1605560400,2020-11-16 21:00:00,ETH/EUR,390.99,393.76,386.18,387.17,390.12,3258.44138757,1261570.7520254771,916
1605556800,2020-11-16 20:00:00,ETH/EUR,390.62,391.27,390.01,390.76,390.68,800.87614001,312950.3604703076,353
1605553200,2020-11-16 19:00:00,ETH/EUR,390.65,391.90,389.47,390.50,390.33,2171.47935239,847962.6871082949,531
1605549600,2020-11-16 18:00:00,ETH/EUR,390.99,392.70,390.10,390.59,391.20,1727.02387789,674558.256465055,589
1605546000,2020-11-16 17:00:00,ETH/EUR,389.84,392.40,389.84,390.90,391.31,1433.81379721,560477.813329389,575
1605542400,2020-11-16 16:00:00,ETH/EUR,388.75,392.28,387.00,389.52,389.53,3549.83763703,1382732.7563759256,1032
1605538800,2020-11-16 15:00:00,ETH/EUR,389.07,389.47,387.50,388.42,388.23,1684.42535619,654264.4968513198,497
1605535200,2020-11-16 14:00:00,ETH/EUR,386.13,389.83,385.79,388.92,388.32,3038.56648702,1181759.2781318184,809
1605531600,2020-11-16 13:00:00,ETH/EUR,384.41,386.59,383.70,386.00,385.20,1401.94768483,541151.80634438,420
1605528000,2020-11-16 12:00:00,ETH/EUR,383.10,384.60,381.90,384.26,383.73,1340.13066246,514958.60835687956,416
1605524400,2020-11-16 11:00:00,ETH/EUR,385.40,385.71,382.70,382.70,384.43,1109.88522636,424753.076127972,423
1605520800,2020-11-16 10:00:00,ETH/EUR,382.23,385.42,381.95,385.39,383.72,1003.24573181,386640.8725822559,413
1605517200,2020-11-16 09:00:00,ETH/EUR,383.19,383.77,379.94,382.23,381.39,1837.22543977,702242.6798432872,517
1605513600,2020-11-16 08:00:00,ETH/EUR,384.40,384.65,383.05,383.14,384.09,956.04217276,366297.9980712664,380
1605510000,2020-11-16 07:00:00,ETH/EUR,384.15,385.35,383.91,384.19,384.73,2433.30447217,934851.2451629923,482
1605506400,2020-11-16 06:00:00,ETH/EUR,381.86,384.75,381.72,384.14,384.25,2647.42509096,1016981.8744413743,521
1605502800,2020-11-16 05:00:00,ETH/EUR,380.60,383.18,380.60,381.64,382.42,736.82506031,281201.9160167084,263
1605499200,2020-11-16 04:00:00,ETH/EUR,380.08,380.21,379.42,380.21,379.87,103.33298990,39288.236089879,67
1605495600,2020-11-16 03:00:00,ETH/EUR,378.54,380.21,378.10,380.10,379.29,534.42185141,203133.74572094102,105
1605492000,2020-11-16 02:00:00,ETH/EUR,379.65,380.00,377.97,378.59,379.33,184.75527081,69946.4979759579,99
1605488400,2020-11-16 01:00:00,ETH/EUR,380.49,381.50,379.11,379.21,380.35,638.98830552,242310.7553362392,186
1605484800,2020-11-16 00:00:00,ETH/EUR,379.01,380.50,377.26,380.50,379.24,974.91796643,370956.286226615,195
1605481200,2020-11-15 23:00:00,ETH/EUR,378.30,381.26,378.21,379.04,379.80,1275.89918926,483616.8286971104,364
1605477600,2020-11-15 22:00:00,ETH/EUR,375.37,378.83,372.70,378.00,375.52,3263.92344755,1233763.0631739001,866
1605474000,2020-11-15 21:00:00,ETH/EUR,375.80,376.64,374.57,375.37,375.63,1642.43433825,616520.5775489026,417
1605470400,2020-11-15 20:00:00,ETH/EUR,377.58,378.30,374.26,375.89,375.77,2207.28528079,829696.464196153,779
1605466800,2020-11-15 19:00:00,ETH/EUR,378.65,379.89,377.06,377.58,378.25,1499.79571872,566292.8674742975,480
1605463200,2020-11-15 18:00:00,ETH/EUR,377.67,379.48,375.19,378.78,377.63,4386.76512141,1661618.8926876795,979
1605459600,2020-11-15 17:00:00,ETH/EUR,384.59,384.59,376.80,377.67,379.97,5817.90070228,2197246.5582300876,1515
1605456000,2020-11-15 16:00:00,ETH/EUR,386.40,387.14,383.17,384.59,384.48,2563.39537326,985856.2266020633,597
1605452400,2020-11-15 15:00:00,ETH/EUR,387.76,388.00,386.00,386.51,386.66,521.01297415,201376.7246387165,229
1605448800,2020-11-15 14:00:00,ETH/EUR,387.95,389.20,387.31,387.89,388.04,616.28907754,239052.3702869906,193
1605445200,2020-11-15 13:00:00,ETH/EUR,386.60,388.92,385.87,388.34,387.30,1246.51958848,484073.41699032317,300
1605441600,2020-11-15 12:00:00,ETH/EUR,386.01,388.85,385.16,386.79,387.58,1213.00775033,469179.2677501407,340
1605438000,2020-11-15 11:00:00,ETH/EUR,387.90,389.83,386.00,386.04,387.79,534.44483566,206317.0843581864,263
1605434400,2020-11-15 10:00:00,ETH/EUR,389.56,389.85,387.54,387.89,388.42,966.97282635,375079.0896129015,224
1605430800,2020-11-15 09:00:00,ETH/EUR,390.53,390.56,388.90,389.55,389.56,359.73533812,140134.900964646,182
1605427200,2020-11-15 08:00:00,ETH/EUR,389.93,391.66,389.93,390.49,390.87,2019.67896185,788664.4378128065,297
1605423600,2020-11-15 07:00:00,ETH/EUR,390.01,390.63,389.25,389.64,389.74,333.44322673,129922.81886307719,109
1605420000,2020-11-15 06:00:00,ETH/EUR,390.28,390.51,389.40,390.00,389.97,100.40552444,39158.1545316,84
1605416400,2020-11-15 05:00:00,ETH/EUR,388.62,390.34,388.45,390.22,389.69,123.73278374,48283.0068710228,75
1605412800,2020-11-15 04:00:00,ETH/EUR,387.70,388.57,386.50,388.47,387.98,44.55841768,17309.6085161496,33
1605409200,2020-11-15 03:00:00,ETH/EUR,387.96,387.96,386.71,387.16,387.06,214.12049926,82898.89249350161,59
1605405600,2020-11-15 02:00:00,ETH/EUR,389.28,389.52,387.87,388.20,388.43,26.87199969,10431.710279658,45
1605402000,2020-11-15 01:00:00,ETH/EUR,390.96,391.39,388.67,389.64,389.55,399.76263904,155763.5146755456,109
1605398400,2020-11-15 00:00:00,ETH/EUR,389.99,391.49,389.17,390.96,390.66,134.37040648,52533.454117420806,110
1605394800,2020-11-14 23:00:00,ETH/EUR,391.14,391.85,389.73,389.73,391.25,336.16226878,131012.5210116294,157
1605391200,2020-11-14 22:00:00,ETH/EUR,388.95,391.20,388.85,391.00,390.09,314.24201617,122868.62832247,182
1605387600,2020-11-14 21:00:00,ETH/EUR,390.35,390.82,388.48,388.94,390.04,231.34888188,89980.83411840719,164
1605384000,2020-11-14 20:00:00,ETH/EUR,389.46,390.89,388.00,390.40,389.73,965.33579833,376867.09566803195,285
1605380400,2020-11-14 19:00:00,ETH/EUR,389.58,390.44,388.79,389.54,389.50,515.13135267,200664.2671190718,214
1605376800,2020-11-14 18:00:00,ETH/EUR,389.85,390.10,388.58,389.60,389.61,422.48363581,164599.62451157602,261
1605373200,2020-11-14 17:00:00,ETH/EUR,386.80,389.92,382.08,389.72,384.80,3848.75592721,1499937.1599522813,893
1605369600,2020-11-14 16:00:00,ETH/EUR,389.10,391.30,386.35,386.35,389.07,3539.30223257,1367409.4175534195,429
1605366000,2020-11-14 15:00:00,ETH/EUR,390.99,391.00,388.51,388.92,390.01,835.43179808,324916.13490927365,255
1605362400,2020-11-14 14:00:00,ETH/EUR,390.16,391.86,390.16,390.80,391.15,3259.35249938,1273754.956757704,492
1605358800,2020-11-14 13:00:00,ETH/EUR,390.30,390.90,388.76,390.16,389.98,900.61875127,351385.41199550324,253
1605355200,2020-11-14 12:00:00,ETH/EUR,388.91,390.46,387.14,390.46,388.92,1186.70754403,463361.8276419538,381
1605351600,2020-11-14 11:00:00,ETH/EUR,386.91,389.30,386.22,389.01,388.31,1222.48373409,475558.39739835093,374
1605348000,2020-11-14 10:00:00,ETH/EUR,385.97,389.52,384.50,387.00,387.22,2176.58456138,842338.2252540601,691
1605344400,2020-11-14 09:00:00,ETH/EUR,392.22,392.32,385.75,385.96,387.96,5592.07567077,2158317.525890389,1089
1605340800,2020-11-14 08:00:00,ETH/EUR,395.46,395.86,390.33,392.24,392.93,2662.96014476,1044519.4871806623,814
1605337200,2020-11-14 07:00:00,ETH/EUR,398.17,398.17,394.58,395.75,395.46,1528.56887551,604931.1324830825,389
1605333600,2020-11-14 06:00:00,ETH/EUR,397.03,398.39,396.92,398.18,397.50,433.25261575,172512.526539335,187
1605330000,2020-11-14 05:00:00,ETH/EUR,396.52,397.20,395.22,397.20,396.11,410.56809412,163077.646984464,153
1605326400,2020-11-14 04:00:00,ETH/EUR,399.14,399.14,396.00,396.98,397.62,1231.36164144,488825.9444188512,289
1605322800,2020-11-14 03:00:00,ETH/EUR,397.66,399.14,397.38,399.14,398.05,382.75950516,152774.6288895624,73
1605319200,2020-11-14 02:00:00,ETH/EUR,399.23,399.44,397.38,398.02,398.69,1667.01736175,663506.250323735,222
1605315600,2020-11-14 01:00:00,ETH/EUR,401.08,401.08,398.62,398.62,399.56,456.50865451,181973.4798607762,178
1605312000,2020-11-14 00:00:00,ETH/EUR,402.84,403.39,399.08,401.05,400.95,913.96131388,366544.18493157404,305
1605308400,2020-11-13 23:00:00,ETH/EUR,402.57,403.37,401.28,402.87,402.44,1463.49420953,589597.9121933511,338
1605304800,2020-11-13 22:00:00,ETH/EUR,399.00,403.76,398.94,402.57,402.24,3251.54091480,1308972.8260710358,783
1605301200,2020-11-13 21:00:00,ETH/EUR,397.49,399.44,397.30,399.06,398.36,1092.04785179,435792.61573531746,341
1605297600,2020-11-13 20:00:00,ETH/EUR,401.00,401.00,397.49,397.49,399.15,1136.31132673,451672.3892619077,380
1605294000,2020-11-13 19:00:00,ETH/EUR,399.99,401.78,399.33,401.01,400.54,1812.93892363,727006.6377648663,624
1605290400,2020-11-13 18:00:00,ETH/EUR,399.00,400.00,398.59,399.45,399.20,1189.54479344,475163.667739608,408
1605286800,2020-11-13 17:00:00,ETH/EUR,398.00,399.00,395.53,399.00,397.28,1576.58317502,629056.68683298,397
1605283200,2020-11-13 16:00:00,ETH/EUR,398.01,399.44,394.25,398.01,396.83,1696.62593719,675274.0892609919,565
1605279600,2020-11-13 15:00:00,ETH/EUR,400.40,401.00,396.59,397.81,398.52,2488.43597064,989924.7134802984,554
1605276000,2020-11-13 14:00:00,ETH/EUR,399.45,401.00,397.00,400.39,399.61,7629.11558402,3054621.5886857677,1137
1605272400,2020-11-13 13:00:00,ETH/EUR,395.00,400.00,394.50,399.32,397.92,5902.08150607,2356819.1870038724,926
1605268800,2020-11-13 12:00:00,ETH/EUR,393.83,396.76,393.20,395.00,395.26,2031.56004633,802466.21830035,507
1605265200,2020-11-13 11:00:00,ETH/EUR,393.01,394.41,391.20,393.88,392.47,1144.81712767,450920.57024665957,389
1605261600,2020-11-13 10:00:00,ETH/EUR,395.65,396.17,391.49,393.00,393.83,1211.00453861,475924.78367373004,513
1605258000,2020-11-13 09:00:00,ETH/EUR,394.23,397.20,394.23,395.84,396.20,3226.60762434,1277220.3620187454,865
1605254400,2020-11-13 08:00:00,ETH/EUR,390.97,395.00,388.81,394.23,390.88,1589.64560667,626685.9875175141,528
1605250800,2020-11-13 07:00:00,ETH/EUR,391.84,391.84,388.26,390.97,390.15,3750.86123878,1466474.2185258167,546
1605247200,2020-11-13 06:00:00,ETH/EUR,390.95,392.32,390.31,391.83,391.65,636.16522152,249268.61874818162,184
1605243600,2020-11-13 05:00:00,ETH/EUR,393.28,393.28,389.63,391.11,391.44,2904.60059172,1136018.3374276091,365
1605240000,2020-11-13 04:00:00,ETH/EUR,393.43,394.71,392.23,393.27,393.17,1327.99644004,522261.15997453075,192
1605236400,2020-11-13 03:00:00,ETH/EUR,393.57,394.99,392.55,393.63,394.47,951.67514385,374607.8868736755,109
1605232800,2020-11-13 02:00:00,ETH/EUR,394.51,395.01,392.00,392.87,393.29,604.14481332,237350.3728090284,181
1605229200,2020-11-13 01:00:00,ETH/EUR,393.39,395.41,393.03,394.05,394.77,637.30983391,251131.9400522355,278
1605225600,2020-11-13 00:00:00,ETH/EUR,392.06,394.81,391.33,393.19,393.16,2855.70736311,1122835.578101221,363
1605222000,2020-11-12 23:00:00,ETH/EUR,391.60,392.83,390.58,392.26,392.21,887.35258625,348072.92548242497,230
1605218400,2020-11-12 22:00:00,ETH/EUR,392.30,394.21,391.29,391.59,392.93,3086.21883414,1208532.4332608825,585
1605214800,2020-11-12 21:00:00,ETH/EUR,388.52,392.30,387.53,392.29,389.15,3233.08467216,1268306.7860416465,478
1605211200,2020-11-12 20:00:00,ETH/EUR,387.75,389.72,387.08,388.13,388.85,2340.75993769,908519.1546156196,449
1605207600,2020-11-12 19:00:00,ETH/EUR,387.26,388.00,385.99,387.54,386.92,928.72530416,359918.2043741664,348
1605204000,2020-11-12 18:00:00,ETH/EUR,385.06,387.34,384.22,387.26,385.86,3156.79850943,1222501.790761862,796
1605200400,2020-11-12 17:00:00,ETH/EUR,387.61,389.02,385.15,385.19,387.45,1628.57463236,627310.6626387484,475
1605196800,2020-11-12 16:00:00,ETH/EUR,391.35,391.35,386.27,387.72,387.77,2920.32257514,1132267.468833281,732
1605193200,2020-11-12 15:00:00,ETH/EUR,390.00,392.02,388.10,391.40,389.72,3662.98894765,1433693.8741102098,666
1605189600,2020-11-12 14:00:00,ETH/EUR,391.70,394.80,387.01,390.00,391.71,5329.78216848,2078615.0457072,943
1605186000,2020-11-12 13:00:00,ETH/EUR,392.12,392.12,389.70,391.88,391.34,1797.47395674,704394.0941672712,479
1605182400,2020-11-12 12:00:00,ETH/EUR,390.50,392.50,390.26,392.12,391.47,738.84080084,289714.2548253808,356
1605178800,2020-11-12 11:00:00,ETH/EUR,388.61,391.38,386.46,390.50,389.99,2229.20978739,870506.4219757951,606
1605175200,2020-11-12 10:00:00,ETH/EUR,397.05,398.20,387.14,388.36,394.23,7809.29966018,3032819.6160275047,1483
1605171600,2020-11-12 09:00:00,ETH/EUR,393.51,397.29,393.50,396.79,394.99,1979.52643176,785456.2928580504,639
1605168000,2020-11-12 08:00:00,ETH/EUR,395.64,396.48,393.50,393.89,395.25,2150.00638810,846866.016208709,520
1605164400,2020-11-12 07:00:00,ETH/EUR,393.81,397.08,393.28,395.14,395.11,1428.53643254,564471.8859538556,430
1605160800,2020-11-12 06:00:00,ETH/EUR,392.01,394.79,391.69,393.58,393.76,875.56914144,344606.50268795516,296
1605157200,2020-11-12 05:00:00,ETH/EUR,390.75,393.16,390.62,392.01,392.42,326.55068473,128011.13392100729,178
1605153600,2020-11-12 04:00:00,ETH/EUR,389.97,390.84,389.51,390.39,390.32,504.77806834,197060.3100992526,113
1605150000,2020-11-12 03:00:00,ETH/EUR,389.32,390.66,389.27,390.15,389.93,681.23329079,265783.1684017185,132
1605146400,2020-11-12 02:00:00,ETH/EUR,389.93,390.79,388.69,389.42,389.88,1331.14977895,518376.346918709,207
1605142800,2020-11-12 01:00:00,ETH/EUR,389.46,390.00,388.46,389.44,389.42,732.89940366,285420.3437613504,184
1605139200,2020-11-12 00:00:00,ETH/EUR,393.79,394.22,384.06,389.47,387.24,8057.49229434,3138151.5238766,1485
1605135600,2020-11-11 23:00:00,ETH/EUR,395.83,395.83,392.57,394.01,393.97,1317.56125764,519132.31112273637,274
1605132000,2020-11-11 22:00:00,ETH/EUR,395.87,397.67,394.65,396.04,396.51,1219.12478742,482822.18080981687,380
1605128400,2020-11-11 21:00:00,ETH/EUR,395.40,395.87,392.30,395.87,393.88,1341.76661168,531165.1485657616,409
1605124800,2020-11-11 20:00:00,ETH/EUR,397.75,397.92,391.00,395.41,394.22,6353.89299793,2512392.8303115014,1357
1605121200,2020-11-11 19:00:00,ETH/EUR,399.45,400.52,396.54,397.51,398.71,1996.32593824,793559.5237097824,740
1605117600,2020-11-11 18:00:00,ETH/EUR,398.86,404.21,398.45,399.22,401.18,4168.49394330,1664146.1520442262,1203
1605114000,2020-11-11 17:00:00,ETH/EUR,399.35,400.84,398.00,398.88,399.67,3888.66735020,1551111.632647776,948
1605110400,2020-11-11 16:00:00,ETH/EUR,392.87,402.07,392.87,399.39,398.42,9987.62400342,3988957.1507259137,2849
1605106800,2020-11-11 15:00:00,ETH/EUR,393.31,393.43,392.40,392.86,392.84,906.63494919,356180.60613878345,347
1605103200,2020-11-11 14:00:00,ETH/EUR,390.76,393.34,390.22,393.34,391.99,944.73399824,371601.67086772155,407
1605099600,2020-11-11 13:00:00,ETH/EUR,392.30,393.88,389.93,390.50,391.33,3168.08340668,1237136.57030854,598
1605096000,2020-11-11 12:00:00,ETH/EUR,391.52,393.35,390.00,392.29,392.01,1017.77429639,399262.6787308331,430
1605092400,2020-11-11 11:00:00,ETH/EUR,393.98,394.27,390.43,391.51,392.93,2542.65075788,995473.1982175988,583
1605088800,2020-11-11 10:00:00,ETH/EUR,389.76,394.00,389.75,393.89,391.72,2316.02699912,912259.8746833766,564
1605085200,2020-11-11 09:00:00,ETH/EUR,390.25,392.19,387.05,389.76,388.90,2217.18707279,864170.8334906304,553
1605081600,2020-11-11 08:00:00,ETH/EUR,392.07,393.21,389.78,390.27,391.45,2351.56988989,917747.1809273702,620
1605078000,2020-11-11 07:00:00,ETH/EUR,389.89,392.43,389.16,392.07,391.15,882.39316325,345959.8875154275,345
1605074400,2020-11-11 06:00:00,ETH/EUR,389.72,391.86,389.34,389.44,390.52,745.47934614,290319.47656076157,286
1605070800,2020-11-11 05:00:00,ETH/EUR,390.29,390.70,387.66,389.63,388.47,1853.32450729,722110.8277754027,299
1605067200,2020-11-11 04:00:00,ETH/EUR,393.05,394.66,388.83,390.20,390.36,1229.61309548,479795.029856296,266
1605063600,2020-11-11 03:00:00,ETH/EUR,391.70,393.22,390.90,392.13,391.93,3107.00453753,1218349.6893016389,262
1605060000,2020-11-11 02:00:00,ETH/EUR,392.36,392.98,389.21,391.56,390.99,2002.27441769,784010.5709906964,247
1605056400,2020-11-11 01:00:00,ETH/EUR,393.20,394.96,391.37,392.49,393.22,1887.45335468,740806.5671783532,401
1605052800,2020-11-11 00:00:00,ETH/EUR,381.84,393.58,381.12,392.35,389.45,5971.68483525,2342990.545110338,1479
1605049200,2020-11-10 23:00:00,ETH/EUR,384.50,384.84,381.09,381.93,383.32,1025.66656325,391732.8305020725,336
1605045600,2020-11-10 22:00:00,ETH/EUR,382.60,384.50,381.47,384.41,383.16,940.57050795,361564.7089610595,382
1605042000,2020-11-10 21:00:00,ETH/EUR,381.24,383.71,381.20,382.60,382.86,2382.41303803,911511.228350278,480
1605038400,2020-11-10 20:00:00,ETH/EUR,379.60,383.51,379.60,380.88,382.29,2008.98782063,765183.2811215544,609
1605034800,2020-11-10 19:00:00,ETH/EUR,377.89,380.50,377.17,379.99,379.22,493.64999004,187582.0597152996,377
1605031200,2020-11-10 18:00:00,ETH/EUR,378.75,378.75,376.52,378.13,377.65,586.19299749,221657.1581408937,249
1605027600,2020-11-10 17:00:00,ETH/EUR,377.58,379.08,377.27,378.66,378.13,517.97655788,196137.0034068408,264
1605024000,2020-11-10 16:00:00,ETH/EUR,375.70,378.94,374.94,377.77,377.01,1293.29078319,488566.4591656863,378
1605020400,2020-11-10 15:00:00,ETH/EUR,375.97,376.93,373.20,375.70,374.89,2626.53499088,986789.1960736159,567
1605016800,2020-11-10 14:00:00,ETH/EUR,378.94,379.67,375.21,375.96,377.18,1810.62812545,680723.750044182,478
1605013200,2020-11-10 13:00:00,ETH/EUR,379.70,379.92,377.00,379.27,378.16,1092.04837406,414181.18682973617,413
1605009600,2020-11-10 12:00:00,ETH/EUR,379.43,381.86,378.32,379.70,381.00,1799.52917830,683281.22900051,381
1605006000,2020-11-10 11:00:00,ETH/EUR,381.01,382.05,378.20,379.43,379.62,1126.47596018,427418.77357109735,507
1605002400,2020-11-10 10:00:00,ETH/EUR,383.84,384.00,380.44,381.03,382.35,1549.06078347,590238.6303255741,513
1604998800,2020-11-10 09:00:00,ETH/EUR,381.50,384.50,381.50,383.86,383.43,1048.99902224,402668.7646770464,470
1604995200,2020-11-10 08:00:00,ETH/EUR,380.49,384.00,380.49,381.51,382.69,2276.83525330,868635.4174864831,670
