https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume ADA,Volume EUR,tradecount
1607428800,2020-12-08 12:00:00,ADA/EUR,0.120484,0.121243,0.118351,0.119606,0.119980,1441579.87657261,172421.6027173436,609
1607425200,2020-12-08 11:00:00,ADA/EUR,0.120670,0.121600,0.120255,0.120511,0.120869,2112624.46155427,254594.4864863666,233
1607421600,2020-12-08 10:00:00,ADA/EUR,0.120000,0.121507,0.118069,0.121165,0.120124,2620214.16212832,317478.2489542779,342
1607418000,2020-12-08 09:00:00,ADA/EUR,0.124751,0.124817,0.119744,0.120000,0.121037,2989678.38943273,358761.4067319276,642
1607414400,2020-12-08 08:00:00,ADA/EUR,0.126491,0.126491,0.123700,0.124693,0.124409,1362547.19145563,169900.09694417685,258
1607410800,2020-12-08 07:00:00,ADA/EUR,0.127190,0.127226,0.126365,0.126563,0.126851,370769.32769810,46925.678421454635,52
1607407200,2020-12-08 06:00:00,ADA/EUR,0.128000,0.128000,0.126777,0.127190,0.127702,307527.22794963,39114.38812291344,56
1607403600,2020-12-08 05:00:00,ADA/EUR,0.127517,0.127909,0.127321,0.127880,0.127622,173145.45067026,22141.84023171285,26
1607400000,2020-12-08 04:00:00,ADA/EUR,0.127439,0.127481,0.127320,0.127320,0.127419,3582.84046298,456.1672477466136,3
1607396400,2020-12-08 03:00:00,ADA/EUR,0.127595,0.127595,0.126837,0.127002,0.126926,36773.67884770,4670.330761015595,12
1607392800,2020-12-08 02:00:00,ADA/EUR,0.127449,0.127583,0.127247,0.127583,0.127503,181279.85464858,23128.227695629783,19
1607389200,2020-12-08 01:00:00,ADA/EUR,0.127768,0.127768,0.126836,0.127426,0.127097,388081.50030218,49451.673257505594,48
1607385600,2020-12-08 00:00:00,ADA/EUR,0.127155,0.127663,0.126472,0.127663,0.127290,41740.30801437,5328.692942038517,32
1607382000,2020-12-07 23:00:00,ADA/EUR,0.127084,0.127475,0.126800,0.127215,0.127193,629704.81078979,80107.89750462314,89
1607378400,2020-12-07 22:00:00,ADA/EUR,0.126469,0.127602,0.126362,0.127038,0.126992,220680.28504165,28034.782051121136,96
1607374800,2020-12-07 21:00:00,ADA/EUR,0.126001,0.126997,0.125972,0.126525,0.126501,216562.35207232,27400.551595950288,73
1607371200,2020-12-07 20:00:00,ADA/EUR,0.125480,0.126661,0.125275,0.126356,0.126427,973272.32095019,122978.7973859822,133
1607367600,2020-12-07 19:00:00,ADA/EUR,0.125695,0.126487,0.125203,0.125481,0.125795,1819675.74398632,228334.73203114743,178
1607364000,2020-12-07 18:00:00,ADA/EUR,0.128089,0.128148,0.124842,0.125940,0.126299,2407274.49960453,303172.15048019454,370
1607360400,2020-12-07 17:00:00,ADA/EUR,0.127866,0.128315,0.127719,0.127904,0.127963,253960.03124723,32482.503836645705,86
1607356800,2020-12-07 16:00:00,ADA/EUR,0.128052,0.128358,0.127928,0.128358,0.128102,63965.58107326,8210.494055401507,41
1607353200,2020-12-07 15:00:00,ADA/EUR,0.128155,0.128626,0.128118,0.128328,0.128300,129169.84409962,16576.107753616034,43
1607349600,2020-12-07 14:00:00,ADA/EUR,0.128316,0.129017,0.127678,0.128265,0.128233,371109.16992297,47600.31768016974,83
1607346000,2020-12-07 13:00:00,ADA/EUR,0.129173,0.129280,0.128324,0.128567,0.128581,59724.81419199,7678.640186221578,41
1607342400,2020-12-07 12:00:00,ADA/EUR,0.127500,0.129129,0.127000,0.128957,0.128668,933879.46158578,120430.29372771742,159
1607338800,2020-12-07 11:00:00,ADA/EUR,0.128144,0.128461,0.127515,0.127557,0.127746,647163.72534772,82550.26331417912,101
1607335200,2020-12-07 10:00:00,ADA/EUR,0.128782,0.128783,0.127900,0.128219,0.128358,1042215.41823248,133631.81871035034,152
1607331600,2020-12-07 09:00:00,ADA/EUR,0.129009,0.129326,0.128325,0.128755,0.128960,133600.34505095,17201.71242703507,51
1607328000,2020-12-07 08:00:00,ADA/EUR,0.129616,0.129866,0.128881,0.129205,0.129225,1127104.44282219,145627.52953484104,94
1607324400,2020-12-07 07:00:00,ADA/EUR,0.129470,0.129853,0.129454,0.129690,0.129598,127056.83188706,16478.00052743281,31
1607320800,2020-12-07 06:00:00,ADA/EUR,0.129315,0.129669,0.129108,0.129669,0.129388,70464.77775340,9137.097266505625,25
1607317200,2020-12-07 05:00:00,ADA/EUR,0.129051,0.129516,0.128822,0.128989,0.129372,361342.05027867,46609.149723395356,52
1607313600,2020-12-07 04:00:00,ADA/EUR,0.128777,0.129152,0.128777,0.129152,0.128993,44375.00000000,5731.12,4
1607310000,2020-12-07 03:00:00,ADA/EUR,0.129130,0.129399,0.128845,0.129200,0.128857,76434.33111069,9875.315579501148,15
1607306400,2020-12-07 02:00:00,ADA/EUR,0.129604,0.129604,0.128797,0.129398,0.129303,50189.87815977,6494.469854117919,30
1607302800,2020-12-07 01:00:00,ADA/EUR,0.130086,0.130086,0.129446,0.129538,0.129716,39909.60843037,5169.810856853268,24
1607299200,2020-12-07 00:00:00,ADA/EUR,0.130946,0.130946,0.129762,0.130061,0.130289,17946.97263048,2334.201207292859,31
1607295600,2020-12-06 23:00:00,ADA/EUR,0.130500,0.131980,0.130500,0.130934,0.131505,63949.84284723,8373.208723359212,33
1607292000,2020-12-06 22:00:00,ADA/EUR,0.130991,0.132080,0.129560,0.130455,0.130698,576851.59462027,75253.17477618731,178
1607288400,2020-12-06 21:00:00,ADA/EUR,0.130228,0.130924,0.129569,0.130769,0.130336,502202.99867983,65672.58393436269,105
1607284800,2020-12-06 20:00:00,ADA/EUR,0.130322,0.130773,0.129814,0.130013,0.130240,161815.53185022,21038.12274244265,52
1607281200,2020-12-06 19:00:00,ADA/EUR,0.129192,0.130584,0.129089,0.130135,0.129371,541711.03389101,70495.56539540658,105
1607277600,2020-12-06 18:00:00,ADA/EUR,0.129175,0.129494,0.128861,0.129169,0.129287,236030.93150720,30487.87939185352,60
1607274000,2020-12-06 17:00:00,ADA/EUR,0.128700,0.129421,0.128700,0.129018,0.129190,241728.19083122,31187.287724662343,74
1607270400,2020-12-06 16:00:00,ADA/EUR,0.128600,0.129783,0.128119,0.128980,0.129111,998571.61080515,128795.76636164826,121
1607266800,2020-12-06 15:00:00,ADA/EUR,0.129056,0.129655,0.128508,0.128648,0.128900,115391.70775763,14844.912419603586,58
1607263200,2020-12-06 14:00:00,ADA/EUR,0.127960,0.129390,0.127843,0.129123,0.128861,250215.11084252,32308.525757318705,88
1607259600,2020-12-06 13:00:00,ADA/EUR,0.127501,0.129078,0.126921,0.127631,0.127777,528235.65875315,67419.24536232329,101
1607256000,2020-12-06 12:00:00,ADA/EUR,0.128850,0.128850,0.127417,0.127593,0.128069,80967.06013556,10330.830103876508,47
1607252400,2020-12-06 11:00:00,ADA/EUR,0.128084,0.128749,0.127559,0.128749,0.128047,216880.52648687,27923.150904658025,52
1607248800,2020-12-06 10:00:00,ADA/EUR,0.127911,0.128400,0.127370,0.127989,0.127904,669680.02309356,85711.67647572164,126
1607245200,2020-12-06 09:00:00,ADA/EUR,0.128208,0.129102,0.127036,0.127792,0.127582,1420096.19293830,181476.93268797122,177
1607241600,2020-12-06 08:00:00,ADA/EUR,0.129926,0.129926,0.128324,0.128324,0.129088,176913.90689995,22702.30018902918,77
1607238000,2020-12-06 07:00:00,ADA/EUR,0.129967,0.130402,0.129248,0.129810,0.129849,543749.37434863,70584.10628419566,80
1607234400,2020-12-06 06:00:00,ADA/EUR,0.129577,0.130259,0.129400,0.129897,0.129529,114494.57409947,14872.501691798856,20
1607230800,2020-12-06 05:00:00,ADA/EUR,0.129621,0.129796,0.129434,0.129562,0.129569,28792.11566503,3730.364089792617,19
1607227200,2020-12-06 04:00:00,ADA/EUR,0.130088,0.130408,0.129500,0.130039,0.130053,57500.58919078,7477.31911777984,35
1607223600,2020-12-06 03:00:00,ADA/EUR,0.130716,0.130716,0.129560,0.130096,0.130100,207713.16431536,27022.65182477107,72
1607220000,2020-12-06 02:00:00,ADA/EUR,0.131501,0.131501,0.130754,0.131270,0.131128,87658.35803075,11506.912658696552,25
1607216400,2020-12-06 01:00:00,ADA/EUR,0.133434,0.133901,0.131501,0.131643,0.132552,422534.69591784,55623.73497471221,124
1607212800,2020-12-06 00:00:00,ADA/EUR,0.132303,0.134100,0.131206,0.134050,0.133065,901056.31076243,120786.59845770375,254
1607209200,2020-12-05 23:00:00,ADA/EUR,0.130927,0.132152,0.130500,0.131718,0.131280,148495.88437963,19559.580898716107,88
1607205600,2020-12-05 22:00:00,ADA/EUR,0.131235,0.131253,0.130551,0.130601,0.131090,1316349.70604269,171916.58795888134,128
1607202000,2020-12-05 21:00:00,ADA/EUR,0.131380,0.132000,0.131300,0.131338,0.131802,251593.97276291,33043.84919473508,72
1607198400,2020-12-05 20:00:00,ADA/EUR,0.131689,0.132000,0.131154,0.131154,0.131710,116207.62595816,15241.094974916516,56
1607194800,2020-12-05 19:00:00,ADA/EUR,0.131300,0.131990,0.131000,0.131197,0.131398,331929.42391093,43548.14462884229,69
1607191200,2020-12-05 18:00:00,ADA/EUR,0.131658,0.131939,0.131012,0.131063,0.131575,140715.65222624,18442.615527727696,44
1607187600,2020-12-05 17:00:00,ADA/EUR,0.131724,0.131724,0.130642,0.131507,0.131301,123978.60472036,16304.054370960384,62
1607184000,2020-12-05 16:00:00,ADA/EUR,0.131479,0.132000,0.130780,0.131796,0.131764,23955.56130294,3157.2471574822803,34
1607180400,2020-12-05 15:00:00,ADA/EUR,0.131750,0.132304,0.131074,0.131517,0.131736,277352.21056738,36476.530677190116,74
1607176800,2020-12-05 14:00:00,ADA/EUR,0.130427,0.131875,0.130231,0.131875,0.130920,129155.21139040,17032.343502108997,86
1607173200,2020-12-05 13:00:00,ADA/EUR,0.132468,0.132621,0.128516,0.129787,0.129848,899600.29067020,116756.42292521326,190
1607169600,2020-12-05 12:00:00,ADA/EUR,0.132000,0.132880,0.131391,0.132328,0.132363,486232.29655112,64342.147338016606,129
1607166000,2020-12-05 11:00:00,ADA/EUR,0.133923,0.133956,0.131133,0.131574,0.131837,294301.41679312,38722.41461313797,150
1607162400,2020-12-05 10:00:00,ADA/EUR,0.130325,0.134060,0.130325,0.133271,0.133092,853824.25032257,113790.01166473923,210
1607158800,2020-12-05 09:00:00,ADA/EUR,0.130500,0.130591,0.129358,0.130539,0.129929,654357.64043232,85419.19202439461,115
1607155200,2020-12-05 08:00:00,ADA/EUR,0.128818,0.130980,0.128818,0.130338,0.130081,1241232.52191898,161779.76444187603,165
1607151600,2020-12-05 07:00:00,ADA/EUR,0.130128,0.130128,0.128500,0.128634,0.129026,201872.75493979,25967.699958924946,62
1607148000,2020-12-05 06:00:00,ADA/EUR,0.127815,0.130500,0.127783,0.129900,0.129442,269413.28649496,34996.785915695305,126
1607144400,2020-12-05 05:00:00,ADA/EUR,0.126910,0.128302,0.126824,0.127661,0.127923,400259.31309734,51097.50416931952,51
1607140800,2020-12-05 04:00:00,ADA/EUR,0.125000,0.128139,0.125000,0.127000,0.126870,896099.20323905,113804.59881135935,120
1607137200,2020-12-05 03:00:00,ADA/EUR,0.124512,0.125607,0.124512,0.125169,0.124827,485997.25599489,60831.79053562439,45
1607133600,2020-12-05 02:00:00,ADA/EUR,0.123329,0.124751,0.123303,0.124661,0.124293,166243.31639855,20724.058065559642,35
1607130000,2020-12-05 01:00:00,ADA/EUR,0.125000,0.125251,0.123000,0.123000,0.124740,203581.50157210,25040.5246933683,54
1607126400,2020-12-05 00:00:00,ADA/EUR,0.122000,0.124980,0.120766,0.124816,0.122766,1025593.89472300,128010.52756374597,158
1607122800,2020-12-04 23:00:00,ADA/EUR,0.121155,0.124346,0.120553,0.122315,0.123017,1207893.34767065,147743.47482033557,250
1607119200,2020-12-04 22:00:00,ADA/EUR,0.125203,0.125635,0.120736,0.121355,0.122193,1438353.63754663,174551.4056844713,331
1607115600,2020-12-04 21:00:00,ADA/EUR,0.127304,0.127304,0.124240,0.125029,0.125803,858837.76053650,107379.62636211806,256
1607112000,2020-12-04 20:00:00,ADA/EUR,0.128809,0.129026,0.127144,0.127402,0.127873,307762.79525525,39209.59564110936,93
1607108400,2020-12-04 19:00:00,ADA/EUR,0.128332,0.128769,0.128074,0.128769,0.128305,425769.66446210,54825.93392312015,79
1607104800,2020-12-04 18:00:00,ADA/EUR,0.127651,0.128438,0.126900,0.128283,0.127924,558361.89383728,71628.3388271278,103
1607101200,2020-12-04 17:00:00,ADA/EUR,0.127680,0.128338,0.127582,0.127734,0.127873,247844.19760933,31658.130737430154,98
1607097600,2020-12-04 16:00:00,ADA/EUR,0.128000,0.128507,0.126460,0.127619,0.127234,868557.46483513,110844.43510479447,222
1607094000,2020-12-04 15:00:00,ADA/EUR,0.128936,0.129397,0.128000,0.128187,0.128355,1545632.24342232,198129.96038757695,142
1607090400,2020-12-04 14:00:00,ADA/EUR,0.127900,0.129717,0.127255,0.128921,0.128694,684323.59511662,88223.68220602977,121
1607086800,2020-12-04 13:00:00,ADA/EUR,0.128441,0.128850,0.128000,0.128585,0.128341,694837.94689178,89345.73740107953,120
1607083200,2020-12-04 12:00:00,ADA/EUR,0.127423,0.128932,0.125500,0.128673,0.127257,2464576.88281760,317124.50124278903,419
1607079600,2020-12-04 11:00:00,ADA/EUR,0.128672,0.129920,0.126710,0.126810,0.128941,2138529.14353406,271186.88069155416,275
1607076000,2020-12-04 10:00:00,ADA/EUR,0.132377,0.132716,0.127575,0.128819,0.129470,3604176.61082633,464286.4268300369,453
1607072400,2020-12-04 09:00:00,ADA/EUR,0.133360,0.133424,0.132456,0.132552,0.133102,602281.17643316,79833.57449856822,91
1607068800,2020-12-04 08:00:00,ADA/EUR,0.132414,0.133715,0.132367,0.133328,0.133392,570006.08314002,75997.7710528926,106
1607065200,2020-12-04 07:00:00,ADA/EUR,0.132983,0.133076,0.132151,0.132616,0.132798,735419.53028815,97528.3964286933,92
1607061600,2020-12-04 06:00:00,ADA/EUR,0.132410,0.133778,0.132410,0.132922,0.133117,129221.19660942,17176.339895717327,47
1607058000,2020-12-04 05:00:00,ADA/EUR,0.132671,0.133640,0.132121,0.132366,0.132816,730282.86706542,96664.6219819814,123
1607054400,2020-12-04 04:00:00,ADA/EUR,0.130487,0.132760,0.130000,0.132760,0.130649,280557.76614728,37246.84903371289,101
1607050800,2020-12-04 03:00:00,ADA/EUR,0.132252,0.133054,0.130491,0.130491,0.132683,152269.88501185,19869.84956508132,53
1607047200,2020-12-04 02:00:00,ADA/EUR,0.134634,0.134634,0.131100,0.132025,0.131981,811560.49000068,107146.27369233978,115
1607043600,2020-12-04 01:00:00,ADA/EUR,0.134500,0.135013,0.134426,0.134901,0.134490,51702.03639431,6974.656411628814,13
1607040000,2020-12-04 00:00:00,ADA/EUR,0.135161,0.135700,0.134453,0.134969,0.134996,80259.75927290,10832.579449304041,41
1607036400,2020-12-03 23:00:00,ADA/EUR,0.135455,0.135701,0.135084,0.135288,0.135505,201937.05977373,27319.660942668383,60
1607032800,2020-12-03 22:00:00,ADA/EUR,0.134934,0.135999,0.134878,0.135433,0.135717,203927.07904749,27618.45609663871,66
1607029200,2020-12-03 21:00:00,ADA/EUR,0.134788,0.135898,0.134746,0.135141,0.135249,512026.86748539,69195.8228988431,129
1607025600,2020-12-03 20:00:00,ADA/EUR,0.136999,0.137466,0.134244,0.134636,0.135491,1042244.74321099,140323.66324695485,168
1607022000,2020-12-03 19:00:00,ADA/EUR,0.135829,0.136944,0.134658,0.136944,0.135728,1665238.74925216,228044.45527758784,190
1607018400,2020-12-03 18:00:00,ADA/EUR,0.136000,0.136334,0.135079,0.135414,0.135828,137505.63167054,18620.187607034502,93
1607014800,2020-12-03 17:00:00,ADA/EUR,0.135851,0.135919,0.134501,0.135543,0.135321,152535.36937030,20675.101570558574,113
1607011200,2020-12-03 16:00:00,ADA/EUR,0.136259,0.137302,0.133362,0.135759,0.135177,1016561.66173992,138007.39463614978,288
1607007600,2020-12-03 15:00:00,ADA/EUR,0.136741,0.138800,0.135500,0.135718,0.137028,1311197.15378760,177953.05531774551,356
1607004000,2020-12-03 14:00:00,ADA/EUR,0.132143,0.136900,0.132143,0.136899,0.135110,1777460.18912669,243332.5224312547,358
1607000400,2020-12-03 13:00:00,ADA/EUR,0.132107,0.132480,0.131850,0.132201,0.132259,212344.69905219,28072.181559398574,100
1606996800,2020-12-03 12:00:00,ADA/EUR,0.133125,0.133125,0.131500,0.131785,0.131815,1292196.23024261,170292.08020252237,116
1606993200,2020-12-03 11:00:00,ADA/EUR,0.133002,0.133566,0.132131,0.132995,0.132902,865002.92454514,115041.0639498809,189
1606989600,2020-12-03 10:00:00,ADA/EUR,0.132000,0.133584,0.131715,0.133219,0.133339,1082949.82577482,144269.49283989577,175
1606986000,2020-12-03 09:00:00,ADA/EUR,0.133035,0.133600,0.131615,0.132000,0.132792,1872142.96474083,247122.87134578958,226
1606982400,2020-12-03 08:00:00,ADA/EUR,0.131001,0.133432,0.130655,0.133144,0.132596,1096824.50698331,146035.60215778585,240
1606978800,2020-12-03 07:00:00,ADA/EUR,0.129809,0.131150,0.128850,0.131025,0.129991,636952.42972966,83456.69210532871,120
1606975200,2020-12-03 06:00:00,ADA/EUR,0.129767,0.130409,0.129636,0.129775,0.130023,158619.97466293,20584.907211881742,54
1606971600,2020-12-03 05:00:00,ADA/EUR,0.130444,0.131765,0.129500,0.129888,0.130302,116015.88154100,15069.070821597408,37
1606968000,2020-12-03 04:00:00,ADA/EUR,0.130942,0.131000,0.129822,0.130480,0.130063,79487.19098862,10371.488680195138,21
1606964400,2020-12-03 03:00:00,ADA/EUR,0.130140,0.130919,0.129771,0.130586,0.130808,433285.13911944,56580.97317705119,37
1606960800,2020-12-03 02:00:00,ADA/EUR,0.130000,0.130558,0.130000,0.130248,0.130406,2751.74609919,358.40942592729914,10
1606957200,2020-12-03 01:00:00,ADA/EUR,0.131000,0.131000,0.129500,0.129811,0.129894,103284.31454846,13407.440155850141,43
1606953600,2020-12-03 00:00:00,ADA/EUR,0.130976,0.132853,0.130832,0.131850,0.132014,595565.13890236,78525.26356427616,136
1606950000,2020-12-02 23:00:00,ADA/EUR,0.129389,0.131794,0.129388,0.130947,0.130856,197496.33657736,25861.55278579556,101
1606946400,2020-12-02 22:00:00,ADA/EUR,0.129866,0.130956,0.129235,0.129945,0.130177,249940.09376000,32478.4654836432,93
1606942800,2020-12-02 21:00:00,ADA/EUR,0.130752,0.130901,0.129458,0.129943,0.130134,184841.22522082,24018.823328869013,92
1606939200,2020-12-02 20:00:00,ADA/EUR,0.129897,0.130860,0.129188,0.130715,0.130138,807512.32586077,105553.97367489054,158
1606935600,2020-12-02 19:00:00,ADA/EUR,0.129103,0.129964,0.129022,0.129893,0.129677,859967.88163684,111703.80804945406,156
1606932000,2020-12-02 18:00:00,ADA/EUR,0.128360,0.129591,0.128300,0.128995,0.129127,718362.33910723,92665.14993313713,197
1606928400,2020-12-02 17:00:00,ADA/EUR,0.126500,0.128419,0.126500,0.128362,0.127537,1632545.13040311,209556.75802880403,236
1606924800,2020-12-02 16:00:00,ADA/EUR,0.128775,0.128794,0.126501,0.126722,0.127530,809280.82653239,102553.68489983752,211
1606921200,2020-12-02 15:00:00,ADA/EUR,0.129729,0.129853,0.127749,0.128726,0.128890,1762399.04001157,226866.5788245294,285
1606917600,2020-12-02 14:00:00,ADA/EUR,0.130583,0.131762,0.129800,0.130024,0.130704,1939100.86223496,252129.65051123846,185
1606914000,2020-12-02 13:00:00,ADA/EUR,0.130849,0.131806,0.130734,0.130854,0.131363,645091.27293136,84412.77342816019,145
1606910400,2020-12-02 12:00:00,ADA/EUR,0.131792,0.131792,0.129629,0.130849,0.130687,905115.38322166,118433.44277917099,180
1606906800,2020-12-02 11:00:00,ADA/EUR,0.131413,0.132581,0.130673,0.132180,0.131591,251324.73747632,33220.103799619974,85
1606903200,2020-12-02 10:00:00,ADA/EUR,0.130911,0.131786,0.130398,0.131252,0.131190,505779.43088568,66384.56186260728,116
1606899600,2020-12-02 09:00:00,ADA/EUR,0.131451,0.132631,0.130211,0.130582,0.131338,1140840.76870348,148973.26925883783,195
1606896000,2020-12-02 08:00:00,ADA/EUR,0.131918,0.132628,0.130985,0.131469,0.131847,1098511.84987893,144420.25439173306,154
1606892400,2020-12-02 07:00:00,ADA/EUR,0.129971,0.132095,0.129971,0.132095,0.130718,1487388.24760208,196476.55056699674,211
1606888800,2020-12-02 06:00:00,ADA/EUR,0.127377,0.129923,0.127262,0.129923,0.127916,772734.36874073,100395.96738990187,126
1606885200,2020-12-02 05:00:00,ADA/EUR,0.126475,0.127330,0.125484,0.127160,0.126607,690507.59073804,87804.94523824917,92
1606881600,2020-12-02 04:00:00,ADA/EUR,0.128680,0.129288,0.125917,0.126516,0.126822,252615.61909483,31959.91766540151,92
1606878000,2020-12-02 03:00:00,ADA/EUR,0.129000,0.129859,0.127535,0.128071,0.128833,91196.58197032,11679.637449520851,70
1606874400,2020-12-02 02:00:00,ADA/EUR,0.130675,0.130675,0.128816,0.128816,0.129949,100753.44322392,12978.655542332479,40
1606870800,2020-12-02 01:00:00,ADA/EUR,0.130503,0.131332,0.130209,0.131104,0.130805,111022.14650560,14555.447495470182,41
1606867200,2020-12-02 00:00:00,ADA/EUR,0.129266,0.131223,0.126600,0.130525,0.128684,683935.24123903,89270.6473627244,219
1606863600,2020-12-01 23:00:00,ADA/EUR,0.130059,0.130142,0.128400,0.129207,0.128710,837428.93339534,108201.68019721168,106
1606860000,2020-12-01 22:00:00,ADA/EUR,0.130451,0.132840,0.129454,0.129661,0.130597,482852.42295095,62607.12801224313,181
1606856400,2020-12-01 21:00:00,ADA/EUR,0.130400,0.131957,0.130149,0.130200,0.130879,368585.93381067,47989.88858214924,154
1606852800,2020-12-01 20:00:00,ADA/EUR,0.131065,0.131472,0.129955,0.130605,0.130700,696719.13508439,90995.00263769676,173
1606849200,2020-12-01 19:00:00,ADA/EUR,0.129186,0.132116,0.129161,0.131220,0.131179,972659.57276066,127632.38913765381,259
1606845600,2020-12-01 18:00:00,ADA/EUR,0.131223,0.131223,0.128194,0.129095,0.129467,2540896.47693883,328017.03069041827,344
1606842000,2020-12-01 17:00:00,ADA/EUR,0.130601,0.131223,0.128000,0.131223,0.129754,2381189.04072115,312466.7694905515,371
1606838400,2020-12-01 16:00:00,ADA/EUR,0.134044,0.135277,0.129000,0.130455,0.130941,2475726.76999246,322970.93577936635,493
1606834800,2020-12-01 15:00:00,ADA/EUR,0.136500,0.137499,0.132110,0.134084,0.134299,2429879.34634265,325807.9422750079,420
1606831200,2020-12-01 14:00:00,ADA/EUR,0.132094,0.137391,0.130647,0.136469,0.134465,3656209.84193895,498959.3009195666,638
1606827600,2020-12-01 13:00:00,ADA/EUR,0.126487,0.132998,0.123358,0.132248,0.129167,6795991.46570330,898756.27935633,1190
1606824000,2020-12-01 12:00:00,ADA/EUR,0.140020,0.140271,0.117187,0.127066,0.128766,17414035.14051932,2212731.789165228,2835
1606820400,2020-12-01 11:00:00,ADA/EUR,0.143039,0.144181,0.137407,0.139810,0.140163,4205046.48058650,587907.5484507985,806
1606816800,2020-12-01 10:00:00,ADA/EUR,0.142483,0.143333,0.141872,0.143222,0.142789,847995.72667919,121451.64396644694,286
1606813200,2020-12-01 09:00:00,ADA/EUR,0.142336,0.143190,0.141508,0.142324,0.142345,488959.68091506,69590.697626555,146
1606809600,2020-12-01 08:00:00,ADA/EUR,0.141212,0.143755,0.141000,0.142300,0.142169,926961.27084143,131906.5888407355,249
1606806000,2020-12-01 07:00:00,ADA/EUR,0.138870,0.141370,0.138500,0.141212,0.139717,857666.74680623,121112.83665000137,211
1606802400,2020-12-01 06:00:00,ADA/EUR,0.140824,0.141753,0.138250,0.138959,0.139817,602173.71595878,83677.4573959161,181
1606798800,2020-12-01 05:00:00,ADA/EUR,0.140000,0.141346,0.139991,0.140959,0.140462,21532.16035174,3035.1517910209186,30
1606795200,2020-12-01 04:00:00,ADA/EUR,0.140193,0.141397,0.140000,0.140443,0.140563,106341.44835677,14934.91203156985,122
1606791600,2020-12-01 03:00:00,ADA/EUR,0.141870,0.142475,0.140477,0.140477,0.141210,243325.51045221,34181.637731795105,75
1606788000,2020-12-01 02:00:00,ADA/EUR,0.142147,0.142627,0.141340,0.141869,0.142007,22752.68725565,3227.9009882718096,16
1606784400,2020-12-01 01:00:00,ADA/EUR,0.141645,0.142635,0.141426,0.142635,0.142071,13700.05621196,1954.1075177929147,34
1606780800,2020-12-01 00:00:00,ADA/EUR,0.143741,0.145000,0.140550,0.141320,0.142891,1615966.43618090,228368.3767610848,636
1606777200,2020-11-30 23:00:00,ADA/EUR,0.141633,0.144384,0.141633,0.143444,0.143127,927236.49655541,133006.51201189423,280
1606773600,2020-11-30 22:00:00,ADA/EUR,0.140699,0.141500,0.140019,0.141500,0.140442,1241171.29781569,175625.7386409201,143
1606770000,2020-11-30 21:00:00,ADA/EUR,0.141110,0.141491,0.140028,0.140509,0.140934,677691.75391322,95221.79065059262,263
1606766400,2020-11-30 20:00:00,ADA/EUR,0.139748,0.142497,0.139636,0.141060,0.140834,1259752.31064324,177700.66093933544,331
1606762800,2020-11-30 19:00:00,ADA/EUR,0.139717,0.140979,0.139607,0.139958,0.140303,218689.66262273,30607.367801352044,122
1606759200,2020-11-30 18:00:00,ADA/EUR,0.140952,0.141623,0.139491,0.139605,0.140513,479970.59876180,67006.29544014108,222
1606755600,2020-11-30 17:00:00,ADA/EUR,0.140426,0.141872,0.139186,0.140914,0.140495,1352589.52684551,190598.8005859082,425
1606752000,2020-11-30 16:00:00,ADA/EUR,0.139936,0.144435,0.139208,0.140426,0.141610,3993194.02094583,560748.2635853391,895
1606748400,2020-11-30 15:00:00,ADA/EUR,0.139942,0.143168,0.138559,0.139735,0.140718,2631575.06965551,367723.1423583127,778
1606744800,2020-11-30 14:00:00,ADA/EUR,0.140398,0.142800,0.138175,0.138752,0.140379,3576989.01733636,496314.3801334546,803
1606741200,2020-11-30 13:00:00,ADA/EUR,0.137778,0.141020,0.134058,0.140020,0.136959,1960157.37269933,274461.2353253602,583
1606737600,2020-11-30 12:00:00,ADA/EUR,0.137043,0.138361,0.136590,0.137930,0.137386,937923.83072058,129367.83397128958,188
1606734000,2020-11-30 11:00:00,ADA/EUR,0.135827,0.139222,0.135820,0.137184,0.137731,1210810.35951779,166103.8083600885,254
1606730400,2020-11-30 10:00:00,ADA/EUR,0.137182,0.139198,0.135836,0.135836,0.137893,2300795.95716158,312530.9196370004,324
1606726800,2020-11-30 09:00:00,ADA/EUR,0.137472,0.137557,0.135144,0.137271,0.136358,895385.20739400,122910.42280418178,236
1606723200,2020-11-30 08:00:00,ADA/EUR,0.141610,0.141610,0.135739,0.136777,0.137509,3680428.68262658,503397.9939236158,497
1606719600,2020-11-30 07:00:00,ADA/EUR,0.140388,0.142291,0.140218,0.141607,0.141513,780008.10107806,110454.60716936085,178
1606716000,2020-11-30 06:00:00,ADA/EUR,0.140490,0.140687,0.139550,0.140444,0.140269,423831.62664070,59524.60897192647,105
1606712400,2020-11-30 05:00:00,ADA/EUR,0.140459,0.141441,0.140178,0.140542,0.140940,321785.03150834,45224.31189824512,76
1606708800,2020-11-30 04:00:00,ADA/EUR,0.142317,0.143000,0.139436,0.140487,0.140799,279600.07590285,39280.17586336369,98
1606705200,2020-11-30 03:00:00,ADA/EUR,0.141973,0.142554,0.140987,0.141919,0.142078,703354.30929077,99819.34022023677,74
1606701600,2020-11-30 02:00:00,ADA/EUR,0.142600,0.142600,0.141000,0.141589,0.141613,182914.43279640,25898.67162520948,40
1606698000,2020-11-30 01:00:00,ADA/EUR,0.144617,0.145010,0.142030,0.143054,0.144365,1146828.85990010,164058.45572414887,292
