https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,vwap,Volume ADA,Volume EUR,tradecount
1592006400,2020-06-13 00:00:00,ADA/EUR,0.070551,0.070705,0.068660,0.070000,0.069527,4644056.59080939,325083.9613566573,955
1591920000,2020-06-12 00:00:00,ADA/EUR,0.066649,0.071457,0.055694,0.070500,0.068909,24894527.38454933,1755064.1806107278,2859
1591833600,2020-06-11 00:00:00,ADA/EUR,0.073695,0.074801,0.064957,0.066728,0.069380,30544442.97953717,2038169.5911385561,3884
1591747200,2020-06-10 00:00:00,ADA/EUR,0.073314,0.073893,0.070140,0.073687,0.072095,18199636.12236116,1341076.586948427,2573
1591660800,2020-06-09 00:00:00,ADA/EUR,0.076521,0.076566,0.073200,0.073200,0.074713,9631315.23760489,705012.275392678,1688
1591574400,2020-06-08 00:00:00,ADA/EUR,0.076623,0.076994,0.075005,0.076445,0.075860,7157907.45527785,547186.2354187153,1371
1591488000,2020-06-07 00:00:00,ADA/EUR,0.076507,0.078399,0.073400,0.076631,0.075678,12694050.24954899,972757.7646731887,2316
1591401600,2020-06-06 00:00:00,ADA/EUR,0.075673,0.077258,0.075370,0.076425,0.076310,9185797.04984867,702024.5395346846,1633
1591315200,2020-06-05 00:00:00,ADA/EUR,0.078482,0.078786,0.074240,0.075710,0.076342,15373260.27022117,1163909.5350584448,2450
1591228800,2020-06-04 00:00:00,ADA/EUR,0.076148,0.080380,0.075003,0.078287,0.077498,32563191.71289654,2549274.5896275314,5048
1591142400,2020-06-03 00:00:00,ADA/EUR,0.070485,0.076500,0.069200,0.076119,0.073744,33446209.66992156,2545892.0338647594,4840
1591056000,2020-06-02 00:00:00,ADA/EUR,0.072303,0.073874,0.065000,0.070453,0.070026,28831140.76121472,2031240.3600498606,4723
1590969600,2020-06-01 00:00:00,ADA/EUR,0.066718,0.074536,0.066322,0.072357,0.071169,28693085.01701539,2076145.5525761826,4652
1590883200,2020-05-31 00:00:00,ADA/EUR,0.069160,0.078499,0.064812,0.067017,0.072254,70392458.51287493,4717491.392157339,9260
1590796800,2020-05-30 00:00:00,ADA/EUR,0.058277,0.070109,0.057570,0.069171,0.065595,42171369.67316166,2917035.811662265,5047
1590710400,2020-05-29 00:00:00,ADA/EUR,0.058643,0.060000,0.056192,0.058219,0.057950,18842514.81499969,1096992.3700144668,2355
1590624000,2020-05-28 00:00:00,ADA/EUR,0.050223,0.060900,0.049900,0.058402,0.055217,29816605.60089135,1741349.4003032567,3830
1590537600,2020-05-27 00:00:00,ADA/EUR,0.048893,0.050958,0.048479,0.049967,0.050093,9825387.86681591,490945.1555411905,1130
1590451200,2020-05-26 00:00:00,ADA/EUR,0.049603,0.049603,0.047346,0.048688,0.048330,6742599.84422753,328283.70121575,996
1590364800,2020-05-25 00:00:00,ADA/EUR,0.047133,0.049990,0.046862,0.049619,0.048474,8947538.08029953,443967.8920063824,1279
1590278400,2020-05-24 00:00:00,ADA/EUR,0.050342,0.051450,0.047134,0.047134,0.048960,7041602.15703862,331898.8760698583,1027
1590192000,2020-05-23 00:00:00,ADA/EUR,0.051131,0.051742,0.049830,0.050569,0.050576,3672510.72561846,185715.19488379994,825
1590105600,2020-05-22 00:00:00,ADA/EUR,0.047661,0.052170,0.046921,0.051100,0.049523,9451169.17452120,482954.74481803336,1489
1590019200,2020-05-21 00:00:00,ADA/EUR,0.051908,0.052555,0.045501,0.047481,0.048469,18108545.78560818,859811.862446462,2287
1589932800,2020-05-20 00:00:00,ADA/EUR,0.052037,0.052660,0.049101,0.051888,0.050868,10260267.18233136,532384.7435568096,1452
1589846400,2020-05-19 00:00:00,ADA/EUR,0.049723,0.052224,0.048260,0.052075,0.050744,9553868.18386742,497517.6856748959,1388
1589760000,2020-05-18 00:00:00,ADA/EUR,0.047247,0.050851,0.047247,0.049786,0.049836,10580530.92731459,526762.3127472842,1624
1589673600,2020-05-17 00:00:00,ADA/EUR,0.047167,0.048083,0.046945,0.047297,0.047494,4311474.38499569,203919.80398714112,680
1589587200,2020-05-16 00:00:00,ADA/EUR,0.046506,0.047427,0.046362,0.047264,0.046882,3172107.15571643,149926.47260778135,455
1589500800,2020-05-15 00:00:00,ADA/EUR,0.047115,0.047998,0.045901,0.046288,0.046940,4591565.04954953,212534.36301354866,922
1589414400,2020-05-14 00:00:00,ADA/EUR,0.047687,0.048232,0.046808,0.047313,0.047576,7156354.85662389,338588.6173314461,1044
1589328000,2020-05-13 00:00:00,ADA/EUR,0.046682,0.048493,0.045834,0.047737,0.047336,8208760.33974280,391861.59233830206,1214
1589241600,2020-05-12 00:00:00,ADA/EUR,0.044252,0.047789,0.044252,0.046472,0.046788,12839032.70360966,596655.5278021481,1518
1589155200,2020-05-11 00:00:00,ADA/EUR,0.043935,0.046398,0.041700,0.044362,0.043778,15234766.43948755,675844.7087885467,2005
1589068800,2020-05-10 00:00:00,ADA/EUR,0.047618,0.047678,0.039779,0.044094,0.043500,20743109.30597060,914646.6617374677,2999
1588982400,2020-05-09 00:00:00,ADA/EUR,0.048000,0.048960,0.047231,0.047526,0.048146,10435405.82724451,495953.0973456226,1235
1588896000,2020-05-08 00:00:00,ADA/EUR,0.047382,0.049418,0.047100,0.048003,0.048112,8050143.47778943,386431.037364326,1431
1588809600,2020-05-07 00:00:00,ADA/EUR,0.045447,0.047671,0.044700,0.047250,0.046354,10560242.63698834,498971.46459769906,1469
1588723200,2020-05-06 00:00:00,ADA/EUR,0.045785,0.047490,0.045001,0.045357,0.046714,17554905.77897649,796237.8614170366,1620
1588636800,2020-05-05 00:00:00,ADA/EUR,0.045471,0.046591,0.045085,0.045785,0.045766,5825943.98834010,266740.8455061515,1039
1588550400,2020-05-04 00:00:00,ADA/EUR,0.044836,0.046004,0.042296,0.045550,0.043973,16537755.90355401,753294.7814068851,2442
1588464000,2020-05-03 00:00:00,ADA/EUR,0.046509,0.047000,0.043800,0.044729,0.045248,11223262.24328448,502005.2968798715,1334
1588377600,2020-05-02 00:00:00,ADA/EUR,0.046435,0.047400,0.045063,0.046469,0.045999,3176371.81545148,147602.82189221482,722
1588291200,2020-05-01 00:00:00,ADA/EUR,0.043530,0.047500,0.043490,0.046353,0.046425,11181819.97100616,518310.90111604857,1507
1588204800,2020-04-30 00:00:00,ADA/EUR,0.047408,0.050246,0.043102,0.043480,0.046141,35585013.80523855,1547236.4002517723,4652
1588118400,2020-04-29 00:00:00,ADA/EUR,0.043364,0.048118,0.043251,0.047399,0.046130,25118020.12213189,1190569.0357689294,3287
1588032000,2020-04-28 00:00:00,ADA/EUR,0.043159,0.044437,0.042678,0.043360,0.043435,16147680.54739157,700163.4285348984,1595
1587945600,2020-04-27 00:00:00,ADA/EUR,0.042779,0.044060,0.040950,0.043147,0.042403,16919381.72269944,730020.5631893127,2141
1587859200,2020-04-26 00:00:00,ADA/EUR,0.039151,0.042838,0.038855,0.042534,0.041180,14696025.25765902,625080.7383092688,2001
1587772800,2020-04-25 00:00:00,ADA/EUR,0.038316,0.040410,0.037997,0.039171,0.039572,10307621.49282993,403759.84149564116,1220
1587686400,2020-04-24 00:00:00,ADA/EUR,0.038007,0.040784,0.037910,0.038650,0.039568,18012485.45088433,696182.5626766793,2197
1587600000,2020-04-23 00:00:00,ADA/EUR,0.033850,0.039486,0.033670,0.037787,0.036488,16757875.05230251,633229.8246013549,2258
1587513600,2020-04-22 00:00:00,ADA/EUR,0.031949,0.033932,0.031820,0.033777,0.033047,7589960.91196141,256366.10972332055,793
1587427200,2020-04-21 00:00:00,ADA/EUR,0.031400,0.032330,0.031240,0.031926,0.031780,4962255.22321286,158424.96025629377,574
1587340800,2020-04-20 00:00:00,ADA/EUR,0.032809,0.033689,0.031257,0.031394,0.032557,11911092.51566662,373936.8384368379,1075
1587254400,2020-04-19 00:00:00,ADA/EUR,0.033776,0.033884,0.032415,0.032814,0.033151,5309967.21787400,174241.26428731743,672
1587168000,2020-04-18 00:00:00,ADA/EUR,0.031747,0.034054,0.031714,0.033755,0.032890,5206808.56368777,175755.82306728067,818
1587081600,2020-04-17 00:00:00,ADA/EUR,0.031914,0.032750,0.031504,0.031749,0.031990,7499364.03995471,238097.30890452207,575
1586995200,2020-04-16 00:00:00,ADA/EUR,0.029250,0.032230,0.028500,0.031802,0.030997,9801045.87342047,311692.86086651776,1138
1586908800,2020-04-15 00:00:00,ADA/EUR,0.030277,0.030774,0.029210,0.029297,0.030131,3294288.01688435,96512.7560306608,558
1586822400,2020-04-14 00:00:00,ADA/EUR,0.030531,0.030950,0.029921,0.030135,0.030344,2224091.87853528,67023.00875966066,412
1586736000,2020-04-13 00:00:00,ADA/EUR,0.030640,0.030683,0.029321,0.030600,0.029786,5439452.62756378,166447.25040345168,668
1586649600,2020-04-12 00:00:00,ADA/EUR,0.030709,0.032140,0.030234,0.030820,0.031007,5684566.55732951,175198.34129689552,554
1586563200,2020-04-11 00:00:00,ADA/EUR,0.030459,0.031286,0.029999,0.030657,0.030732,7474630.79317339,229149.75622631662,612
1586476800,2020-04-10 00:00:00,ADA/EUR,0.033178,0.033249,0.029531,0.030426,0.030618,10788677.52164075,328256.30227344146,1306
1586390400,2020-04-09 00:00:00,ADA/EUR,0.033620,0.033858,0.032366,0.033082,0.033210,5838080.33782135,193135.37373580592,664
1586304000,2020-04-08 00:00:00,ADA/EUR,0.032628,0.033949,0.032466,0.033620,0.033486,4691376.91505775,157724.09188424156,854
1586217600,2020-04-07 00:00:00,ADA/EUR,0.033466,0.034490,0.031684,0.032357,0.033158,13126796.52342518,424743.7551084685,1602
1586131200,2020-04-06 00:00:00,ADA/EUR,0.029726,0.033667,0.029675,0.033489,0.031817,19538069.80422490,654310.4196736877,1737
1586044800,2020-04-05 00:00:00,ADA/EUR,0.030150,0.030257,0.029275,0.029643,0.029675,3324028.23699872,98534.16902935306,392
1585958400,2020-04-04 00:00:00,ADA/EUR,0.029868,0.030385,0.029509,0.030124,0.029869,4748307.51770612,143038.01566337916,520
1585872000,2020-04-03 00:00:00,ADA/EUR,0.029334,0.030435,0.029226,0.029890,0.029878,5810464.35164904,173674.77947078983,805
1585785600,2020-04-02 00:00:00,ADA/EUR,0.028400,0.030840,0.028192,0.029448,0.029544,9306666.42310742,274062.71282766724,1175
1585699200,2020-04-01 00:00:00,ADA/EUR,0.027753,0.028360,0.027000,0.028360,0.027663,11323643.51031306,321138.52995247836,890
1585612800,2020-03-31 00:00:00,ADA/EUR,0.027004,0.027982,0.026863,0.027718,0.027428,5663472.34450520,156980.12644499514,489
1585526400,2020-03-30 00:00:00,ADA/EUR,0.025250,0.027552,0.025200,0.026780,0.027028,19154820.57076584,512966.0948851093,1230
1585440000,2020-03-29 00:00:00,ADA/EUR,0.026950,0.027000,0.025274,0.025274,0.026168,8302383.54455211,209834.44170501005,627
1585353600,2020-03-28 00:00:00,ADA/EUR,0.025961,0.026995,0.025100,0.026980,0.025866,9898340.83056839,267057.2356087352,955
1585267200,2020-03-27 00:00:00,ADA/EUR,0.028048,0.028411,0.025676,0.026099,0.027289,5882965.46365386,153539.5156359021,777
1585180800,2020-03-26 00:00:00,ADA/EUR,0.027301,0.028100,0.026707,0.028048,0.027302,4808279.61114122,134862.62653328895,607
1585094400,2020-03-25 00:00:00,ADA/EUR,0.028028,0.028937,0.026750,0.027180,0.027754,11374453.87175998,309157.65623443626,855
1585008000,2020-03-24 00:00:00,ADA/EUR,0.027414,0.028202,0.026808,0.028081,0.027588,10503219.85758755,294940.916820916,1200
1584921600,2020-03-23 00:00:00,ADA/EUR,0.025310,0.027866,0.024929,0.027263,0.026104,13885190.77030528,378551.95597083285,1035
1584835200,2020-03-22 00:00:00,ADA/EUR,0.027655,0.028650,0.025201,0.025493,0.026343,7249499.35615705,184811.48708651165,804
1584748800,2020-03-21 00:00:00,ADA/EUR,0.027449,0.028999,0.026162,0.027691,0.027790,7143101.16822449,197799.61444930435,720
1584662400,2020-03-20 00:00:00,ADA/EUR,0.029020,0.032207,0.025000,0.027590,0.028848,35148607.74309451,969750.0876319775,2881
1584576000,2020-03-19 00:00:00,ADA/EUR,0.024000,0.030230,0.023859,0.028583,0.027016,30963017.34402753,885015.924744339,2804
1584489600,2020-03-18 00:00:00,ADA/EUR,0.023715,0.024270,0.022500,0.023944,0.023253,24349027.33433588,583013.1104933383,1207
1584403200,2020-03-17 00:00:00,ADA/EUR,0.021916,0.024309,0.021617,0.023694,0.023699,19540861.14437796,463001.16395489144,1685
1584316800,2020-03-16 00:00:00,ADA/EUR,0.024125,0.024298,0.018590,0.021788,0.020930,38012259.81954836,828211.1169483196,3140
1584230400,2020-03-15 00:00:00,ADA/EUR,0.023336,0.026200,0.023103,0.024241,0.024400,32266235.66271166,782165.8186997933,1707
1584144000,2020-03-14 00:00:00,ADA/EUR,0.025798,0.026301,0.022931,0.023232,0.024769,12950839.78733970,300873.9099394759,1214
1584057600,2020-03-13 00:00:00,ADA/EUR,0.021147,0.026864,0.016670,0.026080,0.022548,66052292.50368101,1722643.7884960007,7107
1583971200,2020-03-12 00:00:00,ADA/EUR,0.035224,0.035224,0.020844,0.021239,0.027053,59323307.24105498,1259967.7224927668,8315
1583884800,2020-03-11 00:00:00,ADA/EUR,0.036586,0.036938,0.033102,0.035206,0.035058,10098508.10989016,355528.07651679293,1285
1583798400,2020-03-10 00:00:00,ADA/EUR,0.036473,0.037997,0.035593,0.036587,0.036959,7524978.59769450,275316.3919538487,1049
1583712000,2020-03-09 00:00:00,ADA/EUR,0.037795,0.038755,0.034100,0.036364,0.036082,20267074.77838877,736991.9072413292,2313
1583625600,2020-03-08 00:00:00,ADA/EUR,0.043247,0.043247,0.037211,0.037640,0.039917,17504499.87862870,658869.3754315843,2162
1583539200,2020-03-07 00:00:00,ADA/EUR,0.045991,0.046041,0.042786,0.043267,0.044344,2598162.48587046,112414.69627615719,719
1583452800,2020-03-06 00:00:00,ADA/EUR,0.045478,0.045991,0.044337,0.045863,0.045346,3203952.28982125,146942.863868072,639
1583366400,2020-03-05 00:00:00,ADA/EUR,0.044049,0.046794,0.044049,0.045521,0.045835,6264565.25262036,285169.2748645314,1256
1583280000,2020-03-04 00:00:00,ADA/EUR,0.043569,0.045176,0.043101,0.044049,0.044081,3914495.66829837,172429.6196928749,954
1583193600,2020-03-03 00:00:00,ADA/EUR,0.043914,0.044612,0.042570,0.043764,0.043384,6937930.37775112,303631.5850519,1161
1583107200,2020-03-02 00:00:00,ADA/EUR,0.041266,0.044790,0.041130,0.044193,0.043716,9788602.54594774,432587.7123130685,1527
1583020800,2020-03-01 00:00:00,ADA/EUR,0.043130,0.043823,0.040711,0.041480,0.041974,8488516.98604358,352103.6845810877,1574
1582934400,2020-02-29 00:00:00,ADA/EUR,0.044524,0.045276,0.042889,0.042889,0.043925,4409805.89952988,189132.165224937,992
1582848000,2020-02-28 00:00:00,ADA/EUR,0.045273,0.046487,0.042354,0.044500,0.043602,11654340.23843167,518618.14061020926,1851
1582761600,2020-02-27 00:00:00,ADA/EUR,0.045069,0.047791,0.042380,0.045219,0.045733,12295650.08472211,555997.001181049,1972
1582675200,2020-02-26 00:00:00,ADA/EUR,0.051500,0.052070,0.042770,0.045327,0.046196,25435871.63160750,1152931.753445873,3879
1582588800,2020-02-25 00:00:00,ADA/EUR,0.054464,0.054464,0.051411,0.051627,0.052503,7751007.23883454,400161.25071931083,1967
1582502400,2020-02-24 00:00:00,ADA/EUR,0.056957,0.057099,0.052670,0.054510,0.054615,6879332.88041699,374992.43531153013,1819
1582416000,2020-02-23 00:00:00,ADA/EUR,0.053911,0.057610,0.053889,0.056962,0.056184,6045308.23645873,344352.8477651622,1422
1582329600,2020-02-22 00:00:00,ADA/EUR,0.054042,0.054434,0.052430,0.053828,0.053576,4083088.79210394,219784.5035013709,985
1582243200,2020-02-21 00:00:00,ADA/EUR,0.053952,0.055670,0.052830,0.054154,0.054352,6724120.69724183,364138.03223843407,1605
1582156800,2020-02-20 00:00:00,ADA/EUR,0.052973,0.054755,0.051440,0.054060,0.053207,10912350.30467472,589921.6574707153,2582
1582070400,2020-02-19 00:00:00,ADA/EUR,0.058393,0.058710,0.052161,0.053240,0.056283,10775991.60281415,573713.7929338253,2794
1581984000,2020-02-18 00:00:00,ADA/EUR,0.055647,0.059626,0.053754,0.058300,0.056935,13593328.35047505,792491.0428326954,2977
1581897600,2020-02-17 00:00:00,ADA/EUR,0.056900,0.057891,0.051542,0.055632,0.053977,13200969.16203563,734396.3164223662,3045
1581811200,2020-02-16 00:00:00,ADA/EUR,0.059182,0.061999,0.052310,0.056944,0.056648,14397646.94395707,819859.6075766914,3594
1581724800,2020-02-15 00:00:00,ADA/EUR,0.065588,0.065962,0.057512,0.059378,0.061216,14336584.27366810,851277.7010018644,3375
1581638400,2020-02-14 00:00:00,ADA/EUR,0.063407,0.065997,0.061461,0.065440,0.063677,10358948.98262794,677889.6214231723,2247
1581552000,2020-02-13 00:00:00,ADA/EUR,0.063000,0.066819,0.059428,0.063434,0.063490,21443396.14451005,1360240.3910308506,4307
1581465600,2020-02-12 00:00:00,ADA/EUR,0.058500,0.064871,0.058500,0.063105,0.061552,14204014.89796936,896344.3601363563,3425
1581379200,2020-02-11 00:00:00,ADA/EUR,0.055180,0.058500,0.053970,0.058500,0.056193,6769735.37041831,396029.51916947117,1814
1581292800,2020-02-10 00:00:00,ADA/EUR,0.056690,0.056800,0.053342,0.055308,0.054728,7736516.55841082,427891.2578125856,1694
1581206400,2020-02-09 00:00:00,ADA/EUR,0.055017,0.057116,0.054975,0.056690,0.056023,9094656.74632447,515576.0909491342,1345
1581120000,2020-02-08 00:00:00,ADA/EUR,0.054791,0.057651,0.052319,0.055017,0.055436,8827905.34619498,485684.8684316093,1458
1581033600,2020-02-07 00:00:00,ADA/EUR,0.054526,0.056850,0.053990,0.054864,0.055209,8930495.71080247,489962.7166774667,1705
1580947200,2020-02-06 00:00:00,ADA/EUR,0.053853,0.055416,0.052750,0.054526,0.054313,12117648.50823558,660726.9025600532,2229
1580860800,2020-02-05 00:00:00,ADA/EUR,0.050732,0.054650,0.050389,0.053681,0.053220,11725292.01296546,629425.4005479988,2317
1580774400,2020-02-04 00:00:00,ADA/EUR,0.051700,0.052310,0.048800,0.050701,0.050087,11196994.35644730,567698.8108662346,2435
1580688000,2020-02-03 00:00:00,ADA/EUR,0.050332,0.052430,0.050000,0.051677,0.051388,8176291.96485036,422526.23986757203,1902
1580601600,2020-02-02 00:00:00,ADA/EUR,0.050645,0.052740,0.049536,0.050200,0.051798,11639531.12339544,584304.462394451,2625
1580515200,2020-02-01 00:00:00,ADA/EUR,0.048585,0.051597,0.048048,0.050641,0.049473,7464436.26701693,378006.51699800434,1929
1580428800,2020-01-31 00:00:00,ADA/EUR,0.050600,0.051304,0.047100,0.048613,0.048601,6536298.60130147,317749.0839050684,1944
1580342400,2020-01-30 00:00:00,ADA/EUR,0.048300,0.051838,0.047190,0.050780,0.049572,11431622.45297400,580497.7881620197,2577
1580256000,2020-01-29 00:00:00,ADA/EUR,0.048021,0.052484,0.047800,0.048300,0.050410,20481120.15016827,989238.1032531275,3934
1580169600,2020-01-28 00:00:00,ADA/EUR,0.043270,0.049419,0.042911,0.047960,0.046784,19006850.08164753,911568.5299158156,4082
1580083200,2020-01-27 00:00:00,ADA/EUR,0.040500,0.044350,0.039809,0.043210,0.042841,9287206.67917116,401300.2006069858,2095
1579996800,2020-01-26 00:00:00,ADA/EUR,0.039125,0.040480,0.038960,0.040389,0.039624,3221774.52800960,130124.25141177974,665
1579910400,2020-01-25 00:00:00,ADA/EUR,0.040847,0.040847,0.039001,0.039125,0.039458,2375196.48638547,92929.5625298315,631
1579824000,2020-01-24 00:00:00,ADA/EUR,0.039021,0.041040,0.037397,0.040695,0.039249,5183385.86284338,210937.88768841137,1412
1579737600,2020-01-23 00:00:00,ADA/EUR,0.041243,0.041290,0.038100,0.039161,0.039271,5391230.46344441,211125.97617894656,1513
1579651200,2020-01-22 00:00:00,ADA/EUR,0.041558,0.041840,0.040831,0.041230,0.041276,2572406.58910449,106060.32366877813,920
1579564800,2020-01-21 00:00:00,ADA/EUR,0.039500,0.042179,0.039201,0.041514,0.041182,7265053.84384638,301601.44527343864,1519
1579478400,2020-01-20 00:00:00,ADA/EUR,0.038007,0.040080,0.037843,0.039501,0.039264,4387164.84208212,173297.3984270858,1154
1579392000,2020-01-19 00:00:00,ADA/EUR,0.040463,0.041368,0.037330,0.037990,0.039051,6484989.50291607,246364.7512157815,1601
1579305600,2020-01-18 00:00:00,ADA/EUR,0.040579,0.041294,0.039000,0.040463,0.040325,6415694.44919913,259598.2444979444,1248
1579219200,2020-01-17 00:00:00,ADA/EUR,0.037459,0.041348,0.037119,0.040579,0.039427,12931580.22814951,524750.594078079,2408
1579132800,2020-01-16 00:00:00,ADA/EUR,0.038565,0.038900,0.036100,0.037163,0.037009,4394411.12534692,163309.50065126762,1076
1579046400,2020-01-15 00:00:00,ADA/EUR,0.037060,0.038800,0.036064,0.038506,0.037392,8790143.34898204,338473.2597959024,1952
1578960000,2020-01-14 00:00:00,ADA/EUR,0.033280,0.038493,0.033280,0.037413,0.035860,10587291.65187150,396102.34257146844,2245
1578873600,2020-01-13 00:00:00,ADA/EUR,0.033980,0.033980,0.032911,0.033271,0.033211,1522980.65857762,50671.089491536,375
1578787200,2020-01-12 00:00:00,ADA/EUR,0.033012,0.033966,0.032948,0.033966,0.033510,1150290.36892602,39070.7626709412,284
1578700800,2020-01-11 00:00:00,ADA/EUR,0.033037,0.033980,0.032687,0.033012,0.033367,1857443.80712553,61317.934960827995,503
1578614400,2020-01-10 00:00:00,ADA/EUR,0.032632,0.033292,0.031372,0.033136,0.032457,5519599.61495020,182897.4528409898,894
1578528000,2020-01-09 00:00:00,ADA/EUR,0.032715,0.032750,0.032034,0.032688,0.032382,3041688.99864311,99426.72998764599,587
1578441600,2020-01-08 00:00:00,ADA/EUR,0.033257,0.034824,0.032191,0.032806,0.033390,6682607.96163606,219229.63678943258,1382
1578355200,2020-01-07 00:00:00,ADA/EUR,0.033417,0.034187,0.032601,0.033232,0.033309,8363227.10008467,277926.76299001375,1607
1578268800,2020-01-06 00:00:00,ADA/EUR,0.030887,0.035900,0.030887,0.033414,0.032776,4877877.74191530,162989.40686835782,1197
1578182400,2020-01-05 00:00:00,ADA/EUR,0.030795,0.031636,0.030750,0.030895,0.031101,2897038.46242669,89504.00329667258,557
1578096000,2020-01-04 00:00:00,ADA/EUR,0.030580,0.030800,0.030258,0.030800,0.030613,1500873.52628767,46226.90460966024,362
1578009600,2020-01-03 00:00:00,ADA/EUR,0.029283,0.030800,0.029098,0.030546,0.030309,2904702.55654996,88727.04429237507,630
1577923200,2020-01-02 00:00:00,ADA/EUR,0.029771,0.029929,0.028920,0.029322,0.029333,2920406.11517066,85632.1481090341,521
1577836800,2020-01-01 00:00:00,ADA/EUR,0.029165,0.030085,0.029131,0.029828,0.029648,949250.27520163,28314.237208714218,259
1577750400,2019-12-31 00:00:00,ADA/EUR,0.029799,0.030017,0.029114,0.029217,0.029545,3630449.43016733,106070.84100119887,714
1577664000,2019-12-30 00:00:00,ADA/EUR,0.030448,0.030597,0.029653,0.029843,0.029930,3474950.05691493,103702.93454851226,776
1577577600,2019-12-29 00:00:00,ADA/EUR,0.030040,0.030969,0.029876,0.030593,0.030408,1212595.25478125,37096.92662952278,349
1577491200,2019-12-28 00:00:00,ADA/EUR,0.029399,0.030593,0.029399,0.030077,0.030046,3104101.66292824,93362.06571589268,372
1577404800,2019-12-27 00:00:00,ADA/EUR,0.030762,0.030762,0.028500,0.029395,0.029401,5790667.80988348,170216.6802715249,905
1577318400,2019-12-26 00:00:00,ADA/EUR,0.030130,0.031355,0.030069,0.030754,0.030836,1584737.46527631,48737.01600710764,408
1577232000,2019-12-25 00:00:00,ADA/EUR,0.030506,0.030704,0.029670,0.030142,0.030100,2270527.34180388,68438.23513665254,437
1577145600,2019-12-24 00:00:00,ADA/EUR,0.029836,0.031249,0.029637,0.030577,0.030440,2113727.08527492,64631.43308645122,508
1577059200,2019-12-23 00:00:00,ADA/EUR,0.031182,0.031290,0.029747,0.029918,0.030690,4683597.48671180,140123.86960744363,741
1576972800,2019-12-22 00:00:00,ADA/EUR,0.029988,0.031187,0.029937,0.031140,0.030587,2610722.30380444,81297.89254047026,487
1576886400,2019-12-21 00:00:00,ADA/EUR,0.030513,0.030572,0.029681,0.030000,0.030006,1489440.03479676,44683.201043902794,285
1576800000,2019-12-20 00:00:00,ADA/EUR,0.029773,0.030680,0.029400,0.030549,0.029981,2961141.41831299,90459.90918804353,513
1576713600,2019-12-19 00:00:00,ADA/EUR,0.030891,0.031161,0.029590,0.029634,0.030213,3706073.64659198,109825.78644310674,661
1576627200,2019-12-18 00:00:00,ADA/EUR,0.028229,0.031253,0.027356,0.030888,0.029282,7134279.46196223,220363.62402108934,1354
1576540800,2019-12-17 00:00:00,ADA/EUR,0.030525,0.030679,0.028000,0.028307,0.029347,4520834.88355592,127971.27304881741,1167
1576454400,2019-12-16 00:00:00,ADA/EUR,0.032660,0.032709,0.030000,0.030620,0.031178,3886297.12360073,118998.41792465436,2961
1576368000,2019-12-15 00:00:00,ADA/EUR,0.032594,0.032970,0.032246,0.032828,0.032600,942107.43593307,30927.502906810827,3906
1576281600,2019-12-14 00:00:00,ADA/EUR,0.033499,0.033585,0.032202,0.032592,0.032799,1642715.58036358,53539.3861952098,3300
1576195200,2019-12-13 00:00:00,ADA/EUR,0.032741,0.033500,0.032654,0.033491,0.033003,2172443.70390514,72757.31208748705,3533
1576108800,2019-12-12 00:00:00,ADA/EUR,0.033000,0.033230,0.032306,0.032687,0.032658,1068143.87030488,34914.41868865561,1603
1576022400,2019-12-11 00:00:00,ADA/EUR,0.032872,0.033508,0.032570,0.032996,0.032919,1369408.58296792,45185.00560360948,2421
1575936000,2019-12-10 00:00:00,ADA/EUR,0.033629,0.033789,0.032521,0.032872,0.033321,4818539.97195914,158395.04595824084,3036
1575849600,2019-12-09 00:00:00,ADA/EUR,0.035039,0.035119,0.033500,0.033729,0.034069,2504788.34005036,84484.00592155861,3010
1575763200,2019-12-08 00:00:00,ADA/EUR,0.034741,0.035266,0.034490,0.034961,0.034929,1272585.92676279,44490.876585553895,748
1575676800,2019-12-07 00:00:00,ADA/EUR,0.034764,0.035406,0.034385,0.034725,0.034927,1338790.27831768,46489.49241458143,1401
1575590400,2019-12-06 00:00:00,ADA/EUR,0.033832,0.034764,0.033548,0.034764,0.034026,1312766.20835171,45637.00446713885,2448
1575504000,2019-12-05 00:00:00,ADA/EUR,0.033565,0.034422,0.033200,0.033996,0.033527,1649399.60194713,56072.98886779463,2292
1575417600,2019-12-04 00:00:00,ADA/EUR,0.034126,0.035093,0.032740,0.033405,0.033719,4650581.34004315,155352.6696641414,2328
1575331200,2019-12-03 00:00:00,ADA/EUR,0.034432,0.035000,0.033815,0.034259,0.034467,1989273.11855351,68150.5077685247,960
1575244800,2019-12-02 00:00:00,ADA/EUR,0.035980,0.035980,0.034003,0.034629,0.034463,3606132.29381909,124876.75520266127,629
1575158400,2019-12-01 00:00:00,ADA/EUR,0.036637,0.036637,0.034869,0.035986,0.035588,2653083.15124923,95473.85028085478,576
1575072000,2019-11-30 00:00:00,ADA/EUR,0.037400,0.038299,0.036101,0.036858,0.037045,3539219.10403983,130448.53773670006,713
1574985600,2019-11-29 00:00:00,ADA/EUR,0.035844,0.038219,0.035844,0.037490,0.037311,8408479.99185278,315233.91489456076,1261
1574899200,2019-11-28 00:00:00,ADA/EUR,0.035690,0.036230,0.034900,0.035760,0.035605,3239736.36627687,115852.97245806087,787
1574812800,2019-11-27 00:00:00,ADA/EUR,0.033447,0.036300,0.032001,0.035423,0.035133,7988899.59496442,282990.79035242466,1377
